trait	chr	pos	CI_logP	eQTL_Type	cis_trans	logP_AD_A	logP_AD
ENSRNOT00000059861	10	90588176	69113013-90588176	dominant	trans	4.38 	5.49 
ENSRNOT00000047233	2	245758203	238116007-248607376	dominant	trans	4.38 	7.15 
ENSRNOT00000065839	2	10996657	2897231-212003966	overdominant	trans	4.38 	4.87 
ENSRNOT00000010690	1	196175892	196175892-197094662	dominant	trans	4.38 	5.58 
ENSRNOT00000067436	7	76330982	72754217-77430284	overdominant	trans	4.38 	5.19 
ENSRNOT00000034176	2	85659287	83220793-91184349	overdominant	trans	4.38 	6.15 
ENSRNOT00000068247	5	24691127	10448268-66532610	dominant	trans	4.38 	4.82 
ENSRNOT00000043358	1	139641913	139641913-152751594	dominant	trans	4.38 	6.21 
ENSRNOT00000031129	2	32213153	25979260-152902872	dominant	trans	4.38 	4.70 
ENSRNOT00000042328	5	138888545	136215302-139708349	dominant	trans	4.37 	6.19 
ENSRNOT00000013264	1	196939787	196175892-197094662	overdominant	trans	4.37 	5.70 
ENSRNOT00000060902	10	56632015	21573916-56632015	overdominant	trans	4.37 	4.77 
ENSRNOT00000045134	15	24177884	23931001-24178891	overdominant	trans	4.37 	5.05 
ENSRNOT00000060634	1	196175892	196175892-197094662	dominant	trans	4.37 	5.64 
ENSRNOT00000041610	1	242055149	242052719-242239651	dominant	trans	4.37 	5.81 
ENSRNOT00000003770	10	77352722	77352722-77934004	overdominant	trans	4.37 	5.10 
ENSRNOT00000032233	16	16290043	16012091-17058428	dominant	trans	4.37 	5.74 
ENSRNOT00000058595	16	8774046	8605096-68346582	overdominant	trans	4.37 	4.81 
ENSRNOT00000065367	8	115811225	109447946-115811225	overdominant	trans	4.37 	4.87 
ENSRNOT00000048657	11	68336422	67809616-71167037	overdominant	trans	4.37 	4.72 
ENSRNOT00000058239	7	86797385	84640549-86857514	dominant	trans	4.37 	6.04 
ENSRNOT00000046702	12	7715055	7715055-8533788	dominant	trans	4.37 	4.81 
ENSRNOT00000043934	20	27372129	25112799-37668161	overdominant	trans	4.37 	4.93 
ENSRNOT00000019920	6	114402701	114377353-114403559	dominant	trans	4.37 	6.10 
ENSRNOT00000064586	2	236149300	173804582-236975944	overdominant	trans	4.37 	4.84 
ENSRNOT00000065052	10	24104430	24008516-24638281	overdominant	trans	4.37 	5.66 
ENSRNOT00000020067	9	24542210	21469206-24597752	dominant	trans	4.37 	5.37 
ENSRNOT00000015344	1	197094662	196175892-197490532	overdominant	trans	4.36 	4.93 
ENSRNOT00000002576	7	83321183	82352611-83321183	overdominant	trans	4.36 	5.46 
ENSRNOT00000064338	11	78556341	78556341-79211876	dominant	trans	4.36 	5.08 
ENSRNOT00000042572	19	45268621	44454416-45268621	overdominant	trans	4.36 	4.72 
ENSRNOT00000038631	17	69696535	69212711-72586036	dominant	trans	4.36 	6.78 
ENSRNOT00000031371	4	120041976	119361827-120424620	dominant	trans	4.36 	6.46 
ENSRNOT00000020433	14	84415539	84415539-84494460	dominant	trans	4.36 	7.17 
ENSRNOT00000027875	18	72692686	71768516-72898552	overdominant	trans	4.36 	5.07 
ENSRNOT00000059789	6	144911919	144911919-145212041	overdominant	trans	4.36 	5.02 
ENSRNOT00000034377	3	162203670	162203670-162235813	dominant	trans	4.36 	8.46 
ENSRNOT00000012318	1	124759456	117767515-242220694	overdominant	trans	4.36 	4.92 
ENSRNOT00000055345	18	18126702	14002404-19252454	overdominant	trans	4.36 	5.04 
ENSRNOT00000009652	1	197535426	20256019-202058767	overdominant	trans	4.36 	5.19 
ENSRNOT00000037523	1	197094662	196175892-197517256	overdominant	trans	4.36 	4.73 
ENSRNOT00000039115	1	197094662	196175892-197094662	overdominant	trans	4.35 	5.90 
ENSRNOT00000066779	16	58497389	57594904-59133956	dominant	trans	4.35 	6.54 
ENSRNOT00000033676	2	196775982	192267252-196888326	dominant	trans	4.35 	6.62 
ENSRNOT00000042648	20	4872732	4867124-4874087	dominant	trans	4.35 	6.91 
ENSRNOT00000055998	8	110983369	109713910-113264963	overdominant	trans	4.35 	5.28 
ENSRNOT00000045413	1	151206217	136153021-188668064	dominant	trans	4.35 	5.57 
ENSRNOT00000065028	10	30619932	30244101-33993599	overdominant	trans	4.35 	5.09 
ENSRNOT00000043713	2	245157729	236480379-245441745	dominant	trans	4.35 	5.31 
ENSRNOT00000066088	1	197094662	196175892-197094662	overdominant	trans	4.35 	6.23 
ENSRNOT00000044243	2	193546208	191659846-196888326	overdominant	trans	4.35 	4.72 
ENSRNOT00000064462	2	62587888	62540571-62587888	dominant	trans	4.35 	5.36 
ENSRNOT00000013629	1	196175892	196175892-197094662	dominant	trans	4.35 	5.61 
ENSRNOT00000022079	2	33447033	33276524-174676836	dominant	trans	4.35 	5.04 
ENSRNOT00000065081	13	94522479	89572595-94522479	dominant	trans	4.35 	6.64 
ENSRNOT00000056475	7	71210781	71210781-71943957	dominant	trans	4.35 	5.80 
ENSRNOT00000012041	1	196939787	196175892-197094662	overdominant	trans	4.35 	5.44 
ENSRNOT00000059273	20	49953602	49674706-50625123	overdominant	trans	4.35 	4.99 
ENSRNOT00000018466	7	123581967	123494203-131633800	dominant	trans	4.35 	5.54 
ENSRNOT00000068005	1	101074127	99901366-101276728	overdominant	trans	4.35 	5.27 
ENSRNOT00000065401	10	29002933	28868130-29002933	dominant	trans	4.35 	6.34 
ENSRNOT00000067457	13	69350324	69350324-72757914	overdominant	trans	4.34 	5.30 
ENSRNOT00000065530	1	263538007	153277803-267865338	overdominant	trans	4.34 	4.73 
ENSRNOT00000048298	6	95380483	94869483-98552536	overdominant	trans	4.34 	5.15 
ENSRNOT00000047848	5	89814352	53425245-168672718	overdominant	trans	4.34 	4.91 
ENSRNOT00000068002	2	28017324	28017324-197528189	dominant	trans	4.34 	5.80 
ENSRNOT00000012802	8	89369944	89369944-90887620	dominant	trans	4.34 	6.54 
ENSRNOT00000044915	14	97667337	97172258-97796695	dominant	trans	4.34 	4.93 
ENSRNOT00000062035	14	25844116	25844116-25938218	overdominant	trans	4.34 	5.73 
ENSRNOT00000026482	7	103743644	66833375-103762120	overdominant	trans	4.34 	4.92 
ENSRNOT00000056106	5	30736607	29883057-31373812	dominant	trans	4.34 	6.24 
ENSRNOT00000008681	2	82958507	82780868-82962451	dominant	trans	4.34 	6.42 
ENSRNOT00000006389	1	196175892	196175892-197094662	dominant	trans	4.34 	6.35 
ENSRNOT00000002517	5	128957581	128957581-137019176	overdominant	trans	4.34 	5.32 
ENSRNOT00000066795	16	78453652	78446718-78905419	overdominant	trans	4.34 	5.28 
ENSRNOT00000038090	2	251462434	192267252-254225276	dominant	trans	4.34 	6.58 
ENSRNOT00000043541	15	22852814	22852814-22852814	dominant	trans	4.34 	6.85 
ENSRNOT00000000215	1	201032712	12580567-242166710	overdominant	trans	4.34 	4.82 
ENSRNOT00000060158	18	83256178	80645349-84493455	overdominant	trans	4.34 	4.70 
ENSRNOT00000065050	7	106556818	106540238-108744686	dominant	trans	4.34 	6.69 
ENSRNOT00000041594	17	76257262	76191526-76764510	overdominant	trans	4.33 	4.83 
ENSRNOT00000039377	1	197517256	196939787-197563287	dominant	trans	4.33 	5.43 
ENSRNOT00000040468	5	44116959	34486021-44546258	dominant	trans	4.33 	6.05 
ENSRNOT00000061398	2	82958507	82958507-82958507	dominant	trans	4.33 	6.09 
ENSRNOT00000057628	1	89796368	39576532-90110757	overdominant	trans	4.33 	5.04 
ENSRNOT00000026252	5	159927424	159874850-161416097	overdominant	trans	4.33 	4.80 
ENSRNOT00000025845	16	55402135	52845456-55402135	overdominant	trans	4.33 	4.92 
ENSRNOT00000051249	11	43788700	43734103-44527930	dominant	trans	4.33 	5.96 
ENSRNOT00000010626	1	196175892	196175892-197094662	overdominant	trans	4.33 	5.11 
ENSRNOT00000043531	1	45313994	45153107-56129334	overdominant	trans	4.33 	4.81 
ENSRNOT00000015147	2	26066232	25311161-157366524	overdominant	trans	4.33 	5.11 
ENSRNOT00000059791	11	63889775	63889775-64839617	overdominant	trans	4.33 	5.92 
ENSRNOT00000060692	18	56902803	55044539-56968247	overdominant	trans	4.33 	5.57 
ENSRNOT00000014230	16	8897289	8858734-11008225	overdominant	trans	4.33 	6.28 
ENSRNOT00000037498	6	145251275	145251275-145251275	overdominant	trans	4.33 	4.92 
ENSRNOT00000007508	10	9740640	9740640-9740640	dominant	trans	4.33 	6.14 
ENSRNOT00000064512	16	76077375	73232344-76590878	dominant	trans	4.32 	6.06 
ENSRNOT00000042648	17	79366518	79326702-80536808	dominant	trans	4.32 	5.96 
ENSRNOT00000055989	1	197094662	196175892-197490532	overdominant	trans	4.32 	5.81 
ENSRNOT00000039451	5	41647417	40608833-69205738	overdominant	trans	4.32 	4.77 
ENSRNOT00000021861	1	123252361	123252361-123261996	overdominant	trans	4.32 	5.38 
ENSRNOT00000044570	6	104903283	104306603-105646709	overdominant	trans	4.32 	5.00 
ENSRNOT00000003126	6	7603823	7603823-8181710	overdominant	trans	4.32 	6.10 
ENSRNOT00000066845	13	48558181	36415356-62049743	overdominant	trans	4.32 	4.87 
ENSRNOT00000022757	1	196175892	196175892-197094662	dominant	trans	4.32 	5.21 
ENSRNOT00000004790	14	106368123	105744363-106469724	dominant	trans	4.32 	5.69 
ENSRNOT00000012951	2	245561602	245561602-246161790	dominant	trans	4.32 	6.26 
ENSRNOT00000059592	9	45848693	37178783-45848693	dominant	trans	4.32 	4.71 
ENSRNOT00000039829	20	12910673	12650388-13225603	overdominant	trans	4.32 	4.74 
ENSRNOT00000027988	2	177991269	175174503-180130046	dominant	trans	4.32 	7.65 
ENSRNOT00000024152	14	16506250	15179666-17594142	overdominant	trans	4.32 	4.77 
ENSRNOT00000067850	7	106628002	105935627-106628002	dominant	trans	4.32 	5.37 
ENSRNOT00000057061	9	101595717	101595717-101595717	overdominant	trans	4.32 	5.08 
ENSRNOT00000052351	2	56921619	56817998-61133755	overdominant	trans	4.32 	4.72 
ENSRNOT00000060478	7	132046514	131577880-132046514	dominant	trans	4.32 	5.55 
ENSRNOT00000031116	7	71210781	71210781-71943957	dominant	trans	4.31 	5.09 
ENSRNOT00000006607	1	197517256	196939787-197563287	dominant	trans	4.31 	5.61 
ENSRNOT00000057391	5	8527861	4694434-10159945	dominant	trans	4.31 	6.51 
ENSRNOT00000014333	13	55663667	54737113-58133742	overdominant	trans	4.31 	5.51 
ENSRNOT00000046038	11	84845094	84845094-84846953	dominant	trans	4.31 	6.70 
ENSRNOT00000050049	1	199528468	199517634-231662785	overdominant	trans	4.31 	4.69 
ENSRNOT00000002669	13	58133742	54737113-58133742	overdominant	trans	4.31 	5.52 
ENSRNOT00000038967	18	65989735	12438658-66415728	overdominant	trans	4.31 	5.01 
ENSRNOT00000033772	5	110700308	28873747-111997240	dominant	trans	4.31 	5.49 
ENSRNOT00000059047	20	25112799	25112799-37668161	dominant	trans	4.31 	4.91 
ENSRNOT00000038558	13	69636436	69519837-69718600	dominant	trans	4.31 	5.61 
ENSRNOT00000066988	9	90990276	90990276-103494931	dominant	trans	4.31 	5.45 
ENSRNOT00000055102	13	104622333	104362007-105797196	overdominant	trans	4.31 	4.72 
ENSRNOT00000026644	9	20574286	20066316-101901065	overdominant	trans	4.31 	5.99 
ENSRNOT00000042079	1	197517256	197517256-197563287	dominant	trans	4.31 	6.18 
ENSRNOT00000032582	14	24620801	23955479-24701888	dominant	trans	4.31 	5.67 
ENSRNOT00000021923	1	197517256	197517256-197563287	overdominant	trans	4.31 	5.19 
ENSRNOT00000036814	1	197094662	196175892-197094662	dominant	trans	4.30 	7.41 
ENSRNOT00000030070	17	33409474	33207249-33409474	dominant	trans	4.30 	4.82 
ENSRNOT00000006978	16	52845456	8897289-52936498	overdominant	trans	4.30 	5.21 
ENSRNOT00000040950	19	16659284	15731878-29060933	overdominant	trans	4.30 	5.33 
ENSRNOT00000006050	1	196175892	196175892-197094662	overdominant	trans	4.30 	4.94 
ENSRNOT00000020084	9	19418496	19418496-19463020	overdominant	trans	4.30 	4.83 
ENSRNOT00000064086	1	196939787	196175892-197094662	overdominant	trans	4.30 	5.39 
ENSRNOT00000067194	2	90096599	31765815-90096599	dominant	trans	4.30 	4.97 
ENSRNOT00000048172	1	219911892	2783179-220242911	dominant	trans	4.30 	6.14 
ENSRNOT00000007656	6	136192439	105319315-145984782	overdominant	trans	4.30 	4.84 
ENSRNOT00000018176	13	18854402	18854402-18854402	dominant	trans	4.30 	5.72 
ENSRNOT00000002145	12	13397462	13342522-13397462	dominant	trans	4.30 	5.62 
ENSRNOT00000025575	10	110698388	110698388-110698388	dominant	trans	4.30 	6.18 
ENSRNOT00000010875	7	106556818	47851507-109462001	dominant	trans	4.29 	6.76 
ENSRNOT00000024041	19	46124340	32386102-46233151	overdominant	trans	4.29 	4.69 
ENSRNOT00000065938	11	20568803	20568803-79225168	overdominant	trans	4.29 	4.86 
ENSRNOT00000008840	6	49421091	48746651-144654370	dominant	trans	4.29 	4.76 
ENSRNOT00000004392	6	49421091	48746651-144654370	dominant	trans	4.29 	4.75 
ENSRNOT00000002062	8	62580962	60367782-63269745	overdominant	trans	4.29 	5.01 
ENSRNOT00000066558	16	77717212	77545318-77838953	dominant	trans	4.29 	5.34 
ENSRNOT00000067377	1	196175892	196175892-197490532	dominant	trans	4.29 	5.97 
ENSRNOT00000039121	1	219911892	219911892-220242911	dominant	trans	4.29 	6.11 
ENSRNOT00000047605	15	72226985	70148443-72628409	overdominant	trans	4.29 	5.05 
ENSRNOT00000067999	14	91042051	91041923-91412236	overdominant	trans	4.29 	5.06 
ENSRNOT00000022822	1	150613914	150271544-202058767	dominant	trans	4.29 	5.27 
ENSRNOT00000009143	10	38583215	38376195-38960065	overdominant	trans	4.29 	4.90 
ENSRNOT00000042507	3	139217420	139080560-156284609	overdominant	trans	4.29 	5.14 
ENSRNOT00000020722	18	13045939	13045939-13432274	dominant	trans	4.29 	5.67 
ENSRNOT00000011213	15	96221905	95955055-97712394	dominant	trans	4.29 	6.81 
ENSRNOT00000068233	17	33409474	33207249-33409474	dominant	trans	4.28 	6.83 
ENSRNOT00000041984	12	7715055	7715055-8533788	dominant	trans	4.28 	4.77 
ENSRNOT00000034698	6	49421091	48746651-144654370	dominant	trans	4.28 	4.74 
ENSRNOT00000042648	6	115258614	115258614-115259065	dominant	trans	4.28 	6.11 
ENSRNOT00000009797	2	53361319	53361319-53432592	overdominant	trans	4.28 	4.69 
ENSRNOT00000045175	14	101604450	100555102-101906041	dominant	trans	4.28 	6.00 
ENSRNOT00000067888	11	86889332	84964865-87346926	overdominant	trans	4.28 	5.23 
ENSRNOT00000036155	1	197517256	197517256-197563287	dominant	trans	4.28 	5.74 
ENSRNOT00000047233	1	248252605	246434314-248594221	dominant	trans	4.28 	6.80 
ENSRNOT00000040693	2	154798889	153595815-154798889	dominant	trans	4.28 	6.66 
ENSRNOT00000034098	1	196939787	196175892-197490532	overdominant	trans	4.28 	5.17 
ENSRNOT00000051775	8	34116768	32525737-34385779	overdominant	trans	4.28 	5.17 
ENSRNOT00000064260	18	18636683	18285361-26339139	overdominant	trans	4.28 	4.77 
ENSRNOT00000024498	14	7065439	4966886-7942149	overdominant	trans	4.28 	5.39 
ENSRNOT00000023030	8	113179293	110010859-113862168	overdominant	trans	4.28 	5.51 
ENSRNOT00000035263	5	16258856	15920602-110682004	overdominant	trans	4.28 	4.68 
ENSRNOT00000012491	5	29701425	29407480-71363531	dominant	trans	4.28 	6.78 
ENSRNOT00000058433	9	106046408	106046408-106046408	dominant	trans	4.28 	6.50 
ENSRNOT00000057650	8	94332530	94294903-94580816	overdominant	trans	4.28 	4.89 
ENSRNOT00000035054	2	93502273	25495343-93934442	overdominant	trans	4.27 	4.93 
ENSRNOT00000068200	8	123191420	115960410-123191420	dominant	trans	4.27 	6.94 
ENSRNOT00000005028	7	96836028	95502632-124109604	overdominant	trans	4.27 	4.72 
ENSRNOT00000059973	2	40486768	40486768-40810281	dominant	trans	4.27 	5.44 
ENSRNOT00000066930	1	136153021	136153021-165763165	dominant	trans	4.27 	5.91 
ENSRNOT00000045127	19	30360801	30360801-30413852	dominant	trans	4.27 	5.47 
ENSRNOT00000068669	6	49421091	48746651-144654370	dominant	trans	4.27 	4.77 
ENSRNOT00000010595	1	197094662	196175892-197094662	overdominant	trans	4.27 	5.43 
ENSRNOT00000020414	14	25844116	24701888-25938218	dominant	trans	4.27 	7.37 
ENSRNOT00000056857	6	103202887	50803343-105468231	overdominant	trans	4.27 	4.89 
ENSRNOT00000068717	3	136090451	115320724-136821435	overdominant	trans	4.27 	4.81 
ENSRNOT00000034176	3	154564812	154564812-154564812	dominant	trans	4.27 	6.79 
ENSRNOT00000046895	17	11213054	11213054-12553650	dominant	trans	4.27 	5.04 
ENSRNOT00000038495	7	106556818	105411838-106556818	dominant	trans	4.27 	7.46 
ENSRNOT00000023831	15	74729124	74729124-74981019	dominant	trans	4.27 	5.28 
ENSRNOT00000027709	19	56450818	55425304-56450818	overdominant	trans	4.27 	5.76 
ENSRNOT00000045347	5	21667505	21667505-131400794	dominant	trans	4.27 	6.01 
ENSRNOT00000065253	15	100503694	100503694-100609406	dominant	trans	4.27 	4.93 
ENSRNOT00000049924	2	10996657	10996657-37537187	dominant	trans	4.27 	5.51 
ENSRNOT00000005016	1	197094662	196175892-197094662	dominant	trans	4.27 	6.89 
ENSRNOT00000061392	6	42685933	7161066-42809030	dominant	trans	4.27 	5.30 
ENSRNOT00000023283	2	43653060	43653060-43653060	dominant	trans	4.27 	6.64 
ENSRNOT00000026268	13	64286821	64286821-65326113	dominant	trans	4.27 	6.09 
ENSRNOT00000057533	6	49421091	48746651-50485196	dominant	trans	4.26 	4.72 
ENSRNOT00000026864	16	76205115	59383410-77125761	overdominant	trans	4.26 	5.01 
ENSRNOT00000017765	13	69387342	14052625-69468544	overdominant	trans	4.26 	4.83 
ENSRNOT00000031577	20	15438251	12910673-15438799	dominant	trans	4.26 	4.95 
ENSRNOT00000005440	11	84964865	82750989-87346926	overdominant	trans	4.26 	4.77 
ENSRNOT00000064567	4	65861083	65041780-75648396	overdominant	trans	4.26 	4.74 
ENSRNOT00000022079	1	221619015	221619015-222218985	dominant	trans	4.26 	6.70 
ENSRNOT00000028321	20	30434350	29830384-30434350	dominant	trans	4.26 	5.43 
ENSRNOT00000068583	2	61321397	59741486-191619175	overdominant	trans	4.26 	5.04 
ENSRNOT00000012932	4	25993720	25759031-26510690	overdominant	trans	4.26 	5.05 
ENSRNOT00000022202	11	70035103	70035103-71087284	dominant	trans	4.26 	6.21 
ENSRNOT00000016187	14	7180023	6246171-7514262	dominant	trans	4.26 	7.67 
ENSRNOT00000056004	2	54791602	54312919-54968212	dominant	trans	4.26 	8.50 
ENSRNOT00000064727	2	19710966	18825396-236410846	overdominant	trans	4.26 	4.71 
ENSRNOT00000009585	2	252430982	249237503-253849704	dominant	trans	4.26 	4.88 
ENSRNOT00000056846	20	50472310	47754329-50625123	overdominant	trans	4.26 	4.69 
ENSRNOT00000031058	17	64122069	63635782-95280756	overdominant	trans	4.26 	4.76 
ENSRNOT00000054916	8	43289864	43235379-43369025	overdominant	trans	4.26 	4.79 
ENSRNOT00000009896	4	87754507	61966829-89638531	overdominant	trans	4.26 	5.17 
ENSRNOT00000044222	15	56289696	56289696-57418030	additive	trans	4.26 	54.77 
ENSRNOT00000018239	13	97992361	96894635-98744719	dominant	trans	4.26 	5.39 
ENSRNOT00000016659	5	7507549	4253069-62633981	overdominant	trans	4.26 	5.09 
ENSRNOT00000040950	9	20574286	20066316-20628148	dominant	cis	4.26 	6.98 
ENSRNOT00000041445	2	116985769	37264542-117192850	overdominant	trans	4.26 	5.02 
ENSRNOT00000007552	1	137972604	136534648-137972604	dominant	trans	4.26 	5.32 
ENSRNOT00000050181	4	148217208	148217208-149074647	dominant	trans	4.26 	6.23 
ENSRNOT00000057557	1	196175892	196175892-197094662	dominant	trans	4.26 	7.79 
ENSRNOT00000045772	5	138727995	138727995-138727995	dominant	trans	4.25 	5.28 
ENSRNOT00000022941	6	144911919	144851593-145212041	overdominant	trans	4.25 	5.02 
ENSRNOT00000023713	6	49421091	48746651-144654370	dominant	trans	4.25 	4.75 
ENSRNOT00000016353	2	58506753	56817998-59942442	overdominant	trans	4.25 	4.69 
ENSRNOT00000040550	3	150382472	24320416-151313622	overdominant	trans	4.25 	4.79 
ENSRNOT00000013935	1	196175892	196175892-197094662	dominant	trans	4.25 	5.97 
ENSRNOT00000050808	11	61247244	60610416-61394058	dominant	trans	4.25 	4.91 
ENSRNOT00000010163	1	197094662	196175892-197094662	overdominant	trans	4.25 	5.91 
ENSRNOT00000060151	5	47568042	47049738-57779108	overdominant	trans	4.25 	5.15 
ENSRNOT00000026644	6	94817140	53870862-94817140	dominant	trans	4.25 	5.43 
ENSRNOT00000043096	4	170977347	170977347-186369363	overdominant	trans	4.25 	4.75 
ENSRNOT00000016449	2	46303542	46303542-46303542	dominant	trans	4.25 	6.63 
ENSRNOT00000041731	5	65792680	64290915-69205738	dominant	trans	4.25 	5.57 
ENSRNOT00000048465	9	67984025	67984025-67984025	dominant	trans	4.25 	5.62 
ENSRNOT00000002882	1	196939787	196175892-197094662	dominant	trans	4.25 	8.38 
ENSRNOT00000055341	4	63926201	63814351-63990623	dominant	trans	4.25 	8.39 
ENSRNOT00000061742	6	110450201	110450201-110451140	overdominant	trans	4.25 	5.23 
ENSRNOT00000039012	1	196175892	23468664-197094662	overdominant	trans	4.25 	5.14 
