trait	chr	pos	CI_logP	eQTL_Type	cis_trans	logP_AD_A	logP_AD
LUNG.express.scl0105445.1_143.S	3	82199791	80065545-83041821	overdominant	trans	4.76 	4.02 
LUNG.express.ri.1700120C01.ZX00078M03.AK007209.633.S	3	9280869	8560877-142808694	overdominant	trans	4.76 	4.12 
LUNG.express.mmu.miR.149.miRNA.Tagged.Template.S	3	62684528	61795768-65016300	overdominant	NA	4.76 	4.02 
LUNG.express.scl53353.3_239.S	1	151137695	151137695-152045236	overdominant	trans	4.76 	4.13 
LUNG.express.scl23686.4_28.S	6	126754247	112474354-126994035	overdominant	trans	4.76 	4.43 
LUNG.express.scl14843.3.1_0.S	8	84140245	34165570-84235111	overdominant	trans	4.76 	4.08 
LUNG.express.scl013218.2_2.S	4	27943470	26576934-27943470	overdominant	trans	4.76 	4.32 
LUNG.express.ri.C230043F19.PX00174L17.AK082380.2072.S	6	93203361	76131992-93203361	overdominant	trans	4.76 	4.02 
LUNG.express.scl076559.1_202.S	1	42154559	42154559-42154559	overdominant	trans	4.76 	4.04 
LUNG.express.scl25588.1.531_65.S	9	118729237	40929668-118729237	overdominant	trans	4.76 	4.32 
LUNG.express.scl33548.3.1_52.S	6	112474354	76131992-112474354	overdominant	trans	4.76 	4.14 
LUNG.express.scl14835.1.1_101.S	9	122561140	120753681-123121097	overdominant	trans	4.76 	4.03 
LUNG.express.GI_38093972.S	1	160477103	160302534-170595717	overdominant	trans	4.76 	4.07 
LUNG.express.scl000883.1_39.S	4	133435313	132556049-133435313	overdominant	trans	4.76 	4.02 
LUNG.express.scl0072578.1_117.S	11	102771649	20127606-102771649	overdominant	trans	4.76 	4.02 
LUNG.express.scl0226243.12_183.S	9	104015736	104015736-105393892	overdominant	trans	4.76 	4.01 
LUNG.express.scl014130.1_14.S	12	26165733	26165733-26165733	overdominant	trans	4.75 	4.06 
LUNG.express.scl0232947.1_69.S	3	34034259	34034259-36431700	overdominant	NA	4.75 	4.17 
LUNG.express.ri.A530047A09.PX00141E01.AK040931.1793.S	15	86437448	76753741-87788213	overdominant	trans	4.75 	4.03 
LUNG.express.GI_46877053.I	10	86559122	85110017-90880454	overdominant	NA	4.75 	4.68 
LUNG.express.scl00258959.1_326.S	6	137509262	136936001-137509262	overdominant	trans	4.75 	4.35 
LUNG.express.TRBV31_X03277_T_cell_receptor_beta_variable_31_33.S	10	89234939	88796691-89234939	overdominant	trans	4.75 	4.07 
LUNG.express.GI_38077897.S	6	16010904	15329146-93599787	overdominant	NA	4.75 	4.03 
LUNG.express.scl011517.15_10.S	7	65717422	30566370-65964613	overdominant	trans	4.75 	4.30 
LUNG.express.scl0074375.2_27.S	17	73285454	72247139-79875967	overdominant	trans	4.75 	4.07 
LUNG.express.scl41294.3_17.S	2	120302445	120302445-179013602	overdominant	trans	4.75 	4.29 
LUNG.express.scl016974.1_230.S	19	26805976	22509236-26805976	overdominant	trans	4.75 	4.31 
LUNG.express.scl35703.13_436.S	7	103902463	62761433-104154190	overdominant	trans	4.75 	4.34 
LUNG.express.scl19291.9.1_25.S	18	55486166	46060011-55486166	overdominant	trans	4.75 	4.01 
LUNG.express.scl0003145.1_1.S	8	127970908	127638433-130085280	overdominant	trans	4.75 	4.24 
LUNG.express.scl0002459.1_92.S	3	94285935	75866399-129089561	overdominant	trans	4.75 	4.02 
LUNG.express.GI_38084673.S	1	42154559	41151371-42154559	overdominant	trans	4.75 	5.47 
LUNG.express.scl37111.7.1_0.S	8	17575078	15993277-17948485	overdominant	trans	4.75 	4.51 
LUNG.express.scl0002149.1_503.S	18	55645310	55645310-55645310	overdominant	trans	4.75 	4.05 
LUNG.express.scl0394436.1_5.S	3	142332048	141912370-142808694	overdominant	trans	4.75 	4.01 
LUNG.express.scl17187.1.1_63.S	6	125064611	124998504-125515787	overdominant	trans	4.75 	4.14 
LUNG.express.scl34948.8.1_23.S	6	103348733	103348733-127541504	overdominant	trans	4.75 	4.04 
LUNG.express.scl5161.1.1_317.S	13	70305356	42935415-72765179	overdominant	trans	4.75 	4.01 
LUNG.express.scl0319869.3_244.S	11	115133160	115133160-119216024	overdominant	trans	4.75 	4.08 
LUNG.express.scl40890.2_6.S	4	97603862	88597533-97964229	overdominant	trans	4.75 	4.05 
LUNG.express.GI_38082779.S	4	24726082	23912330-26576934	overdominant	NA	4.75 	4.01 
LUNG.express.scl51014.5.1_34.S	2	53042542	53042542-54904504	overdominant	trans	4.75 	4.22 
LUNG.express.scl017898.5_1.S	18	52947124	51353918-53262540	overdominant	trans	4.74 	4.15 
LUNG.express.scl0030948.2_12.S	4	87055009	84522419-88039370	overdominant	trans	4.74 	4.08 
LUNG.express.ri.5031404C24.PX00037M10.AK030278.2558.S	18	70283257	69689896-70283257	overdominant	trans	4.74 	4.03 
LUNG.express.X9626100_224.S	11	25187047	25187047-110456590	overdominant	NA	4.74 	4.08 
LUNG.express.scl074031.1_302.S	3	121413597	36502823-121998518	overdominant	NA	4.74 	4.34 
LUNG.express.ri.A630047E20.PX00145M24.AK041928.3013.S	16	9877553	9877553-29340169	overdominant	trans	4.74 	4.10 
LUNG.express.scl28236.1_38.S	12	15962084	15739287-65073770	overdominant	trans	4.74 	4.44 
LUNG.express.scl018519.18_103.S	13	113426372	113426372-113528265	overdominant	trans	4.74 	4.10 
LUNG.express.GI_38076979.S	13	93493722	70728610-94569075	overdominant	trans	4.74 	4.37 
LUNG.express.scl34971.1.1_148.S	9	101788598	101788598-111761160	overdominant	trans	4.74 	4.23 
LUNG.express.ri.C230027G13.PX00174C17.AK082238.2443.S	8	98890804	98812465-99927173	overdominant	trans	4.74 	4.01 
LUNG.express.GI_22128976.S	1	191933702	191933702-191933702	overdominant	trans	4.74 	4.28 
LUNG.express.scl19733.18.1_13.S	6	76580561	75464821-77171586	overdominant	trans	4.74 	4.47 
LUNG.express.ri.1700091C19.ZX00077K13.AK018918.734.S	2	153966920	153029515-165221683	overdominant	trans	4.74 	4.21 
LUNG.express.scl016541.8_1.S	1	28549296	17297861-110723432	overdominant	trans	4.74 	4.02 
LUNG.express.ri.2210414H16.ZX00054G04.AK008925.1003.S	2	110200593	110200593-113101520	overdominant	NA	4.74 	4.49 
LUNG.express.NM_008512.72_chr10_._127565977_127566097_14.S	2	115832014	55266231-119367135	overdominant	NA	4.74 	4.02 
LUNG.express.ri.5830436K05.PX00039D16.AK017975.1565.S	14	23539721	23011973-74715895	overdominant	trans	4.74 	4.01 
LUNG.express.scl0019281.1_328.S	13	105606001	11792662-106904421	overdominant	trans	4.74 	4.09 
LUNG.express.scl30885.8.9_59.S	14	61919288	60980844-61919288	overdominant	trans	4.74 	4.05 
LUNG.express.scl42558.9_151.S	11	88249092	67192319-88249092	overdominant	trans	4.74 	4.00 
LUNG.express.ri.D330021F23.PX00191H21.AK084609.3642.S	19	47797152	47797152-54618612	overdominant	trans	4.74 	4.12 
LUNG.express.scl4353.1.1_213.S	11	63190603	13332343-63190603	overdominant	trans	4.74 	4.09 
LUNG.express.scl37767.8_640.S	2	164016555	5767312-164559655	overdominant	trans	4.74 	4.02 
LUNG.express.ri.9630013B04.PX00115C11.AK035876.3540.S	4	132556049	132556049-133435313	overdominant	trans	4.74 	4.09 
LUNG.express.scl44950.4.1_46.S	13	72990649	72990649-73846529	overdominant	trans	4.74 	5.11 
LUNG.express.ri.D430050H21.PX00195J19.AK085184.1293.S	10	68907314	68907314-68907314	overdominant	trans	4.74 	4.05 
LUNG.express.scl16845.1.1_2.S	8	15993277	15993277-17948485	overdominant	trans	4.74 	4.00 
LUNG.express.scl026377.1_5.S	9	118729237	118024397-118729237	overdominant	trans	4.74 	4.56 
LUNG.express.scl00384382.1_186.S	4	6320782	4788031-10825423	overdominant	NA	4.74 	4.90 
LUNG.express.scl054473.1_6.S	1	191177832	31213164-191177832	overdominant	trans	4.74 	4.38 
LUNG.express.scl0001165.1_35.S	15	87788213	87788213-88047935	overdominant	trans	4.74 	4.14 
LUNG.express.ri.E030004D24.PX00204M24.AK086841.2720.S	7	98979640	98367760-132349184	overdominant	NA	4.73 	4.50 
LUNG.express.scl53007.3.1_70.S	15	22448859	22448859-97406602	overdominant	trans	4.73 	4.02 
LUNG.express.scl50543.1.1_8.S	7	132784790	123831181-133933759	overdominant	trans	4.73 	4.00 
LUNG.express.scl073847.1_35.S	2	164016555	164016555-164290441	overdominant	trans	4.73 	4.86 
LUNG.express.scl00270669.1_253.S	9	104015736	104015736-123121097	overdominant	trans	4.73 	4.07 
LUNG.express.scl25795.24.1_9.S	1	35090385	35090385-191177832	overdominant	trans	4.73 	4.51 
LUNG.express.GI_38050493.S	8	99927173	98812465-101698163	overdominant	trans	4.73 	4.19 
LUNG.express.ri.A530018G09.PX00140L23.AK040709.1214.S	4	87557243	15929640-87557243	overdominant	trans	4.73 	4.33 
LUNG.express.scl017888.7_30.S	18	52947124	52947124-53262540	overdominant	trans	4.73 	4.42 
LUNG.express.GI_38089675.S	15	93134753	89328796-93134753	overdominant	trans	4.73 	4.02 
LUNG.express.scl32562.20.1_76.S	7	48180442	35185555-77721299	overdominant	trans	4.73 	4.29 
LUNG.express.scl0018575.2_325.S	9	118024397	60099448-118024397	overdominant	trans	4.73 	4.21 
LUNG.express.scl31993.26_1.S	9	86456195	38116872-86456195	overdominant	trans	4.73 	4.04 
LUNG.express.scl00218865.2_69.S	8	99927173	29512888-102254775	overdominant	trans	4.73 	4.01 
LUNG.express.ri.5830420A08.PX00039E11.AK030840.4316.S	15	37299247	37299247-51478886	overdominant	trans	4.73 	4.37 
LUNG.express.scl21785.1.1_70.S	9	46583551	41077691-47039794	overdominant	trans	4.73 	4.16 
LUNG.express.ri.C030014F05.PX00074E22.AK021080.1227.S	9	107917976	107917976-107985586	overdominant	trans	4.73 	4.52 
LUNG.express.scl0001351.1_1.S	5	48067756	22716575-48322774	overdominant	trans	4.73 	3.99 
LUNG.express.ri.F830010A05.PL00005I09.AK089708.946.S	18	55486166	55486166-55486166	overdominant	trans	4.73 	4.18 
LUNG.express.scl0237926.1_137.S	8	79159764	79159764-79535417	overdominant	trans	4.73 	4.14 
LUNG.express.GI_20890009.S	3	116698549	37307166-116698549	overdominant	NA	4.73 	4.00 
LUNG.express.scl54453.2.1_330.S	11	39697632	21745969-50196663	overdominant	trans	4.73 	3.99 
LUNG.express.scl34089.7_43.S	5	7461239	7461239-74594494	overdominant	trans	4.73 	4.72 
LUNG.express.scl0404331.1_59.S	5	148538965	148538965-148538965	overdominant	trans	4.73 	4.00 
LUNG.express.scl52683.7_281.S	1	137733097	95514059-153102842	overdominant	trans	4.73 	4.56 
LUNG.express.scl48354.21.1_85.S	7	103902463	64829569-104154190	overdominant	trans	4.73 	4.31 
LUNG.express.scl12348.1.1_60.S	2	5269698	4169609-167301381	overdominant	trans	4.73 	4.10 
LUNG.express.scl16823.6.1_161.S	19	9504952	8993876-10248920	overdominant	trans	4.73 	4.12 
LUNG.express.scl27639.28_16.S	5	4468099	4468099-129764658	overdominant	trans	4.73 	4.21 
LUNG.express.scl0001275.1_24.S	4	30528517	29505337-50695566	overdominant	trans	4.73 	4.22 
LUNG.express.scl00227525.1_330.S	19	29225288	29225288-29225288	overdominant	trans	4.73 	4.00 
LUNG.express.scl5115.1.1_109.S	1	40638646	40338843-194920921	overdominant	trans	4.73 	4.07 
LUNG.express.scl42558.9_151.S	15	87788213	87788213-88047935	overdominant	trans	4.73 	4.11 
LUNG.express.AFFX.BioDn.3.at_171.S	1	39053030	34861233-141417567	overdominant	NA	4.72 	4.00 
LUNG.express.scl31632.4.1_67.S	12	114385312	16150318-119426947	overdominant	trans	4.72 	4.00 
LUNG.express.GI_22128926.S	7	141279804	141279804-141279804	overdominant	trans	4.72 	4.11 
LUNG.express.scl44064.6.1_105.S	1	10891308	6820141-35090385	overdominant	trans	4.72 	3.98 
LUNG.express.scl0268391.1_122.S	12	37595006	37595006-38515304	overdominant	trans	4.72 	3.99 
LUNG.express.scl28867.1.1_56.S	11	110041474	110041474-110456590	overdominant	trans	4.72 	3.99 
LUNG.express.scl0012450.2_17.S	10	35758752	35758752-35758752	overdominant	trans	4.72 	4.23 
LUNG.express.scl19416.1.1466_20.S	1	178114736	57882115-183347300	overdominant	trans	4.72 	4.29 
LUNG.express.ri.A230013K13.PX00126B13.AK038454.2598.S	11	100625636	100625636-100625636	overdominant	trans	4.72 	4.28 
LUNG.express.GI_23593935.S	12	16738644	10580041-106090962	overdominant	trans	4.72 	3.98 
LUNG.express.scl53773.1.1793_9.S	10	88796691	85914325-89234939	overdominant	trans	4.72 	4.61 
LUNG.express.scl0019125.1_326.S	1	77565775	76371490-152490906	overdominant	NA	4.72 	5.01 
LUNG.express.scl17449.2_22.S	1	39053030	39053030-121756602	overdominant	trans	4.72 	4.11 
LUNG.express.GI_31341329.S	16	8844431	8838458-8844431	overdominant	trans	4.72 	4.00 
LUNG.express.scl49108.1.216_103.S	7	103902463	98058765-152027318	overdominant	trans	4.72 	4.16 
LUNG.express.ri.9330110M07.PX00104M01.AK033889.1654.S	7	60128042	35185555-62761433	overdominant	trans	4.72 	3.98 
LUNG.express.scl00320958.1_4.S	4	44245572	44245572-44245572	overdominant	trans	4.72 	4.27 
LUNG.express.scl0217365.1_17.S	9	44657615	43405505-45240427	overdominant	trans	4.72 	4.05 
LUNG.express.GI_38091642.S	8	84568855	83887227-88546432	overdominant	trans	4.72 	3.98 
LUNG.express.scl0013982.1_185.S	19	12356489	12356489-25740840	overdominant	trans	4.72 	3.99 
LUNG.express.scl51569.1_406.S	1	17297861	17297861-124378477	overdominant	trans	4.71 	3.98 
LUNG.express.scl0030955.2_290.S	14	61521914	60980844-61919288	overdominant	NA	4.71 	4.12 
LUNG.express.gi_31981889_ref_NM_009735.2__43_a_14_1.S	12	26165733	26165733-78065990	overdominant	trans	4.71 	4.06 
LUNG.express.scl1566.1.1_41.S	9	118729237	46583551-118729237	overdominant	trans	4.71 	4.32 
LUNG.express.scl4669.1.1_300.S	17	9642585	9642585-78754631	overdominant	trans	4.71 	3.98 
LUNG.express.ri.A930023F12.PX00066F22.AK044567.1654.S	1	83524951	32568244-87559483	overdominant	trans	4.71 	4.00 
LUNG.express.scl00327744.1_262.S	7	141612959	47173175-141877628	overdominant	trans	4.71 	4.02 
LUNG.express.scl28867.1.1_56.S	2	164133161	164016555-171571331	overdominant	trans	4.71 	4.00 
LUNG.express.GI_38050472.S	9	50964657	50175653-50964657	overdominant	trans	4.71 	4.03 
LUNG.express.scl067118.7_5.S	9	118729237	40268301-118729237	overdominant	trans	4.71 	4.00 
LUNG.express.ri.E230013K19.PX00210A07.AK054034.638.S	3	59006320	34034259-59006320	overdominant	trans	4.71 	4.03 
LUNG.express.scl35894.9.1_18.S	3	26728308	26280500-27315919	overdominant	trans	4.71 	4.01 
LUNG.express.scl00330513.1_31.S	1	39053030	39053030-39053030	overdominant	trans	4.71 	4.10 
LUNG.express.scl00266816.1_140.S	12	75441943	75005701-75887624	overdominant	NA	4.71 	3.99 
LUNG.express.GI_38091027.S	7	62761433	62761433-63388010	overdominant	NA	4.71 	4.66 
LUNG.express.ri.1700121M19.ZX00078G17.AK007233.1011.S	1	21628444	21628444-21932421	overdominant	trans	4.71 	4.00 
LUNG.express.scl48775.5_265.S	7	62761433	62761433-64362254	overdominant	trans	4.71 	4.10 
LUNG.express.scl38291.1_10.S	1	61162279	17297861-68121913	overdominant	trans	4.71 	4.33 
LUNG.express.ri.A530095B06.PX00143O08.AK041258.3945.S	4	55503015	54911405-55503015	overdominant	trans	4.71 	3.97 
LUNG.express.scl069654.1_4.S	6	38804725	9485605-38804725	overdominant	trans	4.71 	3.97 
LUNG.express.ri.4930548G14.PX00035E04.AK016069.1186.S	15	48425839	42457518-51478886	overdominant	cis	4.71 	4.55 
LUNG.express.scl0268783.16_21.S	7	103902463	103902463-152027318	overdominant	trans	4.71 	3.99 
LUNG.express.scl3457.2.1_151.S	19	43900176	43005928-43900176	overdominant	trans	4.71 	4.32 
LUNG.express.scl24051.10_612.S	11	111602778	111355259-111917413	overdominant	trans	4.71 	4.00 
LUNG.express.ri.A730071F09.PX00152K02.AK043214.781.S	8	127970908	127970908-128733570	overdominant	trans	4.71 	4.13 
LUNG.express.scl000269.1_65.S	6	112474354	112474354-112474354	overdominant	trans	4.71 	4.21 
LUNG.express.scl015405.1_0.S	9	118024397	118024397-123121097	overdominant	trans	4.71 	3.98 
LUNG.express.GI_38092189.S	5	145296926	113588467-146049171	overdominant	NA	4.71 	3.97 
LUNG.express.scl0002643.1_37.S	10	125574982	123833587-126328670	overdominant	trans	4.71 	3.97 
LUNG.express.scl33927.1_156.S	1	153102842	153102842-153102842	overdominant	trans	4.71 	4.18 
LUNG.express.scl28694.3.6_18.S	5	137393885	72415629-137393885	overdominant	trans	4.71 	3.97 
LUNG.express.scl21840.11.1_11.S	7	62893471	62761433-63388010	overdominant	trans	4.71 	5.50 
LUNG.express.scl20015.1.1_59.S	4	116619969	114605311-117083314	overdominant	trans	4.71 	4.08 
LUNG.express.scl22461.3.1_77.S	8	90849212	90849212-90849212	overdominant	trans	4.71 	5.32 
LUNG.express.scl0001939.1_45.S	9	118024397	117827781-123121097	overdominant	trans	4.71 	4.01 
LUNG.express.GI_20349082.S	17	41017284	32598076-41017284	overdominant	NA	4.71 	4.19 
LUNG.express.scl020102.3_1.S	9	118729237	118729237-118729237	overdominant	NA	4.71 	4.52 
LUNG.express.gi_31981889_ref_NM_009735.2__43_d_3_1.S	2	120321947	120321947-123478649	partial-dominant	NA	4.70 	17.81 
LUNG.express.scl48582.2_713.S	11	20753709	19463009-83861659	overdominant	trans	4.70 	3.97 
LUNG.express.scl24979.20.1_9.S	1	35090385	34861233-35090385	overdominant	trans	4.70 	4.02 
LUNG.express.scl0074023.2_234.S	11	102655679	7285878-102655679	overdominant	trans	4.70 	4.24 
LUNG.express.ri.6330416L11.PX00008B23.AK018183.1393.S	9	120828626	73368786-120828883	overdominant	trans	4.70 	4.54 
LUNG.express.scl0020256.2_48.S	9	67986194	67986194-68496432	overdominant	trans	4.70 	3.98 
LUNG.express.ri.1810037J08.ZX00051K09.AK007723.534.S	18	34134869	25856328-55486166	overdominant	trans	4.70 	4.04 
LUNG.express.scl00213464.2_6.S	7	87777373	87470824-88068273	overdominant	trans	4.70 	4.13 
LUNG.express.scl9411.1.1_287.S	11	14267280	12195709-56514996	overdominant	trans	4.70 	4.05 
LUNG.express.scl020842.12_17.S	15	97406602	97406602-97406602	overdominant	trans	4.70 	4.39 
LUNG.express.scl00101739.1_35.S	4	144635289	73588438-144635289	overdominant	trans	4.70 	4.23 
LUNG.express.GI_23597587.S	11	82676165	82676165-83096911	overdominant	NA	4.70 	4.22 
LUNG.express.scl27431.17.1_0.S	13	111385924	111385924-115496384	overdominant	trans	4.70 	3.96 
LUNG.express.scl0003997.1_3.S	10	124544260	59899099-125932623	overdominant	trans	4.70 	4.07 
LUNG.express.scl0192292.18_41.S	6	112474354	9485605-112474354	overdominant	trans	4.70 	4.06 
LUNG.express.scl000634.1_11.S	16	23674997	21323614-24175671	overdominant	trans	4.70 	3.97 
LUNG.express.gi_1928871_gb_U91966.1_ATU91966_1615.S	10	36171085	36171085-36171085	overdominant	NA	4.70 	4.06 
LUNG.express.scl41183.17_270.S	10	25519225	23647416-90880454	overdominant	trans	4.70 	4.43 
LUNG.express.scl20006.8_238.S	7	103902463	29086894-104154190	overdominant	trans	4.70 	3.99 
LUNG.express.ri.A730075A08.PX00152K23.AK043242.1425.S	1	45969119	44144743-45969119	overdominant	trans	4.70 	4.46 
LUNG.express.scl077810.1_87.S	11	104889656	104889656-105670563	overdominant	trans	4.70 	3.96 
LUNG.express.MJ.6000.167_5809_REVCOMP.S	4	58970533	57442681-58970533	overdominant	NA	4.70 	4.40 
LUNG.express.scl48263.32_138.S	6	30515836	9485605-32012903	overdominant	trans	4.70 	4.06 
LUNG.express.scl39516.6_65.S	3	115356189	26728308-136025605	overdominant	trans	4.70 	3.97 
LUNG.express.scl0018813.1_104.S	19	58202917	45065956-58202917	overdominant	trans	4.70 	4.19 
LUNG.express.GI_38091634.S	11	104259847	25187047-104259847	overdominant	trans	4.70 	3.98 
LUNG.express.ri.6720435J04.PX00059F01.AK032775.2643.S	10	60429629	59899099-60429629	overdominant	NA	4.70 	4.02 
LUNG.express.scl50036.1.4_192.S	17	37658709	31061811-39314765	overdominant	trans	4.70 	4.38 
LUNG.express.scl6288.1.1_7.S	1	45189507	44144743-55923721	overdominant	trans	4.70 	4.04 
LUNG.express.scl34988.19_284.S	12	102385562	34867509-103658402	overdominant	trans	4.70 	3.96 
LUNG.express.scl0017156.2_157.S	9	101788598	101788598-103604005	overdominant	trans	4.70 	4.33 
LUNG.express.scl0234388.1_36.S	7	51783183	51783183-52261191	overdominant	trans	4.70 	3.96 
LUNG.express.scl23339.1_127.S	3	86465068	26280500-94578545	overdominant	trans	4.70 	4.25 
LUNG.express.scl38623.34_689.S	10	57191267	57191267-57191267	overdominant	trans	4.70 	3.97 
LUNG.express.scl026894.1_5.S	1	191177832	39053030-191177832	overdominant	trans	4.70 	3.97 
LUNG.express.scl077697.1_28.S	6	34603223	34603223-124496260	overdominant	trans	4.70 	4.00 
LUNG.express.ri.2900009I07.ZX00068I11.AK013505.1698.S	13	11193693	6905961-12509475	overdominant	trans	4.70 	4.07 
LUNG.express.scl076138.1_19.S	7	64571226	64571226-65367018	overdominant	trans	4.70 	5.21 
LUNG.express.scl0319411.1_316.S	18	70283257	70283257-70283257	overdominant	trans	4.70 	4.03 
LUNG.express.scl46266.2_361.S	15	51102628	50416638-51159618	overdominant	trans	4.70 	4.17 
LUNG.express.scl0230484.9_241.S	7	103902463	28940175-152027318	overdominant	trans	4.70 	3.99 
