trait	chr	pos	QTL_Type	logP_AD	DGE_chr	DGE_start	DGE_end
HP.express.scl0319236.1_50.S	11	102655679	overdominant	3.87 	7	111488830	111488880
HP.express.scl37114.1.1_304.S	15	95780006	dominant	4.16 	9	37323866	37323916
HP.express.ri.9030018K07.PX00049N22.AK033420.2792.S	8	111611078	overdominant	3.90 	12	52933294	52933344
HP.express.scl052530.1_22.S	1	73464630	overdominant	4.21 	11	51433312	51433362
HP.express.scl0319626.1_30.S	19	35692392	overdominant	3.93 	9	122481819	122481869
HP.express.scl0071488.1_74.S	9	55541581	overdominant	4.25 	6	3470306	3470356
HP.express.scl29355.4.1_15.S	9	41874568	overdominant	4.64 	6	146598734	146598784
HP.express.scl0075847.2_29.S	19	16921354	overdominant	4.63 	12	37231090	37231140
HP.express.scl21521.8.1_57.S	8	111611078	overdominant	3.87 	3	129507618	129507668
HP.express.scl0016923.1_194.S	1	118454408	overdominant	3.89 	5	122267352	122267402
HP.express.scl30696.27.1_29.S	2	135359901	overdominant	3.90 	7	133245658	133245708
HP.express.scl22970.11_36.S	1	191982649	overdominant	5.02 	3	89254119	89254169
HP.express.scl34393.4_511.S	7	96300359	overdominant	4.09 	8	108240106	108240156
HP.express.scl00217734.2_317.S	7	17808054	overdominant	4.02 	12	88449803	88449853
HP.express.scl0016691.1_37.S	6	75491671	overdominant	4.34 	NA	NA	NA
HP.express.X9626962_5.S	18	45637134	overdominant	4.12 	NA	NA	NA
HP.express.GI_38083708.S	10	9925779	overdominant	4.04 	6	29240494	29240544
HP.express.scl42052.7.374_29.S	11	114181854	overdominant	3.95 	12	111513601	111513651
HP.express.scl53371.28_117.S	9	55541581	overdominant	3.91 	19	10704041	10704091
HP.express.GI_38086849.S	5	78208733	overdominant	3.91 	7	73318448	73318498
HP.express.scl012389.5_102.S	9	55541581	overdominant	4.40 	6	17291156	17291206
HP.express.scl024135.1_208.S	1	172980758	overdominant	3.86 	5	139047404	139047454
HP.express.scl00258892.1_319.S	6	134651867	dominant	4.07 	17	37988424	37988474
HP.express.scl0003215.1_26.S	9	107440549	overdominant	4.04 	2	153004651	153004701
HP.express.scl33704.1.431_29.S	10	73389653	overdominant	4.55 	8	73895831	73895881
HP.express.GI_38085932.S	19	17198467	overdominant	4.77 	NA	NA	NA
HP.express.scl18232.3.7_30.S	12	55988845	overdominant	4.02 	2	179773436	179773486
HP.express.scl0001898.1_78.S	18	38428427	overdominant	3.94 	16	88562421	88562471
HP.express.GI_38079577.S	4	69760086	overdominant	4.26 	NA	NA	NA
HP.express.scl47383.8.1_2.S	10	7917166	overdominant	4.34 	15	12337072	12337122
HP.express.scl000441.1_274.S	19	5047472	dominant	4.04 	19	6376154	6376204
HP.express.GI_38078656.S	6	143100812	overdominant	3.97 	NA	NA	NA
HP.express.GI_38076836.S	18	61968734	overdominant	3.88 	14	53721595	53721645
HP.express.scl43167.2.1_10.S	11	64908998	overdominant	3.94 	12	66329367	66329417
HP.express.scl22839.1.328_39.S	5	104382637	overdominant	3.96 	3	97727122	97727172
HP.express.scl000483.1_20.S	18	28259743	overdominant	4.27 	19	4594350	4594400
HP.express.scl55027.2.1_78.S	18	45300164	overdominant	4.26 	X	19674396	19674446
HP.express.scl24554.15_87.S	7	61322899	overdominant	4.11 	4	11259422	11259472
HP.express.scl0004110.1_83.S	1	35090385	overdominant	5.27 	5	147106582	147106632
HP.express.NM_008512.52_chr10_._127575688_127575817_58.S	11	32951216	overdominant	4.18 	NA	NA	NA
HP.express.ri.4732489I21.PX00637P14.AK076392.4364.S	13	12509475	overdominant	3.85 	5	77067799	77067849
HP.express.scl0001497.1_25.S	7	51783183	overdominant	3.92 	11	86501575	86501625
HP.express.scl0072649.2_4.S	4	144635289	overdominant	3.88 	6	30431554	30431604
HP.express.scl0022282.1_25.S	18	5597365	overdominant	4.26 	7	31739785	31740138
HP.express.ri.E130006F23.PX00207M01.AK087395.831.S	5	148538965	overdominant	3.96 	NA	NA	NA
HP.express.scl0330401.1_15.S	2	135359901	overdominant	4.25 	6	115971432	115971482
HP.express.GI_38082731.S	2	127292626	overdominant	3.90 	17	56911244	56911294
HP.express.scl40984.6.1_320.S	5	126754361	overdominant	3.85 	11	96207759	96207809
HP.express.ri.B930096H04.PX00166D14.AK047594.2225.S	9	53085185	overdominant	4.17 	NA	NA	NA
HP.express.scl21749.1.102_18.S	1	3482175	overdominant	4.42 	3	101727982	101728032
HP.express.GI_38087641.S	12	28961336	overdominant	5.01 	NA	NA	NA
HP.express.scl42988.4_256.S	1	187710901	dominant	4.04 	12	85451976	85452026
HP.express.scl38447.1_216.S	2	69773718	overdominant	4.04 	10	110738468	110738518
HP.express.scl34500.26_463.S	10	64823542	overdominant	3.87 	8	93741188	93741238
HP.express.scl49005.2_412.S	1	190190125	overdominant	3.94 	16	62823975	62824025
HP.express.scl32442.2.1_60.S	7	71546913	overdominant	3.90 	7	90809152	90809202
HP.express.ri.E430025N19.PX00100O02.AK088780.799.S	15	83867816	dominant	4.21 	NA	NA	NA
HP.express.scl28724.1.1_72.S	6	134651867	dominant	3.89 	6	87755741	87755791
HP.express.scl0020467.2_7.S	5	76760880	overdominant	4.50 	8	75280400	75280450
HP.express.scl53819.3_141.S	3	52821680	overdominant	3.94 	X	132601203	132601253
HP.express.GI_20799906.S	10	82704824	overdominant	4.84 	3	96049904	96049954
HP.express.scl068598.3_26.S	12	55988845	overdominant	4.59 	NA	NA	NA
HP.express.scl48907.2.172_25.S	12	11082854	overdominant	4.12 	16	87788014	87788064
HP.express.scl33969.1.92_299.S	19	30621558	overdominant	4.12 	NA	NA	NA
HP.express.scl29258.5.1_11.S	6	17724978	partial-dominant	35.61 	6	17939265	17939315
HP.express.scl16214.2.1_205.S	4	25278685	overdominant	3.88 	1	140772929	140772979
HP.express.scl069354.1_30.S	4	106111465	overdominant	3.87 	15	96827209	96827259
HP.express.scl38000.11.1_181.S	14	78358485	overdominant	4.59 	10	43594128	43594178
HP.express.scl18852.33.85_30.S	13	90400197	overdominant	4.36 	2	113929758	113929808
HP.express.scl29553.16.1_150.S	7	51793916	overdominant	4.24 	6	121287574	121287624
HP.express.ri.6430514E02.PX00045L03.AK032274.2683.S	11	63190603	overdominant	4.11 	18	21373737	21373787
HP.express.X21716071_3233.S	1	187710901	overdominant	4.47 	NA	NA	NA
HP.express.mmu.miR.127.miRNA.Tagged.Template.S	13	99316514	overdominant	4.24 	NA	NA	NA
HP.express.scl30730.6_511.S	4	150322101	dominant	3.96 	7	128100668	128100718
HP.express.scl52759.3_441.S	17	3227719	overdominant	3.98 	19	10300716	10300766
HP.express.scl16017.8_381.S	2	157830808	overdominant	4.81 	1	166220013	166220063
HP.express.scl36405.5.1_303.S	16	59132870	dominant	4.14 	9	111391523	111391573
HP.express.scl0067121.1_317.S	15	15760038	overdominant	3.87 	2	22973617	22973667
HP.express.GI_38078308.S	6	109996150	overdominant	3.98 	4	47030094	47030144
HP.express.scl42114.1.155_25.S	15	92673706	overdominant	4.83 	12	104645337	104645387
HP.express.scl072844.1_278.S	11	6513859	overdominant	4.22 	15	78269610	78269660
HP.express.scl47049.1.498_177.S	1	50773311	overdominant	4.13 	15	75932027	75932077
HP.express.scl32128.3.1_250.S	11	115662915	overdominant	3.90 	7	127309431	127309481
HP.express.scl46792.1_402.S	11	62806018	overdominant	4.10 	15	96099323	96099373
HP.express.scl41088.24_278.S	12	87284700	overdominant	3.99 	11	87034041	87034091
HP.express.ri.4832424I19.PX00638M24.AK076437.2667.S	5	28510951	dominant	4.24 	2	150435826	150435876
HP.express.scl17453.8_267.S	1	32568244	overdominant	4.14 	1	136328666	136328716
HP.express.scl53656.13_28.S	14	76951216	overdominant	4.16 	X	156560523	156560573
HP.express.scl27484.3.1_306.S	1	182213810	dominant	4.12 	5	106793174	106793224
HP.express.scl0002805.1_1.S	5	142258070	overdominant	3.86 	4	141157945	141157995
HP.express.ri.D130007J21.PX00182H09.AK051157.2603.S	10	75305486	overdominant	4.04 	4	46507826	46507876
HP.express.scl54754.6.1_12.S	8	77933574	overdominant	4.38 	X	97710960	97711010
HP.express.scl39534.12.3_104.S	2	67347571	overdominant	4.21 	11	101268164	101268214
HP.express.scl0102502.1_105.S	13	72990649	dominant	4.31 	9	95653307	95653357
HP.express.scl54538.9.1_0.S	12	68051553	overdominant	4.41 	X	149242818	149242868
HP.express.scl000252.1_5.S	2	71436519	overdominant	4.06 	7	67149935	67149985
HP.express.scl071966.3_0.S	1	159640513	overdominant	3.93 	11	100488535	100488585
HP.express.scl16211.13_625.S	12	72561729	overdominant	4.06 	1	141093745	141093795
HP.express.scl43908.5.1_98.S	12	100818137	overdominant	4.02 	13	56580694	56580744
HP.express.X221973_139_rc.S	7	100987173	overdominant	4.38 	NA	NA	NA
HP.express.ri.B230365C01.PX00160J19.AK046289.529.S	11	104772520	overdominant	3.97 	6	30756269	30756319
HP.express.GI_38087173.S	3	141539755	dominant	4.18 	7	122071145	122071195
HP.express.scl00207214.1_11.S	9	55292556	overdominant	4.32 	15	99845584	99845634
HP.express.scl0170707.1_0.S	19	35692392	overdominant	4.16 	4	137181095	137181145
HP.express.scl27673.2.4_12.S	7	87038649	overdominant	4.07 	5	77897682	77897732
HP.express.NM_146120.7_chr2_._35678625_35678758_7.S	14	41430391	overdominant	4.13 	NA	NA	NA
HP.express.GI_38077914.S	17	44641170	overdominant	4.06 	3	153929036	153929086
HP.express.scl26264.21.1_54.S	11	20753709	overdominant	4.08 	5	107978071	107978121
HP.express.scl33200.9.1_28.S	11	12193199	overdominant	4.00 	8	126013785	126013835
HP.express.scl26911.1.1_139.S	1	37495508	overdominant	4.20 	5	8831287	8831337
HP.express.scl069017.6_7.S	12	53910948	overdominant	4.76 	7	134161398	134161448
HP.express.scl39574.3.1_260.S	11	20127606	overdominant	3.96 	11	99963360	99963410
HP.express.scl54847.11_478.S	7	74778289	overdominant	3.90 	X	70927643	70927693
HP.express.ri.4930484D16.PX00032F10.AK029703.2417.S	14	77030452	overdominant	4.06 	14	70583451	70583501
HP.express.ri.1110050F08.R000018G04.AK004216.1119.S	11	120818113	overdominant	4.01 	13	38319411	38319461
HP.express.scl0074080.1_178.S	10	4546204	overdominant	4.27 	9	98311657	98311707
HP.express.scl43104.4.1_3.S	3	130923610	dominant	4.43 	12	74652674	74652724
HP.express.scl5758.1.1_50.S	3	155204838	overdominant	3.93 	10	76979144	76979194
HP.express.scl00104349.2_320.S	2	178047052	overdominant	3.94 	17	56004482	56004532
HP.express.gi_31981422_ref_NM_011740.2__20_a_42_2.S	16	9877553	overdominant	4.14 	NA	NA	NA
HP.express.scl28530.1.1_256.S	9	41874568	overdominant	4.51 	6	114852013	114852063
HP.express.scl37205.3.1_21.S	15	50416638	overdominant	3.90 	9	21962419	21962469
HP.express.scl0111975.10_26.S	7	123277679	overdominant	4.57 	7	149855886	149855936
HP.express.scl39533.9.1_23.S	6	81398950	dominant	4.12 	11	101280366	101280416
HP.express.GI_38082944.S	2	58347974	overdominant	4.20 	NA	NA	NA
HP.express.scl0077559.1_65.S	15	58638203	overdominant	4.38 	3	116457757	116457807
HP.express.scl52209.6.1_16.S	4	150322101	dominant	3.97 	18	20832307	20832357
HP.express.GI_38077303.S	19	22414759	overdominant	3.93 	3	146624675	146624725
HP.express.scl0224904.1_72.S	2	71436519	overdominant	4.81 	17	56747138	56747188
HP.express.scl0056436.1_11.S	7	123277679	overdominant	3.88 	NA	NA	NA
HP.express.scl00245578.1_289.S	7	81420151	overdominant	3.94 	X	117405972	117406022
HP.express.scl50688.5_158.S	19	17653325	overdominant	4.23 	17	45699777	45699827
HP.express.scl41159.3.1_10.S	3	90564724	overdominant	4.81 	11	81860507	81860557
HP.express.scl54619.1.622_125.S	4	92380821	overdominant	3.93 	X	132448437	132448487
HP.express.scl018293.8_37.S	9	55541581	overdominant	4.01 	11	6256289	6256339
HP.express.scl34948.8.1_23.S	9	60099448	overdominant	4.16 	8	34731954	34732004
HP.express.scl22994.6_49.S	2	71212610	overdominant	4.37 	3	88392124	88392174
HP.express.scl0001329.1_110.S	12	53910948	overdominant	5.45 	11	78352124	78352174
HP.express.scl25477.1.2_327.S	2	129457455	overdominant	4.21 	4	45027207	45027257
HP.express.ri.A830096D10.PX00156B22.AK044160.4569.S	4	33910931	overdominant	4.02 	1	25148456	25148506
HP.express.scl0020347.2_287.S	4	155495757	dominant	4.75 	9	107500728	107500779
HP.express.GI_38050489.S	16	94916267	dominant	4.67 	NA	NA	NA
HP.express.scl21950.8.1_214.S	9	63055696	overdominant	3.88 	3	89013076	89013126
HP.express.ri.B230320P20.PX00159F21.AK045903.968.S	13	12509475	overdominant	4.21 	6	33997087	33997137
HP.express.scl0326618.9_77.S	4	62368191	overdominant	3.93 	8	74676714	74676764
HP.express.ri.E230013K19.PX00210A07.AK054034.638.S	2	19938834	overdominant	4.51 	8	109942540	109942590
HP.express.scl0001685.1_46.S	1	32391447	overdominant	4.02 	17	56329202	56329252
HP.express.ri.4632401N01.PX00012C16.AK019479.3812.S	11	104259847	overdominant	3.95 	11	35525252	35525302
HP.express.scl0001553.1_29.S	11	56791370	overdominant	4.36 	11	5094878	5094928
HP.express.GI_38074941.S	14	118240135	overdominant	3.89 	2	87234494	87234544
HP.express.ri.E130319N12.PX00209A05.AK053904.1916.S	2	73775258	overdominant	4.18 	9	79941701	79941751
HP.express.scl0001227.1_769.S	18	82409897	overdominant	3.94 	6	8544843	8544893
HP.express.scl000526.1_12.S	9	44657615	overdominant	4.48 	19	34391080	34391130
HP.express.ri.E030004P15.PX00318G16.AK086856.1896.S	1	159709581	overdominant	4.15 	10	90473184	90473234
HP.express.ri.A230062H11.PX00128H14.AK038780.3671.S	11	32010903	dominant	4.75 	3	96881154	96881204
HP.express.scl019146.1_16.S	11	8954937	overdominant	4.02 	16	78953767	78953817
HP.express.scl071624.3_33.S	13	118112205	overdominant	4.05 	8	10902115	10902165
HP.express.GI_38082714.S	11	38777168	overdominant	3.85 	5	124740819	124740869
HP.express.scl078020.3_12.S	1	131841777	dominant	4.48 	5	110180636	110180686
HP.express.scl0020983.2_127.S	12	26165733	overdominant	4.51 	18	31599055	31599105
HP.express.ri.A730094K14.PX00153K19.AK043424.3234.S	9	96233445	overdominant	3.93 	4	85284701	85284751
HP.express.scl0020438.2_18.S	6	103348733	overdominant	3.87 	X	160511228	160511278
HP.express.ri.A630066E21.PX00147G15.AK042170.814.S	11	24119207	overdominant	4.43 	7	34939315	34939365
HP.express.scl39674.7.1_330.S	8	24332450	overdominant	3.91 	11	95960653	95960703
HP.express.scl46692.9.1_22.S	6	134651867	dominant	4.94 	15	101749153	101749203
HP.express.scl0002454.1_67.S	13	99793879	dominant	4.28 	15	79989260	79989310
HP.express.scl0002194.1_2265.S	13	97435998	overdominant	4.05 	18	32588091	32588141
HP.express.scl20645.1.1_284.S	3	57627114	overdominant	3.85 	2	90811017	90811067
HP.express.scl25784.5.1_54.S	1	178114736	overdominant	3.87 	5	145892251	145892301
HP.express.ri.A430051N17.PX00136K15.AK079742.1189.S	11	21745969	overdominant	4.09 	NA	NA	NA
HP.express.GI_38073452.S	12	87284700	dominant	4.38 	NA	NA	NA
HP.express.ri.4930453L07.PX00031N11.AK015455.1440.S	1	178912638	overdominant	3.95 	8	9148886	9148936
HP.express.GI_38088373.S	6	83613319	overdominant	4.19 	7	95223574	95223624
HP.express.scl0003018.1_46.S	5	143680249	overdominant	4.35 	2	158461105	158461155
HP.express.GI_38088637.S	12	90384450	overdominant	4.24 	NA	NA	NA
HP.express.GI_38082996.S	18	42582064	dominant	3.96 	5	140830417	140830467
HP.express.scl00319387.1_245.S	2	107081046	overdominant	3.92 	5	82221863	82221913
HP.express.GI_38083086.S	11	25018869	overdominant	4.48 	NA	NA	NA
HP.express.ri.2210022J03.ZX00081J01.AK008770.1327.S	4	104778261	overdominant	3.93 	2	112495820	112495870
HP.express.scl019011.1_255.S	8	24332450	overdominant	4.25 	15	97541544	97541594
HP.express.ri.4930406P12.PX00029O18.AK015109.1499.S	17	82021300	dominant	4.13 	10	75906530	75906580
HP.express.scl0003016.1_151.S	11	62718045	overdominant	5.60 	2	130276224	130276274
HP.express.GI_38087243.S	4	58332166	overdominant	3.89 	X	92018181	92018231
HP.express.scl00229949.2_260.S	8	102956806	overdominant	4.04 	3	152135722	152135772
HP.express.scl0054519.2_226.S	15	88047935	overdominant	4.08 	2	22730738	22730788
HP.express.scl099683.1_9.S	17	31769695	overdominant	4.28 	3	129686428	129686478
HP.express.scl0245195.2_0.S	11	56329468	overdominant	3.91 	16	48873759	48873809
HP.express.GI_38080820.S	4	23212380	overdominant	4.38 	NA	NA	NA
HP.express.scl37657.36.1_139.S	10	86196903	partial-dominant	30.26 	10	86304140	86304190
HP.express.scl0241066.16_102.S	9	86456195	overdominant	4.13 	1	60207594	60207644
HP.express.GI_38079889.S	12	57366928	dominant	3.93 	NA	NA	NA
HP.express.scl076006.1_16.S	19	46090064	dominant	4.58 	16	90800295	90800345
HP.express.ri.4932441J09.PX00019A23.AK030096.4154.S	1	115758378	dominant	4.12 	6	49043170	49043220
HP.express.scl000985.1_28.S	11	29030506	overdominant	3.87 	1	37912138	37912188
HP.express.scl0056070.1_54.S	1	133662206	overdominant	4.42 	18	42734168	42734218
HP.express.scl38879.8_20.S	5	121436930	overdominant	4.85 	10	59835067	59835117
HP.express.scl0003317.1_1.S	4	108947936	overdominant	3.91 	2	167332570	167332620
HP.express.scl0002661.1_173.S	4	23212380	overdominant	3.89 	4	106742911	106742961
HP.express.scl46900.1_676.S	19	16921354	overdominant	3.88 	15	83089358	83089408
HP.express.scl000763.1_118.S	16	92999810	overdominant	4.57 	1	196985830	196985880
HP.express.scl34519.2.1_150.S	10	68304970	overdominant	4.11 	8	90160031	90160081
HP.express.ri.A930040K03.PX00067N19.AK044763.3181.S	2	112961158	dominant	4.99 	6	125906832	125906882
HP.express.GI_38073490.S	13	4915854	overdominant	4.00 	1	153286651	153286701
HP.express.ri.5730414A08.PX00003A19.AK017557.1241.S	1	73464630	overdominant	4.06 	4	43990844	43990894
HP.express.scl38335.7.1_58.S	11	59142616	overdominant	3.97 	10	126482396	126482446
HP.express.scl28248.13_236.S	1	176722287	overdominant	4.63 	6	141856267	141856317
HP.express.scl00320676.1_118.S	4	142959627	dominant	4.16 	8	93520737	93520787
HP.express.ri.A630025E15.PX00144N20.AK041624.2290.S	1	194834128	dominant	4.77 	17	47756149	47756199
HP.express.scl014113.7_42.S	2	135469618	overdominant	3.92 	NA	NA	NA
HP.express.scl0075518.1_130.S	7	74778289	overdominant	4.06 	NA	NA	NA
HP.express.scl47321.1.1_208.S	13	99974498	overdominant	4.09 	NA	NA	NA
HP.express.scl33429.12_36.S	4	114284394	overdominant	3.95 	8	107492721	107492771
HP.express.scl0003443.1_419.S	13	107480591	overdominant	4.04 	9	35074208	35074258
HP.express.scl37302.10.1_7.S	5	42600355	overdominant	4.25 	9	7674412	7674462
HP.express.scl37975.1.1_6.S	2	122144218	overdominant	4.00 	10	51476321	51476371
HP.express.IGKV3.2_X16954_Ig_kappa_variable_3.2_18.S	3	60895313	overdominant	4.23 	NA	NA	NA
HP.express.scl44027.5.1_15.S	17	83797499	overdominant	3.89 	NA	NA	NA
HP.express.scl0002510.1_2.S	4	121268026	overdominant	4.48 	15	79178113	79178163
HP.express.scl017260.8_51.S	19	35692392	overdominant	4.45 	13	83802727	83802777
HP.express.scl068918.1_173.S	2	71212610	overdominant	4.21 	8	123132664	123132714
HP.express.scl0320411.1_266.S	5	41067192	overdominant	4.20 	5	77085034	77085084
HP.express.scl36269.22_87.S	8	73988007	overdominant	3.86 	9	4418532	4418582
HP.express.scl31408.4_131.S	19	55602330	dominant	3.86 	7	52067731	52067781
HP.express.scl067416.1_190.S	11	63190603	overdominant	3.86 	X	131338826	131338876
HP.express.scl47406.11_619.S	1	147028388	overdominant	4.10 	15	8584165	8584215
HP.express.ri.A630059J03.PX00146G14.AK042112.3338.S	17	31886267	overdominant	4.04 	3	28571192	28571242
HP.express.scl48516.2.1_28.S	11	69560864	dominant	5.83 	16	35506342	35506392
HP.express.scl23017.5_177.S	19	17198467	overdominant	5.55 	3	87659059	87659109
HP.express.scl35355.5_339.S	12	53910948	overdominant	4.94 	9	108108334	108108384
HP.express.scl0381393.1_199.S	13	102395303	overdominant	3.85 	2	151296409	151296459
HP.express.scl0023900.2_111.S	1	182213810	dominant	4.25 	7	31203114	31203164
HP.express.ri.5430414C05.PX00022P03.AK017308.856.S	9	63112480	overdominant	4.61 	17	35180920	35180970
HP.express.MJ.1000.76_241_REVCOMP.S	2	156321536	dominant	4.21 	NA	NA	NA
HP.express.scl076740.18_3.S	14	11312893	overdominant	3.86 	15	65689068	65689118
