trait	chr	pos	QTL_Type	logP_AD	DGE_chr	DGE_start	DGE_end
LUNG.express.scl0001370.1_34.S	1	32568244	overdominant	4.38 	11	53697163	53697213
LUNG.express.scl000321.1_79.S	7	64362254	overdominant	4.15 	14	57084556	57084606
LUNG.express.ri.8430408C16.PX00024N13.AK018393.963.S	12	17581249	overdominant	4.30 	16	36772036	36772086
LUNG.express.scl44534.12.1_32.S	16	39630850	overdominant	4.42 	13	93478188	93478238
LUNG.express.GI_38079911.S	9	118729237	overdominant	3.91 	16	23179868	23179918
LUNG.express.scl0017146.1_318.S	11	69560864	overdominant	3.81 	X	88577578	88577628
LUNG.express.X9626962_5.S	17	27109862	overdominant	3.87 	NA	NA	NA
LUNG.express.scl39518.4_244.S	9	60352955	overdominant	4.01 	11	102014099	102014149
LUNG.express.scl00109893.1_67.S	7	62893471	overdominant	3.80 	7	6330953	6331003
LUNG.express.scl27505.17_595.S	1	178114736	overdominant	3.91 	5	104934692	104934742
LUNG.express.scl0020191.2_194.S	1	194439329	overdominant	4.12 	13	11648872	11648922
LUNG.express.scl0330908.3_36.S	10	85763536	overdominant	3.85 	9	28622842	28622892
LUNG.express.scl30053.5.1_229.S	11	55207955	overdominant	4.30 	6	51408616	51408666
LUNG.express.scl076936.1_75.S	12	118579723	overdominant	4.02 	17	33783458	33783508
LUNG.express.scl47387.11_38.S	11	67192319	overdominant	3.78 	15	11774833	11774883
LUNG.express.scl030054.9_3.S	13	101839540	overdominant	3.78 	14	57053452	57053502
LUNG.express.GI_38090948.S	11	12072619	overdominant	3.88 	NA	NA	NA
LUNG.express.scl00170460.2_242.S	9	108585403	overdominant	4.05 	7	90790768	90790818
LUNG.express.scl0013430.2_50.S	6	112474354	overdominant	4.08 	9	21311232	21311282
LUNG.express.scl46468.16.1_298.S	10	90880454	overdominant	3.97 	14	34183052	34183102
LUNG.express.scl00258264.1_15.S	16	38170726	overdominant	3.85 	NA	NA	NA
LUNG.express.ri.A830010H21.PX00153P04.AK043584.2372.S	4	106898234	overdominant	3.82 	6	115228336	115228386
LUNG.express.scl0075914.1_304.S	5	133538553	overdominant	4.02 	6	84568494	84568544
LUNG.express.scl39417.12_309.S	7	62893471	overdominant	4.17 	11	107069357	107069407
LUNG.express.scl0076718.1_43.S	9	57666627	overdominant	4.06 	7	30482731	30482781
LUNG.express.GI_38082734.S	7	103132356	overdominant	4.44 	17	56985731	56985963
LUNG.express.scl22553.1.530_82.S	2	70827829	overdominant	3.93 	3	137743744	137743794
LUNG.express.scl48544.4.1_64.S	13	101839540	overdominant	4.39 	16	32786356	32786406
LUNG.express.scl0002482.1_22.S	1	171902321	overdominant	4.23 	15	96528377	96528427
LUNG.express.scl0013131.1_120.S	3	148608536	overdominant	3.89 	4	104352701	104352751
LUNG.express.scl48022.4.1_134.S	12	25413744	overdominant	3.91 	15	30972917	30972967
LUNG.express.ri.A630014A09.PX00144B05.AK041478.1571.S	5	39180145	overdominant	4.21 	2	24912057	24912107
LUNG.express.ri.2310046C23.ZX00040C08.AK009842.910.S	7	62761433	overdominant	3.91 	5	145961948	145961998
LUNG.express.GI_38091309.S	1	76197588	overdominant	3.89 	NA	NA	NA
LUNG.express.GI_28494006.I	19	17198467	overdominant	3.84 	NA	NA	NA
LUNG.express.ri.B130032E13.PX00157D10.AK045095.1999.S	10	112836808	overdominant	4.97 	16	84810979	84811029
LUNG.express.scl42654.8_377.S	17	3913921	overdominant	3.76 	12	4885833	4885883
LUNG.express.scl0001706.1_11.S	1	40030540	overdominant	3.92 	17	84234824	84234874
LUNG.express.GI_38050402.S	9	122561140	overdominant	3.90 	12	66025196	66025246
LUNG.express.scl41561.4.502_7.S	18	38428427	overdominant	3.89 	11	53538442	53538492
LUNG.express.GI_38086114.S	18	70077248	overdominant	4.05 	NA	NA	NA
LUNG.express.scl23652.3.2_72.S	9	108585403	overdominant	3.78 	4	136547447	136547497
LUNG.express.scl0002849.1_14.S	7	100836030	overdominant	3.83 	4	120383842	120383892
LUNG.express.scl33119.1.1_6.S	1	45969119	overdominant	3.80 	7	4987979	4988029
LUNG.express.scl21389.13_163.S	9	120753681	overdominant	4.21 	3	151937390	151937440
LUNG.express.scl067549.1_82.S	10	90880454	overdominant	4.45 	3	96675162	96675212
LUNG.express.scl017448.9_233.S	7	103902463	overdominant	3.80 	5	136266198	136266248
LUNG.express.ri.E130112J05.PX00091J05.AK053589.1486.S	1	110960752	overdominant	3.83 	2	28917140	28917190
LUNG.express.scl00268996.2_185.S	9	118729237	overdominant	3.79 	18	14784268	14784318
LUNG.express.ri.A530020A01.PX00140C02.AK040719.2231.S	5	60623647	overdominant	4.32 	13	59876186	59876236
LUNG.express.GI_38088874.S	8	45897278	overdominant	3.87 	X	4968767	4968817
LUNG.express.scl00252866.1_224.S	2	52430672	overdominant	4.09 	8	44735770	44735820
LUNG.express.scl46076.7.1_3.S	3	25471071	overdominant	3.77 	14	77511641	77511691
LUNG.express.scl0021453.2_208.S	1	28549296	overdominant	4.12 	18	60975658	60975708
LUNG.express.ri.A230058N16.PX00128D03.AK038737.1275.S	6	127787931	overdominant	3.84 	3	82180914	82180964
LUNG.express.scl46981.3.21_13.S	4	52735566	overdominant	3.90 	15	78681720	78681770
LUNG.express.scl41100.7.74_19.S	2	164016555	overdominant	4.31 	11	85654397	85654447
LUNG.express.scl44064.6.1_105.S	7	35483769	overdominant	3.91 	13	40375459	40375509
LUNG.express.ri.A530043H16.PX00140N04.AK040906.2925.S	11	25187047	overdominant	3.93 	11	11366060	11366110
LUNG.express.scl0002800.1_8.S	4	99169792	overdominant	4.09 	4	80959443	80959493
LUNG.express.scl067549.1_82.S	9	118729237	overdominant	3.92 	3	96675162	96675212
LUNG.express.scl0003571.1_24.S	10	89234939	overdominant	4.06 	NA	NA	NA
LUNG.express.scl20277.23.1_59.S	9	118729237	overdominant	3.94 	2	130379329	130379379
LUNG.express.scl0000116.1_2_REVCOMP.S	2	30268255	overdominant	3.87 	5	77778306	77778356
LUNG.express.scl40760.4_18.S	9	117742616	overdominant	4.24 	11	112648947	112648997
LUNG.express.ri.B930075B08.PX00166C10.AK047481.1926.S	11	102120613	overdominant	3.79 	14	99443468	99443518
LUNG.express.GI_38075325.S	9	118729237	overdominant	3.78 	2	156615835	156615885
LUNG.express.scl49717.1.32_81.S	10	68907314	overdominant	3.81 	17	63395554	63395604
LUNG.express.scl068097.1_32.S	9	111761160	overdominant	3.92 	11	87794142	87794192
LUNG.express.GI_38079279.S	12	118579723	overdominant	3.77 	NA	NA	NA
LUNG.express.GI_38089251.S	1	32756342	overdominant	3.98 	8	48629551	48629601
LUNG.express.scl0077630.2_86.S	16	22028819	overdominant	4.28 	5	98616045	98616095
LUNG.express.GI_38077816.S	1	45969119	overdominant	4.02 	3	60681294	60681344
LUNG.express.scl00327768.1_325.S	15	92458652	overdominant	4.31 	NA	NA	NA
LUNG.express.scl0004100.1_55.S	3	110059128	overdominant	4.41 	5	124527212	124527262
LUNG.express.scl0020536.1_119.S	3	79004713	overdominant	4.04 	1	75555386	75555436
LUNG.express.scl0024069.2_248.S	1	188993256	overdominant	3.93 	19	46560364	46560414
LUNG.express.ri.A830096D10.PX00156B22.AK044160.4569.S	9	118729237	overdominant	4.38 	1	25148456	25148506
LUNG.express.scl0070930.1_123.S	15	42457518	overdominant	3.85 	13	49774103	49774153
LUNG.express.scl8907.1.1_201.S	9	111255564	overdominant	4.89 	7	107049768	107049818
LUNG.express.GI_28483443.S	18	51353918	overdominant	4.23 	NA	NA	NA
LUNG.express.scl015528.3_20.S	9	118729237	overdominant	4.08 	NA	NA	NA
LUNG.express.ri.A930039K03.PX00316F10.AK044753.4172.S	17	88118031	overdominant	4.21 	14	52750480	52750530
LUNG.express.GI_38087537.S	7	91596772	overdominant	3.92 	7	146452846	146452896
LUNG.express.scl0104923.5_14.S	9	118729237	overdominant	3.84 	12	29366416	29366466
LUNG.express.scl0002309.1_167.S	2	138596175	overdominant	4.12 	12	104851194	104851244
LUNG.express.scl015444.1_100.S	2	130839544	overdominant	3.89 	4	128789053	128789103
LUNG.express.scl0003215.1_26.S	18	44122367	overdominant	3.86 	2	153004651	153004701
LUNG.express.scl54617.1.1_117.S	7	47173175	overdominant	4.16 	X	132569217	132569267
LUNG.express.ri.6030436C20.PX00056P20.AK077910.1208.S	3	142808694	overdominant	4.24 	3	142493290	142493340
LUNG.express.GI_28498915.S	2	149561109	overdominant	3.83 	17	28687639	28687689
LUNG.express.scl52665.13.1_14.S	7	62893471	overdominant	4.74 	19	20767741	20767791
LUNG.express.GI_38093914.S	11	111355259	overdominant	4.23 	NA	NA	NA
LUNG.express.mmu.miR.224.miRNA.Tagged.Template.S	11	50196663	overdominant	4.31 	NA	NA	NA
LUNG.express.scl056309.5_134.S	6	127388376	overdominant	4.52 	4	123589262	123589312
LUNG.express.scl000715.1_17.S	10	89234939	overdominant	4.48 	NA	NA	NA
LUNG.express.scl066815.2_36.S	2	25395202	overdominant	3.93 	3	129618634	129618684
LUNG.express.ri.4832420D20.PX00102J11.AK029312.4053.S	3	50235045	overdominant	3.88 	17	7956792	7956842
LUNG.express.GI_38079713.S	5	39180145	overdominant	3.82 	NA	NA	NA
LUNG.express.scl40311.8.1_101.S	7	106797979	overdominant	3.88 	11	45761594	45761644
LUNG.express.scl24862.2_307.S	18	69689896	overdominant	3.90 	4	133043447	133043497
LUNG.express.scl00108699.1_205.S	13	70305356	overdominant	3.77 	2	73448939	73448989
LUNG.express.scl37475.12_218.S	9	104775048	overdominant	4.02 	10	116343092	116343142
LUNG.express.ri.6720451B01.PX00059F07.AK032782.1908.S	14	61654077	overdominant	3.87 	11	87543760	87543810
LUNG.express.scl0020677.2_120.S	7	123831181	overdominant	3.81 	13	29043705	29043755
LUNG.express.ri.E030016N13.PX00205C03.AK086974.1231.S	8	98167402	overdominant	3.87 	1	59048186	59048236
LUNG.express.scl0382207.13_35.S	3	72853353	overdominant	4.65 	X	20094701	20094751
LUNG.express.scl013003.1_89.S	1	64087583	overdominant	6.09 	13	89851815	89851865
LUNG.express.scl00258857.1_42.S	14	13073884	overdominant	5.22 	4	52838890	52838940
LUNG.express.ri.D930013J09.PX00201C14.AK086210.3337.S	1	76386570	overdominant	4.21 	19	17748224	17748274
LUNG.express.scl18443.13.1_19.S	6	112474354	overdominant	3.84 	2	155951018	155951068
LUNG.express.scl078773.6_30.S	11	115133160	overdominant	3.91 	6	94899193	94899243
LUNG.express.scl000859.1_341.S	16	23674997	overdominant	3.86 	1	40518956	40519006
LUNG.express.scl0002490.1_1.S	1	160477103	overdominant	4.04 	15	81246341	81246391
LUNG.express.scl48943.1.1_187.S	11	4932000	overdominant	3.91 	16	77414965	77415015
LUNG.express.ri.D430017D17.PX00193H08.AK084939.3796.S	7	132784790	overdominant	4.63 	9	116626761	116626811
LUNG.express.scl18515.2.486_1.S	10	57191267	overdominant	4.29 	2	150760490	150760540
LUNG.express.scl0245615.3_11.S	11	56514996	overdominant	4.26 	X	132984001	132984051
LUNG.express.scl28586.1.1_235.S	12	67765687	overdominant	3.85 	6	101265478	101265528
LUNG.express.GI_38084865.S	1	31213164	overdominant	3.81 	19	12537606	12537657
LUNG.express.scl00320640.1_1.S	12	68669016	overdominant	4.08 	4	111838497	111838547
LUNG.express.scl0002866.1_3.S	7	58273870	overdominant	3.97 	4	151634958	151635008
LUNG.express.scl000448.1_1.S	4	97603862	overdominant	3.96 	19	41025452	41025502
LUNG.express.scl070380.1_33.S	9	118729237	overdominant	4.09 	X	50698504	50698554
LUNG.express.scl0225152.1_57.S	4	15593468	overdominant	3.79 	18	9279678	9279728
LUNG.express.scl000839.1_2.S	6	39884201	overdominant	4.27 	1	5010820	5010870
LUNG.express.GI_38078878.S	2	74197227	overdominant	4.36 	4	133647126	133647989
LUNG.express.GI_38094371.S	19	10248920	overdominant	3.77 	NA	NA	NA
LUNG.express.scl36336.8_440.S	8	129361808	overdominant	3.92 	9	120483705	120483755
LUNG.express.scl078286.3_92.S	17	39314765	overdominant	4.68 	7	56664166	56664216
LUNG.express.scl26186.10_1.S	12	68051553	overdominant	4.38 	5	114704314	114704364
LUNG.express.scl47507.2_304.S	12	72561729	overdominant	3.89 	15	100144711	100144761
LUNG.express.scl30657.16.1_159.S	10	90880454	overdominant	3.99 	7	134130418	134130468
LUNG.express.scl51838.3_25.S	6	38804725	overdominant	5.18 	18	66624034	66624084
LUNG.express.MJ.1000.63_615.S	4	87394183	overdominant	3.91 	NA	NA	NA
LUNG.express.scl0066114.1_8.S	11	36686534	overdominant	3.97 	5	135540088	135540138
LUNG.express.scl51376.2_283.S	10	90880454	overdominant	4.17 	18	60753659	60753709
LUNG.express.scl022110.2_300.S	5	148538965	overdominant	4.09 	10	34004610	34004660
LUNG.express.scl30837.5.1_246.S	11	64442809	overdominant	3.98 	7	116282094	116282144
LUNG.express.scl0320325.1_1.S	1	22787735	overdominant	4.14 	2	6804179	6804229
LUNG.express.scl0021974.1_259.S	7	62893471	overdominant	4.90 	14	17263179	17263229
LUNG.express.scl40428.15.1_30.S	1	35090385	overdominant	3.84 	11	26371510	26371560
LUNG.express.GI_38075752.S	2	103739990	overdominant	4.18 	NA	NA	NA
LUNG.express.scl018933.1_11.S	7	103823476	overdominant	3.84 	1	165192008	165192058
LUNG.express.scl26994.6.1_84.S	8	84339360	overdominant	4.15 	5	145318060	145318110
LUNG.express.scl0001438.1_12.S	12	14875963	overdominant	4.23 	11	96715387	96715437
LUNG.express.scl0070848.1_225.S	15	37299247	overdominant	4.55 	14	33630931	33630981
LUNG.express.scl014588.3_20.S	1	128625610	overdominant	4.66 	2	130866764	130866814
LUNG.express.scl3322.1.1_157.S	7	103902463	overdominant	4.11 	12	119473590	119473640
LUNG.express.MJ.3000.110_2894_REVCOMP.S	17	37268527	overdominant	4.30 	NA	NA	NA
LUNG.express.scl0017356.1_29.S	2	172381492	overdominant	3.85 	17	13989403	13989453
LUNG.express.scl52792.14_158.S	9	118729237	overdominant	3.84 	19	3894212	3894262
LUNG.express.scl37357.2_31.S	8	79159764	overdominant	3.95 	10	127985594	127985644
LUNG.express.scl5112.1.1_221.S	7	103902463	overdominant	3.86 	2	16677305	16677355
LUNG.express.scl077674.1_233.S	15	18859264	overdominant	4.37 	8	19112030	19112080
LUNG.express.scl0074498.2_136.S	11	67192319	overdominant	4.05 	9	119834987	119835037
LUNG.express.scl45622.2.369_161.S	1	175295409	overdominant	3.80 	14	50805993	50806043
LUNG.express.scl0003091.1_92.S	4	24832787	overdominant	4.22 	2	61491528	61491578
LUNG.express.scl0012301.2_7.S	9	118729237	overdominant	3.88 	1	162133330	162133380
LUNG.express.scl0020698.1_299.S	18	52947124	overdominant	4.96 	11	116397900	116397950
LUNG.express.scl7191.2.1_111.S	6	99670395	overdominant	4.27 	X	34355145	34355195
LUNG.express.scl0069721.2_295.S	4	46764494	overdominant	3.91 	14	19114365	19114415
LUNG.express.ri.B130051A04.PX00158G18.AK045246.2877.S	6	126754247	overdominant	4.01 	NA	NA	NA
LUNG.express.GI_38080764.S	8	13824360	overdominant	3.95 	NA	NA	NA
LUNG.express.scl00258723.1_20.S	10	127995220	overdominant	4.00 	10	128769973	128770023
LUNG.express.scl40231.2.1_144.S	11	6488666	overdominant	3.95 	11	53378386	53378436
LUNG.express.GI_38087933.S	7	64571226	overdominant	4.18 	NA	NA	NA
LUNG.express.scl0234912.1_80.S	11	63030974	overdominant	3.78 	9	8021923	8021973
LUNG.express.scl30453.23.6_9.S	9	118729237	overdominant	4.04 	7	150745055	150745105
LUNG.express.scl0319930.1_260.S	18	67157602	overdominant	3.78 	7	20461165	20461215
LUNG.express.scl26167.6_222.S	1	28549296	overdominant	3.88 	5	115595441	115595491
LUNG.express.scl078533.1_214.S	5	102108827	overdominant	3.78 	11	42445887	42445937
LUNG.express.GI_38080716.S	12	58773165	overdominant	4.01 	NA	NA	NA
LUNG.express.scl51910.10.1_253.S	9	38061700	overdominant	5.05 	18	58772392	58772442
LUNG.express.scl000774.1_83.S	11	83096911	overdominant	4.04 	1	134479575	134479625
LUNG.express.GI_38074981.S	9	55292556	overdominant	3.91 	NA	NA	NA
LUNG.express.scl23792.10.1_276.S	11	115133160	overdominant	3.94 	4	128609392	128609442
LUNG.express.GI_38081462.S	1	117932705	overdominant	3.95 	NA	NA	NA
LUNG.express.scl17954.1.1_151.S	15	41057624	overdominant	4.02 	1	55483547	55483597
LUNG.express.scl054122.4_109.S	10	88796691	overdominant	3.78 	7	54203240	54203290
LUNG.express.GI_38086004.S	7	84643001	overdominant	4.17 	7	19826387	19826437
LUNG.express.scl31682.2_22.S	1	48807560	overdominant	3.81 	7	20091798	20091848
LUNG.express.scl28650.12_684.S	6	112474354	overdominant	3.81 	6	95423051	95423101
LUNG.express.scl18073.11_41.S	2	173100092	overdominant	4.30 	1	36584275	36584325
LUNG.express.scl0002440.1_24.S	7	29671445	overdominant	3.94 	15	25596217	25596267
LUNG.express.ri.E230026C15.PX00675P13.AK087622.3831.S	2	159117960	overdominant	4.35 	8	75217307	75217357
LUNG.express.GI_20891894.S	5	109083680	overdominant	4.22 	16	17082666	17082716
LUNG.express.scl33727.4.1_6.S	8	89270927	overdominant	4.18 	8	73027766	73027816
LUNG.express.scl17671.1_30.S	2	130881768	overdominant	3.78 	1	91829798	91829848
LUNG.express.scl068735.6_63.S	7	62893471	overdominant	4.13 	5	101233432	101233482
LUNG.express.scl1664.1.1_301.S	1	29009315	overdominant	4.10 	6	55451352	55451402
LUNG.express.scl0001810.1_10.S	4	88597533	overdominant	4.54 	16	14096021	14096071
LUNG.express.scl0330445.1_29.S	3	134083533	overdominant	3.77 	6	146307829	146307879
LUNG.express.scl18858.8.1_25.S	11	13464939	overdominant	4.43 	2	113616799	113616849
LUNG.express.GI_38084943.S	12	67765687	overdominant	3.81 	6	87129960	87130125
LUNG.express.GI_38083761.S	9	43732833	overdominant	4.23 	NA	NA	NA
LUNG.express.scl027877.2_206.S	9	95049977	overdominant	4.23 	1	168246774	168246824
LUNG.express.RandomSeq28.S	12	83974482	overdominant	4.15 	NA	NA	NA
LUNG.express.scl44852.5.1_6.S	18	52947124	overdominant	4.35 	13	42402582	42402632
LUNG.express.ri.C030018L16.PX00074P17.AK021095.1284.S	16	50393295	dominant	4.53 	NA	NA	NA
LUNG.express.scl020317.1_68.S	11	36686534	overdominant	4.03 	11	75223538	75223588
LUNG.express.scl000328.1_49.S	5	22519849	overdominant	3.76 	14	52765460	52765510
LUNG.express.ri.9530004N09.PX00111G04.AK035243.2325.S	4	116787691	overdominant	3.85 	13	105232259	105232309
LUNG.express.scl000670.1_11.S	4	87055009	overdominant	4.07 	8	63550569	63550619
LUNG.express.scl19491.1.383_5.S	4	97603862	overdominant	3.87 	2	28678869	28678919
LUNG.express.scl0020461.1_17.S	1	35090385	overdominant	4.11 	NA	NA	NA
LUNG.express.scl0404316.1_330.S	3	94926232	overdominant	4.56 	11	74009882	74009932
LUNG.express.GI_38049614.S	3	75255546	overdominant	4.24 	NA	NA	NA
LUNG.express.scl0002356.1_173.S	9	118729237	overdominant	3.83 	12	33661657	33661707
LUNG.express.scl32247.1.1_235.S	18	70077248	overdominant	3.81 	7	112087833	112087883
LUNG.express.scl22742.3.1_275.S	12	59183396	overdominant	4.21 	3	106909734	106909784
LUNG.express.scl30839.3_120.S	4	121268026	overdominant	4.21 	7	116066331	116066381
LUNG.express.scl000430.1_626.S	3	104918393	overdominant	3.81 	19	57560486	57560536
LUNG.express.scl0056459.2_315.S	19	22414759	overdominant	4.65 	7	16912430	16912480
LUNG.express.scl52337.2_206.S	6	42352169	overdominant	3.96 	19	58167372	58167422
LUNG.express.scl0069539.1_39.S	9	84973061	overdominant	3.78 	2	154043257	154043307
LUNG.express.scl44272.29_326.S	7	152144370	overdominant	3.98 	13	14320743	14320793
LUNG.express.scl19787.4.1_256.S	5	27424439	overdominant	4.02 	2	180279551	180279601
LUNG.express.scl0100019.2_106.S	9	120753681	overdominant	3.95 	4	32861878	32861928
LUNG.express.scl0002920.1_21.S	11	5535137	overdominant	4.29 	X	155898232	155898282
LUNG.express.scl0013386.2_11.S	1	191933702	overdominant	3.85 	12	110698466	110698516
LUNG.express.scl24656.12.1_25.S	7	122276042	overdominant	3.95 	4	151645778	151645828
LUNG.express.scl2765.1.1_168.S	7	103902463	overdominant	3.78 	14	47915560	47915610
LUNG.express.scl52870.7_104.S	5	23652158	overdominant	4.67 	19	6299845	6299895
LUNG.express.GI_38086094.S	17	89177642	overdominant	3.81 	NA	NA	NA
LUNG.express.MJ.250.27_148_REVCOMP.S	11	79360600	overdominant	4.10 	NA	NA	NA
LUNG.express.scl45604.5.1_168.S	1	160617412	overdominant	4.22 	14	51937187	51937237
LUNG.express.scl36003.13.1_201.S	2	112746430	overdominant	4.11 	9	40100935	40100985
LUNG.express.GI_38074236.S	1	115758378	overdominant	4.40 	NA	NA	NA
LUNG.express.scl054610.1_1.S	10	86559122	overdominant	4.25 	1	39428737	39428787
LUNG.express.scl46994.14_16.S	9	118729237	overdominant	3.83 	15	78113364	78113414
LUNG.express.scl0067296.2_190.S	5	23470951	overdominant	3.90 	14	47910398	47910448
LUNG.express.scl32577.4.1_30.S	9	118024397	overdominant	3.81 	7	71556822	71556872
LUNG.express.scl0360214.1_45.S	7	62893471	overdominant	4.09 	8	19052906	19052956
LUNG.express.scl0067549.1_327.S	17	91175280	overdominant	4.10 	3	96675007	96675057
LUNG.express.scl072692.1_23.S	9	118729237	overdominant	3.95 	17	80429255	80429305
