trait	chr	pos	CI_logP	eQTL_Type	cis_trans	logP_AD_A	logP_AD
ENSRNOT00000016657	6	123375479	123375479-123789678	overdominant	trans	4.72 	5.17 
ENSRNOT00000049726	9	24542210	24335166-24597752	dominant	trans	4.72 	4.99 
ENSRNOT00000048719	6	114017043	114017043-115255664	dominant	trans	4.72 	8.25 
ENSRNOT00000020587	17	17638664	16328398-17911753	overdominant	trans	4.72 	5.03 
ENSRNOT00000034755	1	153225143	152484309-154650650	dominant	trans	4.72 	7.07 
ENSRNOT00000026473	6	53920179	52759724-55179328	partial-dominant	trans	4.72 	12.87 
ENSRNOT00000018845	15	22504708	22504708-22803893	dominant	trans	4.72 	6.82 
ENSRNOT00000057728	7	87023171	84590970-87023171	dominant	trans	4.72 	5.73 
ENSRNOT00000065892	6	34680304	34680304-34680304	dominant	trans	4.72 	5.18 
ENSRNOT00000062000	10	88916038	88905585-88951917	dominant	trans	4.72 	5.92 
ENSRNOT00000048199	15	54325958	54304793-55269257	dominant	trans	4.72 	5.02 
ENSRNOT00000012105	5	161641769	160455802-162288896	overdominant	trans	4.72 	4.78 
ENSRNOT00000025276	7	87582592	84590970-87582592	dominant	trans	4.72 	5.82 
ENSRNOT00000019104	10	41496656	41041011-43377238	overdominant	trans	4.71 	4.73 
ENSRNOT00000040387	7	106735022	105411838-109790083	overdominant	trans	4.71 	5.31 
ENSRNOT00000060050	1	124263516	123839473-125530226	dominant	trans	4.71 	6.78 
ENSRNOT00000024677	15	84045827	83739623-84551168	overdominant	trans	4.71 	4.85 
ENSRNOT00000056740	4	147015800	146897151-147948339	overdominant	trans	4.71 	7.16 
ENSRNOT00000046598	6	45847065	45847065-46093310	dominant	trans	4.71 	5.66 
ENSRNOT00000031181	15	34558666	34558666-34558666	overdominant	trans	4.71 	5.46 
ENSRNOT00000005900	16	44226715	43246260-44569926	overdominant	trans	4.71 	5.28 
ENSRNOT00000064935	4	21295105	21295105-79991783	dominant	trans	4.71 	5.84 
ENSRNOT00000005832	16	74443503	74443503-74522413	dominant	trans	4.71 	5.89 
ENSRNOT00000057255	5	32315436	31655767-104819146	dominant	trans	4.71 	6.47 
ENSRNOT00000058145	18	19413795	19413795-24167857	dominant	trans	4.71 	5.25 
ENSRNOT00000014831	14	19999851	7961565-19999851	overdominant	trans	4.71 	4.83 
ENSRNOT00000004459	7	107564015	107454682-108389425	overdominant	trans	4.71 	5.96 
ENSRNOT00000025847	9	8068563	8068563-8068563	overdominant	trans	4.71 	6.21 
ENSRNOT00000066400	9	81816875	81816875-82910954	overdominant	trans	4.71 	5.07 
ENSRNOT00000041373	15	42426945	42426945-79795527	overdominant	trans	4.71 	5.32 
ENSRNOT00000061003	17	93536319	93145517-93668474	dominant	trans	4.71 	6.29 
ENSRNOT00000054724	1	220568737	158437541-220568737	overdominant	trans	4.71 	5.46 
ENSRNOT00000032792	13	87243150	87191195-88121726	dominant	trans	4.71 	5.61 
ENSRNOT00000044178	5	75065516	75065516-75065516	dominant	trans	4.71 	5.90 
ENSRNOT00000004351	17	73564283	73564283-73672480	dominant	trans	4.71 	6.77 
ENSRNOT00000027826	7	106715623	106715623-108389425	overdominant	trans	4.71 	5.44 
ENSRNOT00000019406	17	22813995	22641554-70801810	overdominant	trans	4.71 	5.65 
ENSRNOT00000014672	16	63468888	63468888-63468888	dominant	trans	4.71 	6.68 
ENSRNOT00000000104	18	52609107	52433199-54366990	overdominant	trans	4.71 	4.75 
ENSRNOT00000041456	2	61229783	56790572-62727740	overdominant	trans	4.70 	5.82 
ENSRNOT00000009235	9	8068563	8068563-8068563	overdominant	trans	4.70 	6.88 
ENSRNOT00000042378	4	164391734	163821475-164633095	overdominant	trans	4.70 	5.00 
ENSRNOT00000012541	16	74443503	74179058-74665865	overdominant	trans	4.70 	5.15 
ENSRNOT00000059344	10	41845706	41696641-43750546	overdominant	trans	4.70 	5.34 
ENSRNOT00000038314	7	33725153	13040720-34759667	overdominant	trans	4.70 	4.84 
ENSRNOT00000018198	9	60057190	59777281-60110247	dominant	trans	4.70 	6.11 
ENSRNOT00000008360	16	78307628	78137986-78630000	dominant	trans	4.70 	7.01 
ENSRNOT00000021111	11	80129088	79645162-80479339	overdominant	trans	4.70 	5.50 
ENSRNOT00000015062	2	74574029	73877448-74574029	overdominant	trans	4.70 	5.04 
ENSRNOT00000028033	15	14763585	14700566-15210715	dominant	trans	4.70 	6.49 
ENSRNOT00000032637	10	89623778	29825152-89855278	dominant	trans	4.70 	5.28 
ENSRNOT00000033122	1	231516258	181933588-231662785	dominant	trans	4.70 	5.83 
ENSRNOT00000009873	4	143213777	142987868-143213777	dominant	trans	4.70 	6.29 
ENSRNOT00000010586	1	124961766	120592778-232053147	overdominant	trans	4.70 	4.91 
ENSRNOT00000003126	9	101539741	101539741-101595717	dominant	trans	4.70 	5.42 
ENSRNOT00000038218	5	32315436	31655767-32315436	dominant	trans	4.70 	5.92 
ENSRNOT00000066779	6	103393663	9217017-146293482	overdominant	trans	4.70 	4.79 
ENSRNOT00000035778	4	157722700	157716477-157730731	overdominant	trans	4.70 	5.04 
ENSRNOT00000006277	7	106556818	106540238-108744686	dominant	trans	4.70 	5.77 
ENSRNOT00000013435	11	39802049	39798345-39997746	dominant	trans	4.70 	7.17 
ENSRNOT00000032596	5	32315436	31655767-62556862	dominant	trans	4.70 	5.38 
ENSRNOT00000011921	7	108145593	106715623-108389425	overdominant	trans	4.70 	5.73 
ENSRNOT00000009701	5	24104517	24102000-24675972	dominant	trans	4.70 	5.71 
ENSRNOT00000066340	17	73564283	73564283-73672480	dominant	trans	4.69 	6.63 
ENSRNOT00000032253	7	131307685	131307685-131307685	dominant	trans	4.69 	5.66 
ENSRNOT00000043254	13	55735354	52750973-56563299	dominant	trans	4.69 	6.50 
ENSRNOT00000066718	5	143281927	132489965-143314011	dominant	trans	4.69 	6.99 
ENSRNOT00000051057	16	60745474	60193379-61566044	dominant	trans	4.69 	7.45 
ENSRNOT00000041520	5	76320402	76320402-76330582	dominant	trans	4.69 	6.45 
ENSRNOT00000013623	9	8068563	8068563-8068563	overdominant	trans	4.69 	6.71 
ENSRNOT00000041520	13	16172161	14042116-31771072	dominant	trans	4.69 	7.52 
ENSRNOT00000009347	4	89746600	87509520-90397209	dominant	trans	4.69 	6.14 
ENSRNOT00000045740	2	252043156	244798568-252043156	dominant	trans	4.69 	5.81 
ENSRNOT00000056626	14	89443513	89214404-89443513	dominant	trans	4.69 	5.73 
ENSRNOT00000030268	7	71210781	13726471-119806295	dominant	trans	4.69 	5.02 
ENSRNOT00000068512	11	39802049	39798345-39997746	dominant	trans	4.69 	8.71 
ENSRNOT00000014241	12	11946261	11174073-13308414	dominant	trans	4.69 	5.12 
ENSRNOT00000014863	20	49953602	12111658-50625123	overdominant	trans	4.69 	4.71 
ENSRNOT00000064533	15	14952368	14458845-15309388	dominant	trans	4.69 	9.68 
ENSRNOT00000051252	10	56632015	56632015-96056075	dominant	trans	4.69 	5.73 
ENSRNOT00000060344	11	82145217	82145217-82145217	dominant	trans	4.68 	8.53 
ENSRNOT00000044542	1	123839473	117767515-125404478	overdominant	trans	4.68 	5.04 
ENSRNOT00000057833	10	85747170	84314249-85751130	overdominant	trans	4.68 	5.02 
ENSRNOT00000019234	9	8068563	8068563-8068563	overdominant	trans	4.68 	6.67 
ENSRNOT00000047767	7	35550524	32861242-35605184	overdominant	trans	4.68 	4.70 
ENSRNOT00000012432	11	68336422	67211876-68337474	overdominant	trans	4.68 	4.96 
ENSRNOT00000027346	17	73564283	73564283-73672480	dominant	trans	4.68 	6.40 
ENSRNOT00000039733	15	40910215	23656980-41026941	overdominant	trans	4.68 	4.79 
ENSRNOT00000019351	9	8068563	8068563-8068563	dominant	trans	4.68 	7.31 
ENSRNOT00000033662	3	92175574	92175574-92175574	dominant	trans	4.68 	6.79 
ENSRNOT00000056432	7	108963987	106762428-109462001	dominant	trans	4.68 	7.37 
ENSRNOT00000009507	4	138463502	138463502-138670235	dominant	trans	4.68 	9.54 
ENSRNOT00000054913	7	108036145	106807083-109790083	overdominant	trans	4.68 	5.59 
ENSRNOT00000029005	5	47242886	47049738-47720760	overdominant	trans	4.68 	4.90 
ENSRNOT00000039430	1	194347402	194347402-194347402	dominant	trans	4.68 	5.72 
ENSRNOT00000015678	1	123839473	123510855-125404478	overdominant	trans	4.68 	5.75 
ENSRNOT00000063837	16	69657476	69657476-69733810	dominant	trans	4.68 	6.82 
ENSRNOT00000022347	2	74574029	73877448-74574029	overdominant	trans	4.68 	5.16 
ENSRNOT00000060551	15	55537968	17918274-55705381	overdominant	trans	4.68 	4.83 
ENSRNOT00000041691	7	108464302	106762428-109462001	dominant	trans	4.68 	5.81 
ENSRNOT00000018205	2	195098329	195098329-196267114	dominant	trans	4.68 	6.72 
ENSRNOT00000039196	4	120041976	107873412-120385413	dominant	trans	4.68 	5.72 
ENSRNOT00000051043	1	9832059	8352624-25722437	overdominant	trans	4.68 	4.94 
ENSRNOT00000001531	4	29291507	29291507-29406489	overdominant	trans	4.67 	5.01 
ENSRNOT00000068009	9	10675674	9952834-10771255	dominant	trans	4.67 	6.39 
ENSRNOT00000028238	1	123510855	119826796-195382108	overdominant	trans	4.67 	6.05 
ENSRNOT00000064568	2	174545043	174545043-174545043	overdominant	trans	4.67 	5.17 
ENSRNOT00000033977	9	8068563	8068563-8068563	overdominant	trans	4.67 	6.90 
ENSRNOT00000050129	5	150299476	141778729-150299476	overdominant	trans	4.67 	4.87 
ENSRNOT00000036821	14	96458928	14694878-98024398	dominant	trans	4.67 	5.22 
ENSRNOT00000039955	10	88420834	88420834-88970959	dominant	trans	4.67 	7.57 
ENSRNOT00000056869	1	251546719	251546719-252631943	overdominant	trans	4.67 	5.27 
ENSRNOT00000035813	2	32679297	32653803-32679297	dominant	trans	4.67 	5.49 
ENSRNOT00000011097	15	22504708	22504708-22803893	dominant	trans	4.67 	6.75 
ENSRNOT00000038804	20	35338124	32777033-35365714	dominant	trans	4.67 	5.41 
ENSRNOT00000019649	7	108465369	106762428-109462001	dominant	trans	4.67 	6.54 
ENSRNOT00000015114	17	73564283	73564283-73672480	dominant	trans	4.67 	5.87 
ENSRNOT00000003799	4	170228354	164637088-170228354	dominant	trans	4.67 	5.87 
ENSRNOT00000016554	5	32315436	31655767-32315436	dominant	trans	4.67 	6.80 
ENSRNOT00000049000	2	211624684	211624684-212031293	dominant	trans	4.67 	5.77 
ENSRNOT00000068532	17	73564283	73564283-73672480	overdominant	trans	4.67 	5.69 
ENSRNOT00000067733	19	56450818	56450818-56450818	dominant	trans	4.67 	7.15 
ENSRNOT00000013832	16	64108771	63025153-64121008	dominant	trans	4.67 	6.63 
ENSRNOT00000007044	9	8068563	8068563-8068563	dominant	trans	4.66 	7.21 
ENSRNOT00000047289	2	211624684	197479600-212121364	overdominant	trans	4.66 	5.21 
ENSRNOT00000014598	9	3529142	3529142-3584475	overdominant	trans	4.66 	5.27 
ENSRNOT00000065803	6	97626177	95897536-97626177	overdominant	trans	4.66 	5.04 
ENSRNOT00000036637	3	166467153	166467153-166571352	dominant	trans	4.66 	6.20 
ENSRNOT00000032076	10	6207756	6207756-6207756	dominant	trans	4.66 	6.02 
ENSRNOT00000061711	19	31546836	31546836-31546836	dominant	trans	4.66 	8.62 
ENSRNOT00000032260	3	83035621	82099745-86243799	overdominant	trans	4.66 	4.92 
ENSRNOT00000046390	18	64748149	28585028-65926207	overdominant	trans	4.66 	4.72 
ENSRNOT00000012406	9	8068563	8068563-8068563	dominant	trans	4.66 	8.05 
ENSRNOT00000041374	14	66664542	53669481-74516671	overdominant	trans	4.66 	4.92 
ENSRNOT00000011079	9	8068563	8068563-8068563	overdominant	trans	4.66 	5.15 
ENSRNOT00000059673	2	74574029	73877448-74574029	dominant	trans	4.66 	6.37 
ENSRNOT00000022012	17	73564283	73564283-73672480	dominant	trans	4.66 	6.57 
ENSRNOT00000066332	5	150299476	150299476-150299476	dominant	trans	4.66 	6.46 
ENSRNOT00000065299	7	110151536	109190786-110328578	overdominant	trans	4.66 	4.85 
ENSRNOT00000060730	16	22876768	22653381-23639845	overdominant	trans	4.66 	4.73 
ENSRNOT00000061032	16	74443503	73692627-74665865	overdominant	trans	4.66 	4.70 
ENSRNOT00000031809	6	114493915	114202076-114774993	dominant	trans	4.66 	6.94 
ENSRNOT00000044954	7	108131694	106807083-108389425	overdominant	trans	4.66 	6.61 
ENSRNOT00000035398	1	10452878	9813596-211350136	overdominant	trans	4.66 	4.86 
ENSRNOT00000046390	14	96458928	14694878-98024398	dominant	trans	4.66 	5.25 
ENSRNOT00000057761	1	202586671	202586671-202586671	dominant	trans	4.66 	6.72 
ENSRNOT00000066753	2	192136860	192105449-192673395	dominant	trans	4.66 	6.75 
ENSRNOT00000065899	1	88661038	88644322-88671049	overdominant	trans	4.66 	5.44 
ENSRNOT00000026873	5	32315436	4257641-32315436	dominant	trans	4.66 	5.70 
ENSRNOT00000057049	2	228278491	56971723-229530016	overdominant	trans	4.65 	5.43 
ENSRNOT00000064670	14	96458928	14694878-98024398	dominant	trans	4.65 	5.21 
ENSRNOT00000047125	2	242398880	242398880-242450317	dominant	trans	4.65 	5.84 
ENSRNOT00000043449	13	10971340	10971340-12379728	overdominant	trans	4.65 	5.47 
ENSRNOT00000052342	14	96458928	14694878-98024398	dominant	trans	4.65 	5.27 
ENSRNOT00000051547	4	74345576	72625842-74711759	overdominant	trans	4.65 	4.77 
ENSRNOT00000049667	3	48169296	48169296-48169296	overdominant	trans	4.65 	5.29 
ENSRNOT00000060391	9	10704796	10461498-10771255	dominant	trans	4.65 	7.81 
ENSRNOT00000068519	9	38205053	9952834-59863978	overdominant	trans	4.65 	4.88 
ENSRNOT00000015296	9	8068563	8068563-8068563	overdominant	trans	4.65 	6.17 
ENSRNOT00000007428	13	71302050	70942900-72143407	overdominant	trans	4.65 	6.25 
ENSRNOT00000023805	17	34947426	34947426-34947426	dominant	trans	4.65 	6.02 
ENSRNOT00000009140	7	109578050	106762428-109790083	overdominant	trans	4.65 	5.43 
ENSRNOT00000056369	20	36158835	36158835-38738082	overdominant	trans	4.65 	4.72 
ENSRNOT00000013703	2	74574029	73877448-97421738	overdominant	trans	4.65 	5.11 
ENSRNOT00000048509	5	32315436	31655767-32315436	dominant	trans	4.65 	6.48 
ENSRNOT00000045766	2	52965484	52869666-84231844	dominant	trans	4.65 	5.62 
ENSRNOT00000068525	5	32315436	31655767-32315436	dominant	trans	4.65 	6.10 
ENSRNOT00000016984	13	71240855	70668185-72143407	overdominant	trans	4.65 	4.74 
ENSRNOT00000004986	19	56286682	56281970-56286682	dominant	trans	4.64 	7.47 
ENSRNOT00000020716	10	8683228	8683228-8723179	dominant	trans	4.64 	5.49 
ENSRNOT00000038874	11	68011450	68011450-68011450	overdominant	trans	4.64 	5.27 
ENSRNOT00000007290	1	161563869	157879231-253088820	overdominant	trans	4.64 	5.10 
ENSRNOT00000066254	1	137972604	137972604-137972604	overdominant	trans	4.64 	5.53 
ENSRNOT00000047088	14	96628521	96458928-98024398	dominant	trans	4.64 	5.79 
ENSRNOT00000021912	1	231739909	231719542-232053147	dominant	trans	4.64 	6.68 
ENSRNOT00000011035	5	32315436	31655767-32315436	dominant	trans	4.64 	5.81 
ENSRNOT00000063990	7	108464302	106762428-109462001	dominant	trans	4.64 	6.69 
ENSRNOT00000066327	15	103799766	103651736-104281021	overdominant	trans	4.64 	5.30 
ENSRNOT00000046046	18	58558804	58415105-59461680	overdominant	trans	4.64 	4.76 
ENSRNOT00000051114	7	87023171	84590970-110419421	dominant	trans	4.64 	6.20 
ENSRNOT00000006400	4	181950860	181908323-182234993	overdominant	trans	4.64 	5.12 
ENSRNOT00000039846	7	85082105	81766626-85082105	overdominant	trans	4.64 	4.95 
ENSRNOT00000028864	7	107564015	106715623-108389425	overdominant	trans	4.64 	5.15 
ENSRNOT00000043960	10	7936734	7936734-30457755	dominant	trans	4.64 	6.72 
ENSRNOT00000007408	2	211624684	211624684-252169022	overdominant	trans	4.64 	4.95 
ENSRNOT00000065670	7	108356957	106807083-108389425	overdominant	trans	4.64 	6.03 
ENSRNOT00000045224	8	79363950	4562149-112411305	overdominant	trans	4.64 	5.02 
ENSRNOT00000060888	19	12332026	10974374-12465720	overdominant	trans	4.64 	4.93 
ENSRNOT00000028343	7	108464302	106762428-109462001	dominant	trans	4.64 	7.03 
ENSRNOT00000003479	9	8068563	8068563-8068563	overdominant	trans	4.64 	6.19 
ENSRNOT00000030656	1	189924824	189924824-190857955	overdominant	trans	4.64 	5.47 
ENSRNOT00000042443	8	44697125	44697125-51705422	dominant	trans	4.64 	5.91 
ENSRNOT00000010126	2	32213153	32213153-251167762	overdominant	trans	4.64 	4.74 
ENSRNOT00000066064	15	24903747	24887405-25197221	partial-dominant	trans	4.63 	10.23 
ENSRNOT00000026299	7	108464302	106762428-109462001	dominant	trans	4.63 	7.62 
ENSRNOT00000065335	11	79576821	79361387-79726721	overdominant	trans	4.63 	4.89 
ENSRNOT00000061423	8	102077455	45324345-102077455	overdominant	trans	4.63 	4.70 
ENSRNOT00000027425	1	120591738	117713542-125067180	overdominant	trans	4.63 	5.45 
ENSRNOT00000027502	13	25895451	25895451-35197098	dominant	trans	4.63 	8.10 
ENSRNOT00000028383	7	107564015	106762428-109790083	overdominant	trans	4.63 	5.30 
ENSRNOT00000018048	3	24731656	24731656-24862391	dominant	trans	4.63 	9.31 
ENSRNOT00000018155	8	99753608	99569858-100600048	overdominant	trans	4.63 	4.97 
ENSRNOT00000041731	15	34558666	18713973-34558666	dominant	trans	4.63 	6.80 
ENSRNOT00000028612	2	117480899	112021983-117480899	dominant	trans	4.63 	5.79 
ENSRNOT00000058760	19	56281970	56281970-56286682	overdominant	trans	4.63 	7.99 
ENSRNOT00000008020	6	47163549	46816142-47213220	overdominant	trans	4.63 	5.01 
ENSRNOT00000057958	17	76640305	76220807-76764510	overdominant	trans	4.63 	5.44 
ENSRNOT00000061129	6	7099295	7099295-7183153	dominant	trans	4.63 	6.53 
ENSRNOT00000023564	18	19233584	18704734-67119851	dominant	trans	4.62 	5.29 
ENSRNOT00000064234	2	61872877	61575360-62587888	overdominant	trans	4.62 	5.55 
ENSRNOT00000046438	9	8068563	8068563-8068563	overdominant	trans	4.62 	6.90 
ENSRNOT00000021419	16	73579237	73391227-73607918	overdominant	trans	4.62 	5.35 
ENSRNOT00000019075	7	108145593	106715623-108389425	overdominant	trans	4.62 	5.28 
ENSRNOT00000024922	9	8068563	8068563-8068563	overdominant	trans	4.62 	6.80 
ENSRNOT00000061305	2	174048637	32653803-236659322	overdominant	trans	4.62 	5.01 
ENSRNOT00000036343	7	106735022	31560915-108389425	overdominant	trans	4.62 	4.87 
ENSRNOT00000048199	16	69657476	69657476-69733810	overdominant	trans	4.62 	5.47 
ENSRNOT00000065546	10	89623778	89623778-89855278	dominant	trans	4.62 	6.48 
ENSRNOT00000009620	14	103350669	103145863-103776488	overdominant	trans	4.62 	5.68 
ENSRNOT00000029144	5	29408338	28386703-29655329	overdominant	trans	4.62 	5.12 
ENSRNOT00000003630	2	83625016	83452847-83957128	overdominant	trans	4.62 	6.04 
ENSRNOT00000049102	20	10041144	10041144-10528876	dominant	trans	4.61 	7.50 
ENSRNOT00000003917	13	71240855	70201616-72143407	overdominant	trans	4.61 	5.18 
ENSRNOT00000060979	7	107564015	107454682-109633675	overdominant	trans	4.61 	6.28 
ENSRNOT00000066569	16	82922481	3300869-82922481	overdominant	trans	4.61 	4.77 
ENSRNOT00000068690	17	73564283	73518898-73672480	overdominant	trans	4.61 	5.11 
ENSRNOT00000007404	16	74443503	73692627-74665865	overdominant	trans	4.61 	4.88 
ENSRNOT00000044828	1	202089929	199953332-202089929	overdominant	trans	4.61 	4.88 
ENSRNOT00000015325	6	72763829	71312902-73089070	overdominant	trans	4.61 	4.89 
ENSRNOT00000031646	6	51439454	48746651-52591558	overdominant	trans	4.61 	5.65 
ENSRNOT00000025042	19	30713640	30421010-30756367	overdominant	trans	4.61 	5.08 
ENSRNOT00000019675	16	74443503	73692627-74665865	dominant	trans	4.61 	5.28 
ENSRNOT00000066950	13	66167690	44146184-66680636	overdominant	trans	4.61 	4.82 
ENSRNOT00000029719	9	8068563	8068563-8068563	dominant	trans	4.61 	7.65 
ENSRNOT00000041272	6	123375479	123375479-123789678	dominant	trans	4.61 	5.44 
ENSRNOT00000009043	7	108036145	105411838-108389425	overdominant	trans	4.61 	4.75 
ENSRNOT00000063958	2	23987238	23987238-23987238	dominant	trans	4.61 	6.95 
ENSRNOT00000068450	1	2988662	2988662-220242911	overdominant	trans	4.61 	4.88 
ENSRNOT00000008037	8	91269615	89333877-91466882	dominant	trans	4.61 	5.96 
ENSRNOT00000004775	9	26401472	26342626-29224198	overdominant	trans	4.61 	5.42 
ENSRNOT00000061195	2	51369580	51136209-51369580	overdominant	trans	4.61 	5.36 
ENSRNOT00000040770	5	116233977	115216597-116641379	dominant	trans	4.61 	7.87 
ENSRNOT00000010415	1	154280991	153618981-154280991	dominant	trans	4.61 	6.92 
ENSRNOT00000033864	13	104179649	70201616-104179649	overdominant	trans	4.61 	5.14 
ENSRNOT00000013958	1	154280991	152484309-158093876	overdominant	trans	4.61 	5.53 
ENSRNOT00000066426	5	133565112	65985424-134698450	dominant	trans	4.61 	7.00 
ENSRNOT00000009043	6	47163549	47163549-55179328	dominant	trans	4.61 	5.93 
ENSRNOT00000046628	6	115259065	115258614-115259065	dominant	trans	4.61 	5.74 
