trait	chr	pos	CI_logP	eQTL_Type	cis_trans	logP_AD_A	logP_AD
ENSRNOG00000005890	1	197517256	197507794-197591872	dominant	trans	4.02 	5.81 
ENSRNOG00000013201	6	58669589	58669589-58992751	dominant	trans	4.02 	7.12 
ENSRNOG00000033295	12	32622026	32528904-32943476	dominant	trans	4.01 	5.45 
ENSRNOG00000012119	10	77874740	77648503-77969241	dominant	trans	4.01 	6.06 
ENSRNOG00000041266	18	64472564	64472564-65010513	dominant	trans	4.01 	5.56 
ENSRNOG00000002211	6	11740962	11665189-12378438	dominant	trans	4.01 	5.48 
ENSRNOG00000042664	2	248154337	247832375-248481601	dominant	trans	4.01 	6.90 
ENSRNOG00000018057	6	58669589	55406785-118634986	dominant	trans	4.01 	5.45 
ENSRNOG00000032148	2	131097219	131097219-131617247	overdominant	trans	4.00 	5.31 
ENSRNOG00000021215	6	59947641	58589222-60802534	overdominant	trans	4.00 	5.38 
ENSRNOG00000042588	11	37579475	37435779-40063247	dominant	trans	4.00 	6.55 
ENSRNOG00000005411	15	54258586	54258586-54325958	dominant	trans	3.99 	6.29 
ENSRNOG00000006296	10	77874740	77648503-77969241	dominant	trans	3.99 	6.20 
ENSRNOG00000003148	1	197507794	196699939-197591872	dominant	trans	3.99 	5.59 
ENSRNOG00000014710	7	44326817	43641074-45172723	overdominant	trans	3.99 	5.63 
ENSRNOG00000020467	5	7501649	4253069-7964561	overdominant	trans	3.99 	5.43 
ENSRNOG00000021776	15	25780122	25755011-25805604	dominant	trans	3.99 	5.77 
ENSRNOG00000006539	6	118603423	58669589-118649640	dominant	trans	3.98 	5.45 
ENSRNOG00000029571	18	4271266	3556753-13639446	dominant	trans	3.98 	5.57 
ENSRNOG00000008003	9	92495005	92495005-100091901	dominant	trans	3.97 	5.76 
ENSRNOG00000000368	6	58669589	55406785-58992751	dominant	trans	3.97 	5.96 
ENSRNOG00000034003	20	32869137	32675088-35772358	dominant	trans	3.97 	6.68 
ENSRNOG00000024630	4	63925919	63293417-64140142	dominant	trans	3.97 	5.45 
ENSRNOG00000016589	1	197517256	196925026-197591872	dominant	trans	3.97 	6.59 
ENSRNOG00000029047	6	63325566	60905731-63460249	overdominant	trans	3.96 	5.33 
ENSRNOG00000020446	18	70035676	70035676-70156090	dominant	trans	3.96 	6.71 
ENSRNOG00000026809	4	170227909	129324122-170228354	dominant	trans	3.96 	5.47 
ENSRNOG00000044382	8	44945069	44945069-44945069	overdominant	trans	3.96 	6.09 
ENSRNOG00000017625	2	82601223	33589919-82700534	dominant	trans	3.96 	5.72 
ENSRNOG00000007915	4	68950486	66458818-69247867	dominant	trans	3.96 	5.52 
ENSRNOG00000041497	1	153630780	153109960-154046758	dominant	trans	3.95 	6.45 
ENSRNOG00000034215	4	120332610	120181572-162841875	dominant	trans	3.95 	5.73 
ENSRNOG00000044351	10	77874740	77648503-78071658	dominant	trans	3.95 	6.18 
ENSRNOG00000011748	18	21745457	21745457-22273578	dominant	trans	3.95 	6.77 
ENSRNOG00000007407	1	197517256	196925026-197591872	dominant	trans	3.95 	5.82 
ENSRNOG00000007045	8	48244996	42597400-48535633	dominant	trans	3.95 	5.51 
ENSRNOG00000012184	6	58669589	55406785-59363356	dominant	trans	3.95 	5.26 
ENSRNOG00000026653	16	25312980	25312980-26681838	dominant	trans	3.94 	7.84 
ENSRNOG00000043150	2	208385831	205425025-209331857	dominant	trans	3.94 	6.08 
ENSRNOG00000043956	8	90420469	90363374-91632636	dominant	trans	3.94 	6.65 
ENSRNOG00000025154	4	84554215	84554215-84735720	dominant	trans	3.94 	7.57 
ENSRNOG00000003912	17	90562038	90543989-90687338	dominant	trans	3.93 	5.38 
ENSRNOG00000044299	7	13722032	13040720-87427779	dominant	trans	3.93 	6.08 
ENSRNOG00000019940	16	50933494	50266770-51572031	dominant	trans	3.93 	5.35 
ENSRNOG00000034241	1	197591872	196925026-197591872	dominant	trans	3.93 	5.60 
ENSRNOG00000034680	4	127960537	126172343-130258553	dominant	trans	3.93 	6.05 
ENSRNOG00000008714	7	86391813	76576290-87346439	dominant	trans	3.93 	5.94 
ENSRNOG00000041291	1	197539452	159021510-197591872	dominant	trans	3.92 	5.73 
ENSRNOG00000022721	12	19747150	16191671-19870312	overdominant	trans	3.92 	5.42 
ENSRNOG00000042032	7	87312955	87023171-87346439	dominant	trans	3.92 	5.84 
ENSRNOG00000005208	12	11379468	10186908-12807001	overdominant	trans	3.92 	5.67 
ENSRNOG00000031491	10	13530753	11938263-14407712	partial-dominant	trans	3.92 	17.69 
ENSRNOG00000004106	6	118634986	58669589-118667856	dominant	trans	3.91 	5.33 
ENSRNOG00000021639	4	61549196	25711399-61624982	dominant	trans	3.91 	6.08 
ENSRNOG00000037789	5	23737399	23737399-23961879	dominant	trans	3.91 	7.23 
ENSRNOG00000025738	6	14161294	12921162-14570818	dominant	trans	3.91 	5.93 
ENSRNOG00000022879	12	27850303	27558257-28262297	partial-dominant	trans	3.91 	15.65 
ENSRNOG00000036880	9	92495005	92495005-92577130	dominant	trans	3.91 	5.60 
ENSRNOG00000040653	18	13921493	13045497-15484398	dominant	trans	3.90 	5.80 
ENSRNOG00000031534	10	77874740	77648503-77969241	dominant	trans	3.90 	5.99 
ENSRNOG00000043765	7	56086075	56086075-56086075	dominant	trans	3.90 	5.61 
ENSRNOG00000004248	13	96837664	96837664-97366991	dominant	trans	3.90 	7.10 
ENSRNOG00000003180	10	24008516	20740492-24701805	dominant	trans	3.90 	5.77 
ENSRNOG00000022492	6	48834503	48749340-48844892	dominant	trans	3.90 	5.94 
ENSRNOG00000033295	14	17029925	16499223-17031850	dominant	trans	3.89 	6.19 
ENSRNOG00000024181	14	15240970	15180112-16715587	dominant	trans	3.89 	5.32 
ENSRNOG00000029340	1	256386952	256386952-257448307	dominant	trans	3.88 	6.66 
ENSRNOG00000024278	6	58669589	54434817-59363356	dominant	trans	3.88 	5.48 
ENSRNOG00000027079	7	82445645	82335681-83321183	overdominant	trans	3.88 	6.02 
ENSRNOG00000045192	4	184737778	130856419-184737778	dominant	trans	3.87 	5.36 
ENSRNOG00000036523	1	242055149	242052719-242107214	dominant	trans	3.87 	6.58 
ENSRNOG00000005052	19	30184470	29343687-32693185	overdominant	trans	3.87 	5.51 
ENSRNOG00000034145	13	69112880	49855747-69262165	dominant	trans	3.87 	5.56 
ENSRNOG00000020361	4	77785523	77112380-78170606	overdominant	trans	3.87 	6.13 
ENSRNOG00000029353	1	225989348	225935707-226051886	dominant	trans	3.87 	5.48 
ENSRNOG00000033931	16	70332229	69783100-70462122	dominant	trans	3.87 	5.80 
ENSRNOG00000000460	1	163932363	163301929-165616390	dominant	trans	3.87 	5.55 
ENSRNOG00000029508	3	25975558	21673624-26414261	dominant	trans	3.86 	5.71 
ENSRNOG00000038871	4	8613150	8613150-10597492	dominant	trans	3.86 	6.00 
ENSRNOG00000015188	3	111976349	111976349-112278576	overdominant	trans	3.86 	5.50 
ENSRNOG00000014102	15	83909381	74701535-83987477	dominant	trans	3.86 	5.32 
ENSRNOG00000028096	14	13847662	13847662-13847662	dominant	trans	3.85 	6.77 
ENSRNOG00000018549	17	28189051	28149696-28327289	dominant	trans	3.85 	5.42 
ENSRNOG00000016266	2	249851147	249851147-251311045	dominant	trans	3.85 	5.68 
ENSRNOG00000033996	9	94159758	94159758-94159758	dominant	trans	3.85 	5.42 
ENSRNOG00000042868	17	62173579	62019614-62187769	dominant	trans	3.84 	7.01 
ENSRNOG00000043352	15	27868323	27868323-27976272	partial-dominant	cis	3.84 	19.98 
ENSRNOG00000030192	2	254885894	254738846-255518187	dominant	trans	3.84 	5.89 
ENSRNOG00000014721	18	78162166	77849121-78317234	dominant	trans	3.84 	6.10 
ENSRNOG00000015960	2	251321246	251129854-251509022	dominant	trans	3.83 	5.82 
ENSRNOG00000040614	10	77644734	77644734-77661671	overdominant	trans	3.83 	5.28 
ENSRNOG00000042673	6	58669589	58669589-59363356	dominant	trans	3.83 	5.41 
ENSRNOG00000000014	2	192261685	192130028-192774887	dominant	trans	3.83 	5.71 
ENSRNOG00000042080	1	85557042	85557042-86165632	dominant	trans	3.83 	5.74 
ENSRNOG00000016571	10	76564763	76308695-76564763	overdominant	trans	3.83 	5.74 
ENSRNOG00000014626	13	105446460	104507247-107313245	overdominant	trans	3.82 	5.40 
ENSRNOG00000044029	16	42301840	41487095-47592025	dominant	trans	3.82 	5.63 
ENSRNOG00000037112	14	12010867	11985154-12804595	dominant	trans	3.82 	5.70 
ENSRNOG00000005924	3	132376629	131969997-133177826	partial-dominant	cis	3.82 	14.09 
ENSRNOG00000010437	3	162909496	162909496-163146007	overdominant	trans	3.82 	5.38 
ENSRNOG00000025094	20	35471716	35471716-35788032	dominant	trans	3.82 	5.48 
ENSRNOG00000011940	11	79029003	77949151-79225168	dominant	trans	3.81 	5.43 
ENSRNOG00000017130	9	2488136	2040323-2635915	dominant	trans	3.81 	5.29 
ENSRNOG00000004889	10	95971673	92691055-96053767	overdominant	trans	3.81 	5.28 
ENSRNOG00000010929	1	54836963	47360121-104306882	dominant	trans	3.81 	5.70 
ENSRNOG00000017243	13	104501801	103834736-105797196	overdominant	trans	3.81 	5.33 
ENSRNOG00000017925	6	118634986	118530256-118649640	dominant	trans	3.81 	6.54 
ENSRNOG00000042071	13	47930971	47583799-49894557	overdominant	trans	3.81 	5.88 
ENSRNOG00000043012	6	58546936	55066682-59390875	overdominant	trans	3.81 	5.33 
ENSRNOG00000023863	19	30327963	30314909-30353409	dominant	trans	3.81 	5.80 
ENSRNOG00000021134	16	76052294	8605096-76484402	dominant	trans	3.81 	5.27 
ENSRNOG00000035909	13	87191195	85868995-88290657	dominant	trans	3.81 	6.04 
ENSRNOG00000018853	5	91193747	87669832-91580695	overdominant	trans	3.80 	5.29 
ENSRNOG00000043675	10	77874740	77648503-77969241	dominant	trans	3.80 	5.98 
ENSRNOG00000017023	1	197507794	197507794-197591872	dominant	trans	3.80 	5.32 
ENSRNOG00000013684	1	20273164	19960942-20544585	dominant	trans	3.80 	6.00 
ENSRNOG00000010401	1	12619351	12619351-12971440	dominant	trans	3.79 	5.43 
ENSRNOG00000027617	12	37232229	37051784-37326003	overdominant	trans	3.79 	5.40 
ENSRNOG00000032576	6	59363356	54434817-59363356	dominant	trans	3.79 	5.74 
ENSRNOG00000010437	16	9713303	9713303-9954445	partial-dominant	cis	3.79 	38.25 
ENSRNOG00000006391	4	116326778	63043916-116482859	overdominant	trans	3.78 	5.69 
ENSRNOG00000033520	19	18790891	18286603-18877475	dominant	trans	3.78 	5.83 
ENSRNOG00000025362	17	93138050	93138050-94771301	dominant	trans	3.78 	5.35 
ENSRNOG00000013206	6	100127701	99823709-102175868	dominant	trans	3.78 	6.81 
ENSRNOG00000024350	1	202586671	202405668-202651900	dominant	trans	3.78 	5.31 
ENSRNOG00000017977	6	118634986	58589222-118649640	dominant	trans	3.78 	6.11 
ENSRNOG00000035816	16	4280046	3354711-4428848	dominant	trans	3.78 	5.32 
ENSRNOG00000031296	18	17504900	16432040-17588777	dominant	trans	3.78 	5.57 
ENSRNOG00000023272	6	40837428	40837428-42809030	partial-dominant	cis	3.77 	17.82 
ENSRNOG00000029852	1	3871285	3785895-3915510	dominant	trans	3.77 	6.80 
ENSRNOG00000016967	1	266968012	266458240-267328461	overdominant	trans	3.77 	6.31 
ENSRNOG00000033917	16	81226497	80754096-81693475	dominant	trans	3.77 	5.66 
ENSRNOG00000028580	4	89624062	58819198-90404939	dominant	trans	3.77 	5.32 
ENSRNOG00000026195	9	25667861	25114749-25868234	dominant	cis	3.77 	7.20 
ENSRNOG00000019565	17	28828456	28790941-28880376	dominant	trans	3.77 	7.08 
ENSRNOG00000040429	1	122321772	122259563-122375809	dominant	trans	3.77 	7.80 
ENSRNOG00000006796	1	19180800	19180800-19408182	dominant	trans	3.77 	5.83 
ENSRNOG00000031599	12	8261598	7713990-8925516	dominant	trans	3.77 	5.62 
ENSRNOG00000004220	20	25127690	25112040-37780032	dominant	trans	3.76 	5.31 
ENSRNOG00000008003	7	139169613	139169613-139487467	dominant	trans	3.76 	5.48 
ENSRNOG00000013841	6	118603423	58669589-118649640	dominant	trans	3.75 	5.36 
ENSRNOG00000036258	7	111755047	110439081-111772889	dominant	trans	3.75 	6.35 
ENSRNOG00000014987	4	153897300	153897300-154155796	dominant	trans	3.75 	5.88 
ENSRNOG00000031825	20	30501327	30501327-30607679	dominant	trans	3.75 	5.66 
ENSRNOG00000030777	4	90720603	90632413-90720603	dominant	trans	3.75 	6.00 
ENSRNOG00000008436	16	79373950	79001955-79743986	overdominant	trans	3.75 	5.71 
ENSRNOG00000041899	13	15066402	14042116-31771072	dominant	trans	3.75 	6.27 
ENSRNOG00000017018	2	56836574	56836574-59336517	dominant	trans	3.75 	5.27 
ENSRNOG00000002195	20	26115653	26115653-26308006	dominant	trans	3.75 	6.06 
ENSRNOG00000045004	18	65846235	65846235-65929069	dominant	trans	3.74 	6.08 
ENSRNOG00000040807	6	49491923	48718832-52579690	dominant	trans	3.74 	5.55 
ENSRNOG00000033114	6	58669589	55406785-118649640	dominant	trans	3.74 	5.97 
ENSRNOG00000037114	5	43993425	43993425-44588426	dominant	trans	3.73 	5.72 
ENSRNOG00000003944	10	9740413	9740413-9740640	dominant	trans	3.73 	5.48 
ENSRNOG00000027271	18	71865954	71750736-72483014	partial-dominant	trans	3.73 	11.55 
ENSRNOG00000010655	1	195100155	195100155-197490532	dominant	trans	3.73 	5.80 
ENSRNOG00000035786	10	77874740	77648503-77969241	dominant	trans	3.73 	5.94 
ENSRNOG00000038744	2	52737804	52737804-52737804	partial-dominant	trans	3.73 	11.76 
ENSRNOG00000005331	1	197507794	197507794-197591872	dominant	trans	3.73 	7.27 
ENSRNOG00000040810	4	17630211	15087723-17630211	dominant	trans	3.73 	5.48 
ENSRNOG00000036205	1	208018559	88643975-241818397	dominant	trans	3.73 	5.29 
ENSRNOG00000013016	14	87830610	73675835-89768199	dominant	trans	3.73 	5.29 
ENSRNOG00000033996	2	28465691	28465691-28617781	dominant	trans	3.72 	5.32 
ENSRNOG00000011791	20	35542436	35542436-35997203	overdominant	trans	3.72 	5.49 
ENSRNOG00000000315	3	31689020	31184139-32610784	dominant	trans	3.72 	5.29 
ENSRNOG00000040564	1	119858527	119858527-119927317	dominant	trans	3.71 	5.65 
ENSRNOG00000033757	11	43456339	42668422-43708870	overdominant	trans	3.71 	5.30 
ENSRNOG00000005043	4	89483346	84638524-90470102	dominant	trans	3.71 	5.39 
ENSRNOG00000035142	20	41101412	39861278-41151178	dominant	trans	3.70 	5.79 
ENSRNOG00000041428	10	77874740	77648503-77969241	dominant	trans	3.70 	5.92 
ENSRNOG00000013916	1	197517256	136599113-197591872	dominant	trans	3.69 	6.04 
ENSRNOG00000023786	1	197517256	196925026-242895116	dominant	trans	3.69 	5.67 
ENSRNOG00000007668	18	1092559	1092559-19374069	dominant	trans	3.69 	5.27 
ENSRNOG00000013953	11	36353330	33944034-37273371	overdominant	trans	3.69 	5.45 
ENSRNOG00000001412	20	42950634	42430810-43196626	overdominant	trans	3.69 	6.25 
ENSRNOG00000001068	1	197539452	196925026-197591872	dominant	trans	3.68 	5.69 
ENSRNOG00000041301	15	57752975	54333164-58520775	overdominant	trans	3.68 	5.50 
ENSRNOG00000019136	18	3739457	3556753-13639446	dominant	trans	3.68 	5.71 
ENSRNOG00000035913	6	123789678	123274169-123791565	dominant	trans	3.68 	6.65 
ENSRNOG00000013016	1	181345384	179860309-181919456	dominant	trans	3.68 	6.01 
ENSRNOG00000036107	2	257782631	257117845-258191986	dominant	trans	3.68 	5.65 
ENSRNOG00000001813	16	51091336	50656009-51572031	dominant	trans	3.68 	6.02 
ENSRNOG00000023413	20	43324264	42074776-43324264	dominant	trans	3.68 	5.59 
ENSRNOG00000003452	2	196737799	196737799-211649293	dominant	trans	3.67 	5.38 
ENSRNOG00000008141	2	192675098	192043613-192774887	dominant	trans	3.67 	5.84 
ENSRNOG00000039525	14	87972231	87830610-89133550	dominant	trans	3.67 	7.37 
ENSRNOG00000003089	11	82288165	71130876-84260142	overdominant	trans	3.67 	5.58 
ENSRNOG00000044241	11	20537906	20537906-20610522	dominant	trans	3.67 	6.51 
ENSRNOG00000029508	4	62147115	60513255-62694021	dominant	trans	3.66 	5.31 
ENSRNOG00000028416	5	26924172	26924172-26924172	dominant	trans	3.66 	5.31 
ENSRNOG00000044296	18	78162166	78002783-79590632	dominant	trans	3.66 	5.34 
ENSRNOG00000037383	16	42477279	28643021-45061899	overdominant	trans	3.66 	5.41 
ENSRNOG00000037483	6	118634986	118530256-118649640	dominant	trans	3.66 	5.97 
ENSRNOG00000026096	5	116233977	115753737-116651513	dominant	trans	3.66 	5.48 
ENSRNOG00000019409	7	86065213	84573549-86369494	dominant	trans	3.66 	6.18 
ENSRNOG00000042752	5	64189673	33743197-68958951	overdominant	trans	3.66 	5.31 
ENSRNOG00000036566	6	7383027	7216038-7383027	dominant	trans	3.66 	8.40 
ENSRNOG00000023341	6	134824729	134667641-135001831	dominant	trans	3.65 	5.50 
ENSRNOG00000031146	1	203453813	203453813-261659494	dominant	trans	3.65 	5.86 
ENSRNOG00000014339	2	244267505	242674108-244422587	dominant	trans	3.65 	5.28 
ENSRNOG00000044989	7	117295545	111230882-120924175	dominant	trans	3.64 	5.71 
ENSRNOG00000027691	16	44308068	43236108-44660787	dominant	trans	3.64 	5.39 
ENSRNOG00000012131	1	242262715	63887885-245302346	dominant	trans	3.64 	5.88 
ENSRNOG00000033185	3	74930009	13699099-75538586	overdominant	trans	3.64 	5.50 
ENSRNOG00000037194	1	233979830	233979830-233979830	dominant	trans	3.64 	6.91 
ENSRNOG00000006395	16	75915832	75314847-76008882	dominant	trans	3.64 	5.56 
ENSRNOG00000043685	8	34628253	33774099-34823330	dominant	trans	3.63 	6.15 
ENSRNOG00000003912	4	173754228	173754228-173946729	dominant	trans	3.63 	6.31 
ENSRNOG00000007266	1	137963910	5898081-137975716	dominant	trans	3.63 	5.34 
ENSRNOG00000033619	1	258278123	55779710-258495834	overdominant	trans	3.63 	5.27 
ENSRNOG00000030089	3	162511825	162511825-162559750	dominant	trans	3.62 	5.42 
ENSRNOG00000014861	4	185848866	185271200-186014523	dominant	trans	3.62 	6.30 
ENSRNOG00000027533	1	194237945	194114213-194333848	dominant	trans	3.62 	5.50 
ENSRNOG00000020805	11	69975214	67492753-70990811	dominant	trans	3.62 	6.02 
ENSRNOG00000011560	1	197507794	196925026-197591872	dominant	trans	3.62 	5.32 
ENSRNOG00000016911	1	197507794	196699939-197591872	dominant	trans	3.62 	5.36 
ENSRNOG00000008924	6	118634986	118530256-118649640	dominant	trans	3.61 	6.13 
ENSRNOG00000022635	10	61421220	58891612-67915930	dominant	trans	3.61 	5.43 
ENSRNOG00000022445	1	76782330	73715175-78779935	dominant	trans	3.61 	6.42 
ENSRNOG00000038398	2	127412087	127412087-128228980	partial-dominant	cis	3.61 	13.50 
ENSRNOG00000020191	18	4271266	3556753-13639446	dominant	trans	3.61 	5.28 
ENSRNOG00000001717	16	51091336	49581763-51342875	dominant	trans	3.61 	6.42 
ENSRNOG00000043496	4	129445772	127727351-130860814	dominant	trans	3.61 	5.46 
ENSRNOG00000022490	10	88625149	87756846-88953651	dominant	trans	3.60 	5.90 
ENSRNOG00000033295	10	96576792	95365201-96712363	dominant	trans	3.59 	5.34 
ENSRNOG00000005851	6	118634986	58669589-118649640	dominant	trans	3.59 	5.92 
ENSRNOG00000034288	10	101938822	101938403-102348983	dominant	trans	3.59 	5.37 
ENSRNOG00000030930	1	190892949	8446122-191766881	dominant	trans	3.59 	5.76 
ENSRNOG00000016613	5	70886149	70886149-83143960	partial-dominant	trans	3.59 	6.74 
ENSRNOG00000017231	16	10831522	9132429-11027526	dominant	trans	3.59 	5.59 
ENSRNOG00000005975	7	69621337	69621337-71820326	partial-dominant	cis	3.59 	18.89 
ENSRNOG00000045065	1	39196235	38873749-39296600	dominant	trans	3.58 	6.11 
ENSRNOG00000039357	9	95133240	94987161-103283565	dominant	trans	3.58 	6.74 
ENSRNOG00000015960	8	117698451	110864220-118815626	dominant	trans	3.58 	5.40 
ENSRNOG00000016237	16	77125761	77125761-78033899	dominant	trans	3.57 	5.84 
ENSRNOG00000001557	6	55407159	51747369-58992751	dominant	trans	3.57 	5.70 
ENSRNOG00000023725	10	22862617	21667718-24036527	dominant	trans	3.57 	6.37 
ENSRNOG00000041051	1	39196235	38873749-231132914	dominant	trans	3.56 	6.61 
ENSRNOG00000010838	14	89025676	89025676-89133550	dominant	trans	3.56 	5.45 
ENSRNOG00000009532	10	30238289	30238289-31195909	dominant	trans	3.56 	6.20 
ENSRNOG00000022533	7	13043067	13040720-14302844	dominant	trans	3.56 	5.48 
ENSRNOG00000032224	9	106009887	106009887-106097275	dominant	trans	3.55 	5.97 
ENSRNOG00000001089	7	122915068	122177741-123188302	dominant	trans	3.55 	5.41 
ENSRNOG00000005041	1	197539452	196925026-197591872	dominant	trans	3.54 	6.37 
ENSRNOG00000032165	11	33665351	33246502-34246347	partial-dominant	cis	3.54 	38.35 
ENSRNOG00000027024	13	69079442	69079442-69279099	dominant	cis	3.53 	7.23 
ENSRNOG00000039603	9	86592827	86545303-86632326	dominant	trans	3.53 	5.68 
ENSRNOG00000030514	4	53558772	53558772-53558772	dominant	trans	3.53 	6.95 
ENSRNOG00000006604	16	9835950	8858734-54433299	dominant	trans	3.53 	5.40 
ENSRNOG00000044953	4	107636002	107636002-107753745	dominant	trans	3.52 	7.37 
ENSRNOG00000021851	6	45371735	45371735-45371735	dominant	trans	3.52 	5.62 
ENSRNOG00000038319	10	21194359	21021271-21298301	dominant	trans	3.52 	5.28 
ENSRNOG00000036007	20	37217555	25431164-37579309	partial-dominant	trans	3.52 	7.59 
