trait	chr	pos	CI_logP	eQTL_Type	cis_trans	logP_AD_A	logP_AD
ENSRNOG00000034599	9	86545303	86509918-86632326	dominant	trans	3.88 	6.77 
ENSRNOG00000039400	17	69920588	69920588-71936962	dominant	trans	3.88 	6.52 
ENSRNOG00000027724	1	118321934	117767515-124845273	dominant	trans	3.88 	5.44 
ENSRNOG00000039515	8	34599008	34599008-35130039	dominant	trans	3.88 	5.49 
ENSRNOG00000014976	5	150113359	150111592-150113359	dominant	trans	3.88 	6.08 
ENSRNOG00000031349	1	257102658	257092656-258495834	dominant	trans	3.88 	6.45 
ENSRNOG00000025597	2	85617752	59616151-218322081	overdominant	trans	3.88 	5.50 
ENSRNOG00000019165	8	11025102	5578451-11325259	dominant	trans	3.88 	5.98 
ENSRNOG00000012061	9	8068563	8068563-8068563	overdominant	trans	3.88 	5.49 
ENSRNOG00000024544	5	16892857	16459465-17279668	dominant	trans	3.87 	6.85 
ENSRNOG00000032560	15	57768977	57597050-58465295	dominant	trans	3.87 	5.74 
ENSRNOG00000032316	8	11813368	11025102-11894476	dominant	trans	3.87 	5.36 
ENSRNOG00000010600	11	66305359	66305359-67708842	overdominant	trans	3.87 	5.64 
ENSRNOG00000020388	1	153227295	152583209-154280991	dominant	trans	3.87 	5.88 
ENSRNOG00000020637	2	207222401	194627221-211649293	overdominant	trans	3.86 	5.68 
ENSRNOG00000038981	18	61989901	61804735-61995399	dominant	trans	3.86 	6.22 
ENSRNOG00000029679	10	29550808	29550808-29781005	dominant	trans	3.86 	5.89 
ENSRNOG00000042240	4	109120641	107776073-110082441	dominant	trans	3.85 	6.87 
ENSRNOG00000039936	6	115283763	115282999-115283763	dominant	trans	3.85 	5.45 
ENSRNOG00000039525	3	108853748	104907527-108853748	dominant	trans	3.84 	5.43 
ENSRNOG00000030440	19	46662770	46288977-46662770	dominant	trans	3.84 	5.70 
ENSRNOG00000044830	1	39196235	38873749-259470667	dominant	trans	3.84 	5.57 
ENSRNOG00000041491	3	161390112	161347041-162259520	dominant	trans	3.84 	5.67 
ENSRNOG00000044340	16	57380533	57213833-59398958	dominant	trans	3.84 	6.77 
ENSRNOG00000007658	3	31982658	31982658-40286656	dominant	trans	3.84 	5.97 
ENSRNOG00000003951	16	74443503	73692627-74884827	dominant	trans	3.84 	6.29 
ENSRNOG00000008063	17	73564283	73518898-73753576	dominant	trans	3.83 	5.34 
ENSRNOG00000043419	6	59684413	58091180-60764448	dominant	trans	3.83 	5.42 
ENSRNOG00000007087	16	74443503	73692627-76362409	dominant	trans	3.83 	6.07 
ENSRNOG00000034813	1	213503229	176828078-213748104	dominant	trans	3.83 	6.32 
ENSRNOG00000011365	11	68336811	67194917-68338423	overdominant	trans	3.83 	5.57 
ENSRNOG00000032383	1	203453813	47341372-203453813	dominant	trans	3.83 	5.82 
ENSRNOG00000007418	1	123510855	123252489-124845273	dominant	trans	3.83 	5.79 
ENSRNOG00000034901	3	163596417	162909496-163625275	dominant	trans	3.83 	5.72 
ENSRNOG00000009609	17	72017686	71964940-72105828	partial-dominant	trans	3.83 	32.49 
ENSRNOG00000025534	9	72223550	26254538-72488982	dominant	trans	3.83 	5.36 
ENSRNOG00000014368	16	74443503	73692627-74884827	dominant	trans	3.83 	6.15 
ENSRNOG00000043679	9	39977010	39345979-42643322	dominant	trans	3.83 	6.34 
ENSRNOG00000011414	16	74443503	73692627-74884827	dominant	trans	3.82 	5.60 
ENSRNOG00000029063	9	16971287	16971287-19384651	dominant	trans	3.82 	5.63 
ENSRNOG00000038892	2	84569046	83988049-85023925	partial-dominant	trans	3.82 	10.48 
ENSRNOG00000033131	8	11509952	11352001-100601870	dominant	trans	3.82 	5.49 
ENSRNOG00000036909	3	133863883	133817049-134566536	dominant	trans	3.82 	5.92 
ENSRNOG00000042284	3	59499037	59494323-59701850	partial-dominant	cis	3.82 	15.16 
ENSRNOG00000038981	11	20537906	20537906-71016631	dominant	trans	3.81 	5.49 
ENSRNOG00000015439	1	124251596	123252489-125508479	dominant	trans	3.81 	5.44 
ENSRNOG00000004708	19	46885911	46466682-47454305	dominant	trans	3.80 	6.63 
ENSRNOG00000022879	12	27850303	27850303-28262297	partial-dominant	trans	3.80 	24.35 
ENSRNOG00000022737	1	190497951	190497951-191756201	partial-dominant	cis	3.80 	20.10 
ENSRNOG00000023742	4	109120641	107776073-110082441	dominant	trans	3.80 	6.33 
ENSRNOG00000035466	16	23302277	23199489-85595107	dominant	trans	3.80 	5.36 
ENSRNOG00000024046	7	109203486	107454682-109553918	dominant	trans	3.80 	6.32 
ENSRNOG00000043737	3	153470318	153470318-153506071	dominant	trans	3.80 	6.04 
ENSRNOG00000004713	14	66582693	5189958-66698308	overdominant	trans	3.80 	5.51 
ENSRNOG00000042713	1	203453813	48706463-203453813	dominant	trans	3.79 	5.74 
ENSRNOG00000018928	19	55686662	10973704-56246513	overdominant	trans	3.79 	5.49 
ENSRNOG00000044065	8	54975306	54286073-57058595	dominant	trans	3.79 	6.59 
ENSRNOG00000044842	3	30561381	28838839-30777769	dominant	trans	3.79 	5.31 
ENSRNOG00000044593	18	52609107	52374627-53218573	dominant	trans	3.79 	5.71 
ENSRNOG00000045427	1	231340912	231054419-231663002	dominant	trans	3.79 	5.80 
ENSRNOG00000030735	2	249495197	211624684-249837383	dominant	trans	3.79 	5.79 
ENSRNOG00000034215	3	26196568	26183061-48372765	dominant	trans	3.79 	5.79 
ENSRNOG00000013343	7	123773588	122107110-124115320	dominant	trans	3.79 	5.34 
ENSRNOG00000035857	2	218282653	218024267-218322081	dominant	trans	3.78 	7.75 
ENSRNOG00000040588	9	97248363	97079538-97357897	dominant	trans	3.78 	5.77 
ENSRNOG00000016189	1	123839473	118313485-125508479	dominant	trans	3.78 	5.28 
ENSRNOG00000009477	8	100273781	100231529-100516166	dominant	trans	3.78 	6.79 
ENSRNOG00000042401	7	109633020	109558595-110428860	dominant	trans	3.78 	7.56 
ENSRNOG00000011544	14	1614172	502847-2698237	overdominant	trans	3.77 	6.00 
ENSRNOG00000011033	16	45134029	42092884-45540184	overdominant	trans	3.77 	5.33 
ENSRNOG00000044892	4	34014725	33839913-34039314	dominant	trans	3.77 	5.90 
ENSRNOG00000029038	5	4257641	4257641-4916353	overdominant	trans	3.77 	5.58 
ENSRNOG00000019368	19	56271920	55376978-56286682	dominant	trans	3.77 	6.32 
ENSRNOG00000009505	15	62060182	60756928-62060182	dominant	trans	3.76 	5.95 
ENSRNOG00000021960	8	94989995	94989995-95127975	partial-dominant	trans	3.76 	41.39 
ENSRNOG00000038973	20	10041144	10041144-15448886	dominant	trans	3.76 	5.44 
ENSRNOG00000039872	7	91681957	87781538-92592073	dominant	trans	3.76 	5.92 
ENSRNOG00000022067	5	4632992	4257641-4916353	dominant	trans	3.75 	5.88 
ENSRNOG00000020270	19	56271920	51012949-56286682	overdominant	trans	3.75 	5.34 
ENSRNOG00000018739	2	32214885	32214834-235121681	dominant	trans	3.75 	5.37 
ENSRNOG00000002055	7	107558360	107454682-108443800	dominant	trans	3.75 	6.11 
ENSRNOG00000019219	7	34085987	32975106-58373873	dominant	trans	3.75 	5.89 
ENSRNOG00000014785	5	99913244	80073093-100767018	overdominant	trans	3.75 	5.39 
ENSRNOG00000011502	9	10140767	9887676-38242807	dominant	trans	3.74 	5.54 
ENSRNOG00000038274	8	11025102	3645368-11325259	dominant	trans	3.74 	5.32 
ENSRNOG00000030901	4	108709476	107835113-109068876	overdominant	trans	3.74 	5.64 
ENSRNOG00000025710	19	11465208	10944262-12247801	dominant	cis	3.74 	8.06 
ENSRNOG00000010833	15	45188494	45188494-45188494	dominant	trans	3.74 	6.22 
ENSRNOG00000018721	9	59636301	59636301-60110247	dominant	trans	3.74 	6.20 
ENSRNOG00000000934	4	109152371	107776073-110082441	dominant	trans	3.74 	6.41 
ENSRNOG00000012267	3	102148742	102148742-102148742	overdominant	trans	3.73 	5.57 
ENSRNOG00000042418	3	133768502	133768502-133811758	dominant	trans	3.73 	6.35 
ENSRNOG00000037949	17	86396123	86396123-86734184	dominant	trans	3.73 	7.07 
ENSRNOG00000008086	17	73564283	73554508-73753576	dominant	trans	3.73 	5.50 
ENSRNOG00000011715	1	246239258	246005260-246906020	dominant	trans	3.73 	5.51 
ENSRNOG00000005126	20	10041144	10041144-10529093	dominant	trans	3.73 	6.06 
ENSRNOG00000011077	16	74443503	74443503-74522413	dominant	trans	3.73 	5.69 
ENSRNOG00000012095	17	73564283	73554508-73753576	dominant	trans	3.73 	5.35 
ENSRNOG00000044800	5	111826639	111816640-112982766	dominant	trans	3.73 	5.32 
ENSRNOG00000041881	7	14651550	14277625-15070741	dominant	trans	3.73 	6.20 
ENSRNOG00000020948	8	115650221	115650221-115849265	partial-dominant	cis	3.73 	23.86 
ENSRNOG00000004693	1	124961766	117767515-125508479	dominant	trans	3.73 	5.89 
ENSRNOG00000004679	17	73564283	73554508-73753576	dominant	trans	3.72 	5.31 
ENSRNOG00000010026	13	62209241	61181629-62769161	dominant	trans	3.72 	5.64 
ENSRNOG00000030157	10	102534673	102305892-102604257	overdominant	trans	3.72 	5.72 
ENSRNOG00000012580	9	39977010	37887961-40969441	dominant	trans	3.72 	5.29 
ENSRNOG00000037113	1	118321934	117767515-124845273	dominant	trans	3.72 	5.70 
ENSRNOG00000006895	16	74361858	73692627-74884827	dominant	trans	3.72 	5.89 
ENSRNOG00000032064	12	24059858	24059858-24059858	dominant	trans	3.72 	6.66 
ENSRNOG00000035992	18	61679164	61679164-61995399	dominant	trans	3.71 	6.20 
ENSRNOG00000044542	18	52551638	52430009-55395934	dominant	trans	3.71 	5.95 
ENSRNOG00000013866	19	53680558	53632216-56286682	dominant	trans	3.71 	6.35 
ENSRNOG00000036423	6	58669589	55406785-71833743	dominant	trans	3.71 	5.57 
ENSRNOG00000044800	17	16828621	12890495-16847218	dominant	trans	3.70 	5.59 
ENSRNOG00000019260	1	203453813	48706463-203453813	dominant	trans	3.70 	6.00 
ENSRNOG00000007957	9	72360281	72069768-72462969	dominant	trans	3.70 	8.04 
ENSRNOG00000034324	5	36717694	36523925-36906321	dominant	trans	3.69 	6.32 
ENSRNOG00000028525	8	34258935	33999632-34328349	overdominant	trans	3.69 	5.82 
ENSRNOG00000042569	8	5736456	5578451-124731908	dominant	trans	3.69 	5.55 
ENSRNOG00000015460	7	108085716	106758131-108443800	dominant	trans	3.69 	5.35 
ENSRNOG00000019219	4	161814674	161814674-162332753	partial-dominant	cis	3.68 	24.54 
ENSRNOG00000006479	3	168274123	70268376-171002030	overdominant	cis	3.68 	5.30 
ENSRNOG00000029037	4	75114577	72597198-75725630	dominant	trans	3.68 	5.56 
ENSRNOG00000001101	12	15366867	10827978-15429225	dominant	trans	3.68 	11.73 
ENSRNOG00000003909	1	124251596	123252489-125508479	dominant	trans	3.67 	5.63 
ENSRNOG00000045298	16	18824418	17983298-18895108	dominant	trans	3.67 	5.40 
ENSRNOG00000020552	20	15107249	12181384-16257451	overdominant	trans	3.67 	5.38 
ENSRNOG00000023107	16	74443503	74443503-74522413	dominant	trans	3.67 	6.08 
ENSRNOG00000012085	6	108931377	108805741-109284957	partial-dominant	cis	3.67 	16.04 
ENSRNOG00000021808	19	26251598	26251598-27981716	partial-dominant	cis	3.66 	40.47 
ENSRNOG00000029371	16	18824418	17983298-18895108	dominant	trans	3.66 	5.40 
ENSRNOG00000037972	4	109120641	107776073-110082441	dominant	trans	3.66 	6.41 
ENSRNOG00000042649	13	43171858	42826027-43250069	dominant	trans	3.66 	6.71 
ENSRNOG00000012238	13	12363456	11296506-12610220	dominant	trans	3.66 	5.42 
ENSRNOG00000034777	5	80672624	80672624-81301095	dominant	trans	3.65 	5.77 
ENSRNOG00000024652	17	32747024	32719136-72609720	dominant	trans	3.65 	5.75 
ENSRNOG00000039895	17	95280756	93139353-95280841	overdominant	trans	3.65 	5.38 
ENSRNOG00000020941	16	74443503	73692627-74884827	dominant	trans	3.65 	6.08 
ENSRNOG00000004489	1	123510855	117767515-124845273	dominant	trans	3.65 	6.58 
ENSRNOG00000039994	5	4257641	4257641-25214708	dominant	trans	3.64 	5.31 
ENSRNOG00000000841	7	108085716	106758131-108443800	dominant	trans	3.64 	5.36 
ENSRNOG00000028259	9	72468334	72069768-72675791	dominant	trans	3.63 	5.29 
ENSRNOG00000011964	1	45568139	45553241-46210129	dominant	trans	3.63 	5.82 
ENSRNOG00000017941	9	95655820	95655820-96070335	dominant	trans	3.63 	5.67 
ENSRNOG00000026646	5	142731552	142704326-143317360	partial-dominant	cis	3.63 	35.84 
ENSRNOG00000038291	2	19537295	18016451-61872877	dominant	trans	3.62 	6.29 
ENSRNOG00000037911	6	114632274	113170714-114785037	dominant	trans	3.62 	5.76 
ENSRNOG00000034898	14	17964668	17673736-18683838	dominant	trans	3.62 	5.71 
ENSRNOG00000004697	14	65885230	65858789-65926608	overdominant	trans	3.62 	5.73 
ENSRNOG00000037437	1	125404478	123839473-125508479	dominant	trans	3.62 	5.58 
ENSRNOG00000030951	7	40153472	37897687-40198432	dominant	trans	3.62 	6.12 
ENSRNOG00000034925	6	21691985	21502283-21863958	dominant	trans	3.62 	5.39 
ENSRNOG00000003551	1	118313485	117767515-125508479	dominant	trans	3.62 	5.31 
ENSRNOG00000043337	19	19978570	19978570-20254377	partial-dominant	trans	3.62 	7.89 
ENSRNOG00000009824	9	8068563	8068563-8068563	dominant	trans	3.62 	5.82 
ENSRNOG00000018082	5	4257641	4257641-10240963	overdominant	trans	3.61 	5.37 
ENSRNOG00000042658	16	18204983	18109980-18799848	partial-dominant	cis	3.61 	17.85 
ENSRNOG00000018427	14	100285868	99762997-100526759	dominant	trans	3.61 	5.50 
ENSRNOG00000028920	5	31932146	29880911-168736852	dominant	trans	3.61 	5.34 
ENSRNOG00000017546	17	73644508	73554508-73753576	dominant	trans	3.60 	5.90 
ENSRNOG00000043884	6	21691985	21502283-21863958	dominant	trans	3.60 	5.54 
ENSRNOG00000043474	11	68336811	68155616-68951697	overdominant	trans	3.60 	6.44 
ENSRNOG00000038241	4	34039314	33903287-34039314	dominant	trans	3.60 	5.48 
ENSRNOG00000017645	2	54269250	54269250-55592160	dominant	trans	3.60 	5.67 
ENSRNOG00000001588	6	21691985	21502283-21863958	dominant	trans	3.60 	5.32 
ENSRNOG00000016100	16	74443503	73692627-74884827	dominant	trans	3.59 	5.38 
ENSRNOG00000042071	1	145128769	143657551-145539402	dominant	trans	3.59 	6.39 
ENSRNOG00000003590	17	73564283	73554508-73753576	dominant	trans	3.59 	5.34 
ENSRNOG00000035151	2	238088678	238088678-239245707	dominant	trans	3.58 	5.52 
ENSRNOG00000002100	1	124497992	117767515-125067180	dominant	trans	3.58 	5.40 
ENSRNOG00000012543	9	8068563	8068563-8068563	dominant	trans	3.57 	5.36 
ENSRNOG00000005023	19	56281970	53632216-56286682	dominant	trans	3.57 	6.35 
ENSRNOG00000011094	8	115905077	115905077-115932042	dominant	trans	3.57 	5.51 
ENSRNOG00000026536	3	150979796	150949987-151386252	dominant	trans	3.57 	8.12 
ENSRNOG00000024433	3	6870762	6352693-94369479	dominant	trans	3.57 	5.89 
ENSRNOG00000025042	9	39345979	39345979-40327793	dominant	trans	3.57 	5.82 
ENSRNOG00000040788	14	69006118	68785920-69174463	dominant	trans	3.57 	6.19 
ENSRNOG00000027574	1	118313485	117713542-125508479	dominant	trans	3.57 	5.89 
ENSRNOG00000012972	17	85109314	83757054-85791219	overdominant	trans	3.57 	5.30 
ENSRNOG00000045252	8	92242349	79363950-92377334	dominant	trans	3.57 	5.30 
ENSRNOG00000015394	15	108733620	108396359-109746510	dominant	trans	3.56 	5.92 
ENSRNOG00000037364	10	41240001	41201360-41377825	overdominant	trans	3.56 	6.63 
ENSRNOG00000038499	6	91688612	88835282-97710479	dominant	trans	3.56 	5.30 
ENSRNOG00000016267	8	92310381	91687628-92377334	overdominant	trans	3.55 	6.97 
ENSRNOG00000025145	7	107558360	107074640-108443800	dominant	trans	3.55 	5.37 
ENSRNOG00000017817	16	74443503	74443503-74522413	partial-dominant	trans	3.55 	6.98 
ENSRNOG00000032006	4	162789828	162789828-162841875	dominant	trans	3.55 	6.64 
ENSRNOG00000013586	2	142073254	141515846-142354066	partial-dominant	trans	3.55 	6.51 
ENSRNOG00000041523	3	125912369	125912369-126204018	dominant	trans	3.55 	6.05 
ENSRNOG00000030824	4	75091263	74736647-76828530	overdominant	trans	3.55 	5.61 
ENSRNOG00000044788	10	41601574	41033431-41610985	dominant	trans	3.54 	5.66 
ENSRNOG00000020165	6	82768339	80237558-82851640	dominant	trans	3.54 	5.47 
ENSRNOG00000036273	5	102998880	102939987-103190833	dominant	trans	3.54 	5.39 
ENSRNOG00000025651	1	124251596	123252489-125067180	dominant	trans	3.54 	5.48 
ENSRNOG00000013374	3	95413980	93893716-134566536	dominant	trans	3.54 	5.39 
ENSRNOG00000032868	10	85747170	85556542-85817887	dominant	trans	3.54 	10.06 
ENSRNOG00000039215	11	20568803	20568803-20610522	dominant	trans	3.54 	5.62 
ENSRNOG00000024241	16	74443503	74361858-74522413	dominant	trans	3.53 	5.36 
ENSRNOG00000020147	3	150427339	149564077-150915046	dominant	trans	3.53 	5.85 
ENSRNOG00000042547	10	9303527	9302342-9740640	dominant	trans	3.53 	5.34 
ENSRNOG00000015602	17	73564283	73554508-73753576	dominant	trans	3.53 	5.47 
ENSRNOG00000023511	10	80635214	80061658-80940914	dominant	trans	3.53 	5.56 
ENSRNOG00000010357	2	139182881	139182881-149169996	dominant	trans	3.53 	5.88 
ENSRNOG00000037308	6	105502811	104362844-105512706	dominant	trans	3.53 	6.71 
ENSRNOG00000042349	1	242224251	242224251-242264308	dominant	trans	3.52 	5.36 
ENSRNOG00000036544	14	8401349	7617473-8401349	dominant	trans	3.52 	6.89 
ENSRNOG00000012946	9	8068563	8068563-8068563	dominant	trans	3.52 	5.41 
ENSRNOG00000042401	16	11916320	9695915-12997296	dominant	trans	3.52 	5.54 
ENSRNOG00000009177	1	84621819	83778585-85747521	dominant	trans	3.52 	6.58 
ENSRNOG00000019474	19	55686662	53632216-56286682	overdominant	trans	3.51 	5.98 
ENSRNOG00000001602	12	21269662	9552093-22641478	overdominant	trans	3.51 	5.50 
ENSRNOG00000004841	9	39977010	39345979-41959558	dominant	trans	3.51 	5.44 
ENSRNOG00000039372	1	13586876	13586792-13800542	dominant	trans	3.51 	6.04 
ENSRNOG00000007048	1	124961766	118752732-232051344	dominant	trans	3.51 	5.29 
ENSRNOG00000028459	2	22247420	21239145-22334540	dominant	trans	3.51 	5.40 
ENSRNOG00000031203	2	115562312	113431325-115585916	overdominant	trans	3.50 	5.57 
ENSRNOG00000003653	13	72412381	72363663-73191853	dominant	trans	3.50 	5.35 
ENSRNOG00000027842	7	9557836	1269009-10812176	dominant	trans	3.50 	5.31 
ENSRNOG00000004461	10	15730511	12884321-15730511	partial-dominant	trans	3.50 	13.05 
ENSRNOG00000008427	1	124961766	117767515-125508479	dominant	trans	3.50 	5.50 
ENSRNOG00000012439	7	108915526	106762428-109540044	dominant	trans	3.50 	5.30 
ENSRNOG00000019888	17	960308	32990-1002769	dominant	trans	3.49 	5.34 
ENSRNOG00000017410	18	67779963	64751339-67992074	dominant	trans	3.49 	5.29 
ENSRNOG00000006885	6	21691985	21390075-21863958	dominant	trans	3.49 	5.33 
ENSRNOG00000044290	5	140021006	139778982-140054020	dominant	trans	3.49 	5.29 
ENSRNOG00000029308	9	8068563	8068563-8068563	dominant	trans	3.49 	5.41 
ENSRNOG00000038973	1	124360897	5707366-125508479	dominant	trans	3.49 	5.54 
ENSRNOG00000016385	5	16964044	16421504-17293187	dominant	trans	3.49 	5.98 
ENSRNOG00000017593	10	103866867	103268618-103932638	dominant	trans	3.48 	6.09 
ENSRNOG00000019454	2	245148060	241002300-245148060	dominant	trans	3.48 	6.05 
ENSRNOG00000045450	2	251815859	247320709-251819952	dominant	trans	3.48 	5.77 
ENSRNOG00000018679	7	108085716	107074854-109553918	dominant	trans	3.48 	6.24 
ENSRNOG00000028712	18	66588561	66484057-67377189	partial-dominant	cis	3.48 	8.35 
ENSRNOG00000011879	16	74443503	73692627-74884827	dominant	trans	3.48 	5.89 
ENSRNOG00000016875	7	108085716	99382449-108443800	dominant	trans	3.47 	5.77 
ENSRNOG00000035045	3	136218218	135855179-136821666	dominant	trans	3.46 	5.36 
ENSRNOG00000045433	7	123773588	123245582-123978229	dominant	trans	3.46 	6.07 
ENSRNOG00000031922	7	36670293	36542916-37008673	dominant	trans	3.46 	6.91 
ENSRNOG00000043232	8	44330735	44330735-44400028	dominant	trans	3.46 	5.29 
ENSRNOG00000016866	16	44226715	43236108-46992697	dominant	trans	3.46 	6.38 
ENSRNOG00000010357	13	51696045	51366667-52645167	partial-dominant	cis	3.46 	9.42 
ENSRNOG00000036438	11	71016631	68434284-71016631	dominant	trans	3.45 	5.28 
ENSRNOG00000025266	6	89027674	88892423-95426162	overdominant	trans	3.45 	5.59 
ENSRNOG00000017810	5	17129148	16577694-17320245	dominant	trans	3.45 	6.02 
ENSRNOG00000025698	1	176828078	149211306-177705441	dominant	trans	3.45 	5.97 
ENSRNOG00000008099	5	70673424	4257641-72488831	dominant	trans	3.45 	5.40 
ENSRNOG00000015857	1	124251596	123252489-125067180	dominant	trans	3.44 	5.96 
ENSRNOG00000007552	1	195138191	24698941-198523339	overdominant	trans	3.44 	5.60 
ENSRNOG00000014266	2	61067282	60399016-67267249	dominant	trans	3.43 	5.30 
ENSRNOG00000031887	7	43309442	41334237-43321918	dominant	trans	3.43 	6.28 
ENSRNOG00000040862	6	107249966	107223873-107330302	dominant	trans	3.43 	6.03 
ENSRNOG00000043324	20	41209830	41209830-41209830	partial-dominant	trans	3.43 	7.92 
ENSRNOG00000028225	17	73564283	73518898-73753576	dominant	trans	3.43 	5.38 
