trait	chr	pos	CI_logP	eQTL_Type	cis_trans	logP_AD_A	logP_AD
gnl.UG.Ssc.S40483325	18	40663153	8828630-40663153	overdominant	NA	4.99 	4.78 
BKFL1_0080_G04	5	1564099	1564099-86813290	overdominant	NA	4.99 	4.64 
gnl.UG.Ssc.S23766823	13	165895566	159968139-172999223	overdominant	NA	4.99 	4.68 
gnl.UG.Ssc.S23690519	6	120370318	13045359-125983655	overdominant	trans	4.99 	4.78 
gnl.UG.Ssc.S17509930	7	50260218	38819938-134562880	overdominant	NA	4.99 	5.84 
gnl.UG.Ssc.S35165266	3	25724214	25724214-25724214	overdominant	NA	4.99 	4.73 
gnl.UG.Ssc.S26721765	5	109955316	37767528-109955316	overdominant	trans	4.99 	4.54 
gnl.UG.Ssc.S29980202	18	14389943	14389943-54799933	overdominant	NA	4.99 	4.68 
gnl.UG.Ssc.S35166841	1	305263813	22082351-305263813	overdominant	trans	4.99 	4.60 
gnl.UG.Ssc.S18555004	6	45777816	39187023-48317509	dominant	NA	4.99 	4.86 
gnl.UG.Ssc.S6005867	12	59449674	59449674-59449674	overdominant	NA	4.99 	4.78 
gnl.UG.Ssc.S35169441	11	5648593	4198596-5648593	overdominant	trans	4.99 	4.57 
gnl.UG.Ssc.S35171699	11	20826258	20826258-78391890	overdominant	NA	4.99 	4.64 
gnl.UG.Ssc.S42501064	7	29076874	29076874-86488337	overdominant	trans	4.99 	4.66 
gnl.UG.Ssc.S17526927	13	59180326	59125175-83337126	overdominant	trans	4.98 	4.66 
gnl.UG.Ssc.S35174141	18	7769013	7700169-7769013	overdominant	trans	4.98 	4.83 
gnl.UG.Ssc.S35169623	14	99669710	28552559-99669710	overdominant	NA	4.98 	5.20 
gnl.UG.Ssc.S35171051	3	18531817	18531817-122811986	overdominant	NA	4.98 	4.88 
PTG01_0011_E02	7	13121263	12092523-13211552	overdominant	trans	4.98 	4.58 
gnl.UG.Ssc.S6027721	9	120667155	84447973-126652137	overdominant	trans	4.98 	4.62 
gnl.UG.Ssc.S40406739	16	60421251	25999742-79552382	overdominant	NA	4.98 	4.69 
gnl.UG.Ssc.S24610299	1	65386281	65386281-302543513	overdominant	NA	4.98 	4.56 
gnl.UG.Ssc.S23690218	15	143432035	139908862-143432035	overdominant	NA	4.98 	5.38 
gnl.UG.Ssc.S46876579	4	105583114	3078372-107282153	overdominant	trans	4.98 	4.61 
gnl.UG.Ssc.S50168062	7	118650807	33876748-119124190	overdominant	NA	4.98 	4.98 
gnl.UG.Ssc.S20116777	8	20274544	18535500-20274544	overdominant	trans	4.97 	4.85 
gnl.UG.Ssc.S46880623	17	34198050	33214799-47468919	overdominant	trans	4.97 	5.90 
gnl.UG.Ssc.S5991837	2	123502732	123469516-132199278	overdominant	NA	4.97 	5.15 
gnl.UG.Ssc.S46880496	5	72500090	72500090-72500090	overdominant	trans	4.97 	4.84 
OVR01_0003_F11	11	14630959	3480550-23815370	dominant	NA	4.97 	4.81 
gnl.UG.Ssc.S35164863	9	151941638	151898935-152870127	overdominant	NA	4.97 	4.52 
gnl.UG.Ssc.S46877819	11	22707270	22571778-22707270	partial-dominant	cis	4.97 	50.62 
gnl.UG.Ssc.S15981096	15	151489809	151489809-151489809	dominant	NA	4.97 	5.68 
gnl.UG.Ssc.S39840566	4	65031583	64896391-65947562	overdominant	NA	4.97 	4.60 
ADR01_0051_H11	7	115377752	110754858-117496948	overdominant	NA	4.97 	4.78 
gnl.UG.Ssc.S23692876	15	28320247	21207190-150492835	overdominant	trans	4.96 	4.61 
gnl.UG.Ssc.S18549389	15	140298435	139711160-144881963	overdominant	NA	4.96 	5.41 
gnl.UG.Ssc.S20116712	6	30009402	21821235-36411207	dominant	trans	4.96 	4.65 
gnl.UG.Ssc.S35167000	17	5506024	4177068-5506024	overdominant	trans	4.96 	4.58 
gnl.UG.Ssc.S50208178	1	202694967	20577293-266815179	overdominant	trans	4.96 	4.56 
gnl.UG.Ssc.S19548011	15	143683671	143683671-143683671	overdominant	trans	4.96 	4.59 
gnl.UG.Ssc.S19542751	13	185348703	185348703-187464733	overdominant	trans	4.96 	4.61 
PTG01_0090_G12	8	99050826	94731152-99240536	dominant	trans	4.96 	5.51 
gnl.UG.Ssc.S35173474	18	12368984	12368984-60518659	dominant	NA	4.96 	4.77 
gnl.UG.Ssc.S23213121	12	56554499	52749442-56868845	overdominant	trans	4.96 	4.85 
gnl.UG.Ssc.S19545437	6	35627285	8822541-35627285	overdominant	NA	4.96 	4.57 
gnl.UG.Ssc.S19540535	7	49013454	18024703-49013454	overdominant	trans	4.96 	4.83 
gnl.UG.Ssc.S35164132	16	31684786	24467903-83126778	overdominant	trans	4.96 	5.01 
gnl.UG.Ssc.S31120571	8	82130871	82130871-82130871	partial-dominant	NA	4.96 	26.94 
gnl.UG.Ssc.S35169982	14	127218925	26020243-127218925	overdominant	trans	4.96 	4.94 
gnl.UG.Ssc.S19537120	6	29304575	29196478-141841405	overdominant	trans	4.95 	4.55 
SKNB1_0075_C05	16	85360901	85360901-85360901	overdominant	NA	4.95 	5.30 
gnl.UG.Ssc.S46881240	2	144412420	144412420-144881039	overdominant	trans	4.95 	4.51 
gnl.UG.Ssc.S19537371	16	24767831	24767831-58150389	overdominant	NA	4.95 	4.57 
gnl.UG.Ssc.S6005332	10	69510080	69510080-76604520	overdominant	NA	4.95 	4.60 
gnl.UG.Ssc.S35165065	9	17105175	17105175-17105175	overdominant	trans	4.95 	4.75 
gnl.UG.Ssc.S18548738	9	22323699	20062541-23826749	overdominant	NA	4.95 	4.76 
ADR01_0057_A10	4	91648161	91648161-91648161	overdominant	NA	4.95 	5.15 
gnl.UG.Ssc.S35169586	4	110401734	69764920-123772595	overdominant	NA	4.95 	4.67 
gnl.UG.Ssc.S17499579	15	34365293	32884246-111364410	overdominant	NA	4.95 	4.52 
gnl.UG.Ssc.S46879115	3	49255153	20734853-50856818	dominant	trans	4.95 	5.59 
gnl.UG.Ssc.S46880603	9	21032490	20355090-115275398	overdominant	NA	4.94 	4.80 
gnl.UG.Ssc.S43509629	13	59816021	30023501-59816021	overdominant	trans	4.94 	4.97 
gnl.UG.Ssc.S6052878	13	161593126	152646869-198378920	dominant	NA	4.94 	4.76 
gnl.UG.Ssc.S46877499	9	15929825	15725604-16047080	overdominant	trans	4.94 	4.82 
gnl.UG.Ssc.S39854407	8	20766274	20766274-20766274	overdominant	NA	4.94 	5.12 
gnl.UG.Ssc.S35172388	8	82378491	36480178-82378491	dominant	NA	4.94 	4.58 
gnl.UG.Ssc.S29976743	12	23050200	23050200-23050200	overdominant	NA	4.93 	5.52 
gnl.UG.Ssc.S18547863	10	37585379	31648344-53170390	overdominant	NA	4.93 	4.52 
gnl.UG.Ssc.S14900094	10	23611524	6354-23611524	overdominant	NA	4.93 	4.85 
gnl.UG.Ssc.S35170023	12	19538900	7075951-38367482	overdominant	NA	4.93 	4.61 
gnl.UG.Ssc.S35170355	1	10707503	10707503-252631186	overdominant	trans	4.93 	5.09 
TES01_0073_D11	13	215750951	215250984-217511093	overdominant	NA	4.93 	4.59 
gnl.UG.Ssc.S35164248	16	20658978	12226132-49108047	overdominant	trans	4.93 	4.74 
gnl.UG.Ssc.S18553771	17	61922367	60138395-67991230	overdominant	NA	4.93 	4.56 
ITT01_0085_H01	13	10032131	9554498-14269036	overdominant	trans	4.93 	4.50 
gnl.UG.Ssc.S27602037	13	15350969	15350969-17411480	partial-dominant	NA	4.92 	14.83 
gnl.UG.Ssc.S18358909	1	108275560	98564209-293175180	overdominant	NA	4.92 	4.56 
gnl.UG.Ssc.S35166265	3	92014512	92014512-92014512	overdominant	trans	4.92 	5.74 
gnl.UG.Ssc.S18379286	10	30592523	30592523-30592523	overdominant	trans	4.92 	4.86 
gnl.UG.Ssc.S34527295	13	103033108	82988910-207597302	overdominant	trans	4.92 	4.62 
gnl.UG.Ssc.S46878939	5	49896648	49896648-51081416	overdominant	NA	4.92 	4.60 
gnl.UG.Ssc.S17514729	4	64806270	45095163-64806270	overdominant	NA	4.92 	4.93 
gnl.UG.Ssc.S50160026	11	26560250	26560250-55700220	overdominant	NA	4.92 	4.56 
gnl.UG.Ssc.S6062714	15	8023920	7711069-17546428	overdominant	NA	4.92 	4.61 
gnl.UG.Ssc.S26720906	5	12879329	1155633-17903727	overdominant	NA	4.92 	4.77 
ADR01_0102_E08	15	136619828	118420969-136619828	overdominant	trans	4.91 	4.54 
gnl.UG.Ssc.S35168404	1	104709048	8900212-311027658	dominant	trans	4.91 	4.81 
gnl.UG.Ssc.S23697184	2	119044783	91565981-126697866	dominant	NA	4.91 	6.43 
OVRM1_0057_E12	3	67836582	56607127-68326976	overdominant	NA	4.91 	5.02 
gnl.UG.Ssc.S6090793	7	124120415	14500323-127042709	overdominant	NA	4.91 	4.60 
gnl.UG.Ssc.S26407259	11	629216	629216-629216	overdominant	NA	4.91 	5.37 
gnl.UG.Ssc.S40159546	4	12649192	1996854-136949734	overdominant	trans	4.91 	4.60 
gnl.UG.Ssc.S39840566	2	84764711	57011989-84764711	overdominant	NA	4.91 	5.78 
gnl.UG.Ssc.S46875939	8	108949601	3378239-112965929	overdominant	trans	4.91 	4.53 
gnl.UG.Ssc.S35170788	13	23230921	21976284-212011618	overdominant	trans	4.91 	4.51 
gnl.UG.Ssc.S35171116	4	130673871	130469151-130673871	overdominant	trans	4.90 	4.51 
gnl.UG.Ssc.S19547688	3	11450046	11450046-12532288	overdominant	trans	4.90 	5.09 
gnl.UG.Ssc.S35170141	17	51722304	51506286-53166870	overdominant	NA	4.90 	4.83 
gnl.UG.Ssc.S46879646	18	40784060	40784060-40784060	dominant	trans	4.90 	5.33 
gnl.UG.Ssc.S35164532	9	112828754	111121300-121835333	overdominant	trans	4.90 	5.70 
gnl.UG.Ssc.S35168057	9	12691365	12691365-16235149	overdominant	trans	4.90 	4.76 
gnl.UG.Ssc.S34533129	1	259729060	259729060-259729060	overdominant	NA	4.90 	5.19 
gnl.UG.Ssc.S23756522	18	2334006	2334006-5140334	overdominant	trans	4.90 	4.58 
gnl.UG.Ssc.S6057953	11	18734530	16529020-20104824	overdominant	NA	4.90 	4.51 
gnl.UG.Ssc.S35164626	4	6625748	2759237-10597928	overdominant	NA	4.90 	5.00 
gnl.UG.Ssc.S35166286	16	85700386	85700386-85700386	dominant	NA	4.90 	4.66 
ITT01_0077_G06	1	52623817	52623817-106524646	overdominant	NA	4.90 	6.10 
gnl.UG.Ssc.S40554135	1	301403921	164917958-315187351	overdominant	trans	4.89 	5.02 
gnl.UG.Ssc.S5992815	13	137970117	103033108-157333546	overdominant	NA	4.89 	4.59 
gnl.UG.Ssc.S46916722	4	8537988	2798179-127398147	overdominant	NA	4.89 	4.66 
SMG01_0074_F04	11	80452159	79787910-80452159	overdominant	NA	4.89 	4.56 
UTR01_0035_H06	4	43250072	18736505-94677643	overdominant	trans	4.89 	4.55 
gnl.UG.Ssc.S35171200	4	115036955	503713-143392054	overdominant	trans	4.89 	4.83 
gnl.UG.Ssc.S35171413	15	133138277	33038820-140480209	overdominant	NA	4.89 	4.55 
gnl.UG.Ssc.S17517121	16	30709921	27371000-62193743	overdominant	trans	4.89 	4.83 
gnl.UG.Ssc.S40483492	6	41842283	41842283-41842283	overdominant	NA	4.88 	4.89 
gnl.UG.Ssc.S23759309	11	61036624	32581919-63662140	overdominant	trans	4.88 	4.51 
gnl.UG.Ssc.S46880664	12	47365626	3097741-48437513	overdominant	trans	4.88 	4.52 
gnl.UG.Ssc.S19543507	17	34952097	34952097-34952097	overdominant	NA	4.88 	6.79 
gnl.UG.Ssc.S6054252	14	9598057	5504363-10589614	overdominant	trans	4.88 	4.75 
ITT01_0002_A07	17	7508760	5999136-14222845	overdominant	NA	4.88 	4.92 
gnl.UG.Ssc.S20945989	12	24496991	24496991-24496991	overdominant	cis	4.88 	8.59 
gnl.UG.Ssc.S35164562	7	101655726	9144818-102739058	overdominant	NA	4.88 	4.88 
SKNB1_0096_E06	10	27636391	26170245-33560741	dominant	trans	4.88 	5.06 
gnl.UG.Ssc.S38479714	6	94404857	5361263-94404857	overdominant	NA	4.88 	4.57 
gnl.UG.Ssc.S35326360	9	3960454	531707-6308875	dominant	NA	4.88 	4.50 
gnl.UG.Ssc.S23213205	2	13448924	6626294-73076347	overdominant	trans	4.88 	4.92 
gnl.UG.Ssc.S31103570	2	18717364	15981321-154504104	overdominant	trans	4.88 	4.55 
gnl.UG.Ssc.S26720427	6	8234953	8234953-8234953	overdominant	NA	4.88 	4.77 
gnl.UG.Ssc.S23767008	9	17105175	17105175-17105175	overdominant	NA	4.88 	4.60 
gnl.UG.Ssc.S46879434	14	7471763	5972386-134425345	overdominant	NA	4.88 	4.65 
gnl.UG.Ssc.S46875760	3	116617205	52341746-116617205	overdominant	trans	4.88 	4.98 
gnl.UG.Ssc.S29970321	2	5561049	1021191-128547253	overdominant	trans	4.87 	4.48 
gnl.UG.Ssc.S46876118	1	138355563	138355563-304211905	overdominant	trans	4.87 	4.96 
gnl.UG.Ssc.S6061000	6	151526420	121684388-155422180	overdominant	NA	4.87 	5.03 
gnl.UG.Ssc.S16517929	10	66800333	66800333-66800333	dominant	NA	4.87 	4.78 
gnl.UG.Ssc.S26396713	8	1909949	1909949-105550345	overdominant	NA	4.87 	4.82 
gnl.UG.Ssc.S40549960	9	19424212	18599832-19424212	overdominant	NA	4.87 	4.82 
gnl.UG.Ssc.S35167624	12	32253588	27619801-32777362	overdominant	trans	4.87 	5.73 
gnl.UG.Ssc.S23696512	2	144412420	143614475-144412420	partial-dominant	trans	4.87 	14.91 
gnl.UG.Ssc.S23776987	6	30201337	30201337-31817018	overdominant	NA	4.87 	5.19 
gnl.UG.Ssc.S40367520	1	202694967	202694967-204625574	overdominant	NA	4.86 	5.00 
gnl.UG.Ssc.S18290609	7	127629409	44506596-128371779	overdominant	NA	4.86 	5.06 
gnl.UG.Ssc.S31103463	8	142280322	141087154-142280322	overdominant	trans	4.86 	4.71 
gnl.UG.Ssc.S46879061	8	115989788	20573269-115989788	overdominant	trans	4.86 	4.56 
gnl.UG.Ssc.S23756095	7	32786027	30435355-40726034	overdominant	trans	4.86 	4.84 
gnl.UG.Ssc.S46880997	1	187861559	169938838-205288027	overdominant	trans	4.86 	9.20 
gnl.UG.Ssc.S18358373	10	4379554	4379554-46983347	overdominant	trans	4.86 	4.56 
gnl.UG.Ssc.S46881240	17	11482484	11482484-11858708	overdominant	trans	4.86 	5.98 
gnl.UG.Ssc.S35167975	8	35482933	35482933-39153373	overdominant	NA	4.86 	5.08 
DCI01_0075_G05	15	84301944	42956851-86511974	overdominant	trans	4.85 	4.87 
gnl.UG.Ssc.S35173907	1	21412015	16618413-26121782	overdominant	trans	4.85 	5.28 
gnl.UG.Ssc.S22274737	8	39620886	34335359-78820049	overdominant	NA	4.85 	5.26 
gnl.UG.Ssc.S46880719	14	10090367	10090367-93590454	overdominant	trans	4.85 	4.50 
gnl.UG.Ssc.S19546579	9	13147616	13147616-13147616	overdominant	NA	4.85 	4.78 
PTG01_0100_F12	2	28709127	28349287-33605332	overdominant	trans	4.85 	4.62 
gnl.UG.Ssc.S40524341	16	6624137	5516934-6624137	overdominant	trans	4.85 	5.03 
gnl.UG.Ssc.S35166255	14	143495542	10497636-144268213	overdominant	trans	4.85 	5.16 
gnl.UG.Ssc.S26726390	1	180787598	14279020-302552307	overdominant	NA	4.85 	4.56 
gnl.UG.Ssc.S18551025	6	15985029	15557072-59876671	dominant	NA	4.85 	5.24 
TCH01_0087_G10	9	119480174	119480174-119480174	overdominant	trans	4.85 	4.57 
gnl.UG.Ssc.S17517581	10	63599321	63599321-67899772	overdominant	trans	4.84 	4.69 
gnl.UG.Ssc.S39855222	15	697692	509796-157318402	overdominant	NA	4.84 	4.68 
gnl.UG.Ssc.S29978942	5	18511266	18511266-18511266	overdominant	NA	4.84 	5.87 
gnl.UG.Ssc.S29974908	1	292671120	287326977-294332468	overdominant	NA	4.84 	4.92 
PTG01_0081_C08	7	70901906	70901906-101691114	overdominant	trans	4.84 	4.56 
gnl.UG.Ssc.S40287296	10	30721456	30721456-30721456	overdominant	NA	4.84 	4.59 
gnl.UG.Ssc.S39779735	14	142561943	7779018-144211805	overdominant	NA	4.84 	4.57 
gnl.UG.Ssc.S18284667	18	56101278	56101278-57080624	overdominant	trans	4.84 	4.69 
gnl.UG.Ssc.S22278850	6	104368128	17455230-154746648	dominant	NA	4.84 	4.53 
gnl.UG.Ssc.S39897086	14	115742329	93791750-117821974	overdominant	NA	4.84 	6.70 
gnl.UG.Ssc.S35167329	16	65821577	52416884-71870260	overdominant	trans	4.84 	4.56 
gnl.UG.Ssc.S40558599	15	9465521	9465521-10618018	overdominant	NA	4.84 	4.70 
gnl.UG.Ssc.S31112286	15	57833190	57530002-68386480	overdominant	NA	4.84 	4.59 
gnl.UG.Ssc.S46876822	4	5908737	3984843-5908737	overdominant	trans	4.84 	4.55 
gnl.UG.Ssc.S23693016	13	65559563	23335878-215807554	dominant	trans	4.83 	4.50 
gnl.UG.Ssc.S35165919	7	81705596	71331392-89831548	overdominant	trans	4.83 	4.62 
gnl.UG.Ssc.S39859403	1	187458914	3008501-191819089	overdominant	NA	4.83 	4.90 
gnl.UG.Ssc.S6085726	11	69419225	56711658-73781506	overdominant	trans	4.83 	4.64 
gnl.UG.Ssc.S26716980	10	50426932	50426932-50426932	dominant	NA	4.83 	5.29 
gnl.UG.Ssc.S19538735	6	18825294	17455230-61652745	dominant	trans	4.83 	4.90 
gnl.UG.Ssc.S23762280	8	78021944	12390177-78021944	overdominant	NA	4.83 	4.75 
SKNB1_0081_C12	6	114372598	114372598-144026033	overdominant	trans	4.83 	5.02 
gnl.UG.Ssc.S35172813	13	118788601	118712827-133221036	overdominant	trans	4.83 	4.51 
PTG01_0002_A02	4	9450265	9450265-119974157	overdominant	NA	4.83 	4.73 
gnl.UG.Ssc.S17517257	3	104974525	50371826-107784484	overdominant	NA	4.83 	4.55 
gnl.UG.Ssc.S23762132	8	136790890	128816759-139708737	overdominant	NA	4.83 	4.85 
gnl.UG.Ssc.S26726854	15	52154422	7711069-121755719	overdominant	trans	4.83 	4.85 
gnl.UG.Ssc.S6046003	4	1687521	1687521-4220333	overdominant	NA	4.83 	5.00 
gnl.UG.Ssc.S32311546	7	14580250	4064048-20578330	overdominant	trans	4.83 	4.51 
gnl.UG.Ssc.S46876697	9	21273498	21273498-21439142	overdominant	trans	4.82 	5.42 
gnl.UG.Ssc.S35173287	9	151986166	151986166-152109779	dominant	trans	4.82 	5.68 
gnl.UG.Ssc.S16833765	15	138620895	134905496-138620895	overdominant	NA	4.82 	4.58 
gnl.UG.Ssc.S23768212	16	42826393	31238707-48527438	overdominant	trans	4.82 	5.02 
gnl.UG.Ssc.S46875968	5	77573630	1046890-79848149	overdominant	NA	4.82 	4.54 
gnl.UG.Ssc.S23213292	8	10519643	10519643-143297506	overdominant	trans	4.82 	4.53 
gnl.UG.Ssc.S35171706	9	97340188	38218462-140971189	overdominant	NA	4.82 	4.59 
gnl.UG.Ssc.S35168056	9	148644618	6308875-148644618	overdominant	NA	4.82 	4.63 
gnl.UG.Ssc.S40429275	7	8797952	7536565-113377959	overdominant	NA	4.82 	4.63 
gnl.UG.Ssc.S18555433	6	2048664	2048664-122821857	overdominant	NA	4.82 	4.82 
gnl.UG.Ssc.S40278304	15	135820525	112516930-140282865	overdominant	NA	4.82 	5.05 
gnl.UG.Ssc.S35164863	2	7728326	7728326-7728326	partial-dominant	NA	4.82 	62.61 
gnl.UG.Ssc.S17515611	8	18065026	18065026-18065026	overdominant	NA	4.82 	5.37 
PTG01_0042_F10	8	5094390	5094390-5094390	overdominant	NA	4.82 	4.77 
gnl.UG.Ssc.S35171040	2	141584719	141272522-141919988	overdominant	trans	4.82 	5.16 
gnl.UG.Ssc.S22274351	7	134146665	23946632-134197930	overdominant	NA	4.82 	4.65 
gnl.UG.Ssc.S23762824	6	4853636	4853636-5789056	overdominant	NA	4.81 	4.71 
gnl.UG.Ssc.S31122676	3	74523768	30380254-91497702	overdominant	NA	4.81 	4.53 
gnl.UG.Ssc.S35173271	1	232231168	18196642-243816559	overdominant	trans	4.81 	4.78 
gnl.UG.Ssc.S46879569	4	84443534	19517211-98959246	overdominant	NA	4.81 	4.72 
gnl.UG.Ssc.S23759685	3	111723853	14539110-122906094	overdominant	NA	4.81 	4.54 
gnl.UG.Ssc.S18554123	8	32156999	32150662-39300733	overdominant	NA	4.81 	5.13 
gnl.UG.Ssc.S23699968	16	39433001	30967634-82780986	overdominant	trans	4.81 	4.51 
gnl.UG.Ssc.S35173243	6	107369012	107369012-156285129	overdominant	NA	4.81 	4.62 
gnl.UG.Ssc.S19546404	17	60545674	60545674-60933924	overdominant	NA	4.81 	4.86 
gnl.UG.Ssc.S35168556	11	66816893	5782065-68169047	overdominant	trans	4.81 	5.20 
gnl.UG.Ssc.S35174003	16	8294989	7471376-22265352	overdominant	NA	4.80 	4.57 
gnl.UG.Ssc.S46880323	1	130709887	8531297-309659191	overdominant	trans	4.80 	5.21 
gnl.UG.Ssc.S18549760	7	86764298	82003775-86764298	overdominant	NA	4.80 	4.83 
gnl.UG.Ssc.S35170969	12	4010569	1289850-8908248	overdominant	trans	4.80 	4.56 
gnl.UG.Ssc.S46876768	11	23815370	23815370-23815370	overdominant	NA	4.80 	4.79 
ITT01_0083_F10	8	84490713	29337109-87161359	overdominant	trans	4.80 	4.49 
gnl.UG.Ssc.S31110735	1	85872930	66178343-285026326	overdominant	NA	4.80 	4.53 
gnl.UG.Ssc.S46880264	4	1910960	1910960-111835994	overdominant	trans	4.80 	4.89 
gnl.UG.Ssc.S35167052	14	3034421	2993368-3691354	overdominant	NA	4.80 	4.74 
gnl.UG.Ssc.S26726517	11	23315076	15333394-83784780	overdominant	NA	4.80 	4.74 
gnl.UG.Ssc.S19547882	13	145598524	142572873-145598524	overdominant	trans	4.79 	4.84 
gnl.UG.Ssc.S19541281	3	32454189	20550710-135220578	overdominant	trans	4.79 	4.71 
ADR01_0084_D06	16	59988426	56808557-63470929	overdominant	trans	4.79 	4.73 
DCI01_0060_H06	2	25797751	25797751-50036228	overdominant	trans	4.79 	5.02 
gnl.UG.Ssc.S41575038	2	120009260	107324911-126061630	overdominant	NA	4.79 	5.10 
gnl.UG.Ssc.S17526150	17	30283477	30113085-30283477	overdominant	trans	4.79 	5.04 
gnl.UG.Ssc.S18356639	15	151489809	151489809-153505644	overdominant	NA	4.79 	4.50 
gnl.UG.Ssc.S37223544	16	4444513	4444513-78116117	overdominant	trans	4.79 	4.70 
gnl.UG.Ssc.S6091501	3	81597192	19615809-92659234	dominant	NA	4.79 	4.60 
gnl.UG.Ssc.S35171456	12	45544483	26539746-52131264	overdominant	trans	4.78 	4.57 
gnl.UG.Ssc.S35172011	11	21667946	21598394-25305148	overdominant	trans	4.78 	4.61 
gnl.UG.Ssc.S35167889	13	28893435	18888739-36262721	overdominant	NA	4.78 	4.89 
gnl.UG.Ssc.S18378552	15	2977314	2977314-111341007	overdominant	NA	4.78 	4.72 
gnl.UG.Ssc.S22277604	8	92514344	5301149-116996260	overdominant	NA	4.78 	5.02 
gnl.UG.Ssc.S27600500	9	30522283	3053106-151212813	overdominant	trans	4.78 	4.51 
gnl.UG.Ssc.S35174279	8	127777989	31226499-127777989	overdominant	trans	4.78 	4.94 
gnl.UG.Ssc.S35171109	8	146445818	63826383-147583976	overdominant	trans	4.78 	4.50 
gnl.UG.Ssc.S17513253	1	56551557	19903791-57577748	overdominant	NA	4.78 	5.67 
gnl.UG.Ssc.S17524666	2	25977149	24976907-37665702	overdominant	trans	4.77 	4.69 
gnl.UG.Ssc.S16517655	4	4138487	3078372-91521625	overdominant	trans	4.77 	5.28 
gnl.UG.Ssc.S40143820	15	53377149	36054617-126154684	overdominant	NA	4.77 	5.78 
gnl.UG.Ssc.S46875191	2	12605988	12605988-12605988	dominant	NA	4.77 	4.65 
gnl.UG.Ssc.S27604263	1	7781841	1166552-308294229	overdominant	NA	4.77 	4.79 
gnl.UG.Ssc.S37959694	1	191819089	3113793-191819089	overdominant	trans	4.77 	4.81 
gnl.UG.Ssc.S23776923	6	23525525	13006700-74354607	overdominant	NA	4.77 	4.62 
gnl.UG.Ssc.S35166362	4	124804664	103960092-124804664	dominant	trans	4.77 	6.72 
PTG01_0008_F11	11	11968518	11968518-80694285	dominant	trans	4.77 	4.50 
gnl.UG.Ssc.S20942207	13	197318309	159112745-202420284	overdominant	NA	4.77 	4.59 
gnl.UG.Ssc.S35169718	7	6543628	5091443-78390306	overdominant	trans	4.77 	5.69 
gnl.UG.Ssc.S17513253	8	15655051	15655051-19223248	dominant	NA	4.77 	4.69 
gnl.UG.Ssc.S46877012	12	12040820	11161527-57123997	overdominant	trans	4.76 	4.53 
gnl.UG.Ssc.S46879945	7	2431990	2431990-124888617	overdominant	trans	4.76 	5.00 
gnl.UG.Ssc.S18553301	9	59400551	59400551-59400551	overdominant	NA	4.76 	5.53 
gnl.UG.Ssc.S47626227	11	48733616	48733616-53081699	dominant	trans	4.76 	4.66 
AMP01_0071_H02	16	37039866	36111816-46369237	overdominant	trans	4.76 	4.74 
gnl.UG.Ssc.S39769781	2	129574753	83903786-137577432	overdominant	NA	4.76 	4.73 
gnl.UG.Ssc.S50184164	13	16314067	14816133-19927000	overdominant	trans	4.76 	5.10 
gnl.UG.Ssc.S35167690	1	86078330	58339176-86078330	overdominant	NA	4.76 	4.78 
gnl.UG.Ssc.S35168501	6	128536739	125867106-135768882	overdominant	trans	4.76 	4.51 
gnl.UG.Ssc.S35173718	15	136939726	136939726-136939726	overdominant	trans	4.76 	4.89 
MLN01_0075_H11	7	20063918	20063918-20063918	overdominant	trans	4.76 	4.87 
gnl.UG.Ssc.S40093579	4	21818546	19365748-21818546	dominant	NA	4.76 	5.11 
PTG01_0004_D10	13	160541207	145398474-177989051	overdominant	NA	4.76 	4.54 
gnl.UG.Ssc.S35169216	3	136211809	136211809-136211809	overdominant	trans	4.75 	4.57 
