trait	chr	pos	CI_logP	eQTL_Type	cis_trans	logP_AD_A	logP_AD
gnl.UG.Ssc.S50182181	4	10709751	10709751-11178304	overdominant	NA	4.74 	5.06 
gnl.UG.Ssc.S22282873	16	81622827	52309999-86742597	overdominant	NA	4.74 	4.60 
gnl.UG.Ssc.S46879279	2	4110608	3788156-8632000	overdominant	NA	4.74 	5.33 
gnl.UG.Ssc.S35170709	12	43068568	29022063-44114283	dominant	NA	4.74 	4.68 
gnl.UG.Ssc.S18387187	15	64411810	58129227-135664070	dominant	NA	4.73 	5.26 
LNG01_0080_G09	1	13124812	9007321-285026326	overdominant	NA	4.73 	4.50 
gnl.UG.Ssc.S26711440	7	41762040	21699561-48567905	overdominant	NA	4.73 	4.79 
gnl.UG.Ssc.S19545808	4	114678043	114630788-115009742	partial-dominant	NA	4.73 	31.56 
gnl.UG.Ssc.S35166841	1	291051403	274703468-298192996	overdominant	trans	4.73 	5.32 
gnl.UG.Ssc.S19543170	9	137636813	135423002-137636813	overdominant	trans	4.72 	4.65 
gnl.UG.Ssc.S35170355	13	27858187	26310854-196294139	overdominant	trans	4.72 	6.79 
gnl.UG.Ssc.S43509647	5	97412444	65950020-97412444	overdominant	NA	4.72 	4.54 
gnl.UG.Ssc.S35171633	3	22771385	9121844-130677374	overdominant	NA	4.72 	4.50 
gnl.UG.Ssc.S46877992	8	16415138	15506829-17407084	dominant	trans	4.72 	4.81 
gnl.UG.Ssc.S35168055	1	123334366	42964863-311027658	dominant	NA	4.72 	4.51 
gnl.UG.Ssc.S18269890	15	1819506	1819506-144861391	overdominant	NA	4.72 	4.55 
gnl.UG.Ssc.S35173684	13	99890187	12603313-100035462	overdominant	trans	4.71 	4.67 
gnl.UG.Ssc.S39967282	17	62979104	62603285-62979104	overdominant	NA	4.71 	4.82 
gnl.UG.Ssc.S31131459	6	137118643	12175756-137118643	overdominant	trans	4.71 	4.55 
gnl.UG.Ssc.S39859047	7	126521048	52587993-126521048	overdominant	NA	4.71 	4.77 
gnl.UG.Ssc.S39812599	5	65950020	61906403-68835087	overdominant	NA	4.71 	4.72 
gnl.UG.Ssc.S40428717	16	83710837	82627708-84890972	overdominant	NA	4.71 	4.76 
gnl.UG.Ssc.S26735028	1	21209928	19609094-21209928	dominant	NA	4.71 	5.67 
gnl.UG.Ssc.S26396588	6	152823913	150583437-152823913	partial-dominant	NA	4.71 	10.83 
gnl.UG.Ssc.S23213521	9	86869637	4795891-86869637	overdominant	NA	4.71 	4.71 
LVRM1_0040_A07	6	7095483	5592689-142973530	overdominant	trans	4.71 	4.52 
gnl.UG.Ssc.S35164032	13	5963268	5963268-6813244	overdominant	trans	4.71 	5.13 
gnl.UG.Ssc.S46877577	13	8211064	6784969-198528122	overdominant	NA	4.71 	4.92 
THY01_0098_C04	11	84726075	48795849-84740020	overdominant	trans	4.71 	4.71 
gnl.UG.Ssc.S46880181	4	127895687	26087481-143392054	overdominant	NA	4.71 	4.65 
gnl.UG.Ssc.S26734197	9	15049063	854408-15049063	overdominant	trans	4.70 	4.63 
gnl.UG.Ssc.S40414470	15	112709857	72372766-129344416	overdominant	trans	4.70 	4.97 
gnl.UG.Ssc.S34505330	7	6425607	4762043-43442829	overdominant	NA	4.70 	4.53 
gnl.UG.Ssc.S46876171	10	54823804	42115389-62012972	overdominant	trans	4.70 	4.59 
gnl.UG.Ssc.S35171232	17	4055697	2011617-10939739	overdominant	trans	4.70 	5.00 
gnl.UG.Ssc.S46880185	16	18536184	18536184-33755212	overdominant	trans	4.70 	4.84 
gnl.UG.Ssc.S35168455	8	139970751	8993808-139970751	overdominant	trans	4.70 	4.59 
gnl.UG.Ssc.S35172745	16	45700636	41985204-75044752	overdominant	trans	4.70 	4.62 
gnl.UG.Ssc.S35170618	1	9951603	6366337-285639839	overdominant	NA	4.70 	4.47 
ITT01_0076_G02	8	92383872	85738722-117358523	overdominant	NA	4.70 	4.62 
gnl.UG.Ssc.S35171543	2	159250446	1505302-159250446	overdominant	trans	4.69 	4.49 
ADR01_0087_H08	4	125564028	119794864-127645367	overdominant	NA	4.69 	5.09 
gnl.UG.Ssc.S35173075	17	63439368	53608187-63934076	overdominant	trans	4.69 	4.68 
gnl.UG.Ssc.S19540261	3	60015652	29894909-122401806	overdominant	NA	4.69 	4.54 
PTG01_0076_C10	2	141768156	3763803-141970187	overdominant	NA	4.69 	4.66 
gnl.UG.Ssc.S35172249	8	86800098	50863927-92753790	overdominant	trans	4.69 	5.26 
gnl.UG.Ssc.S40302861	11	84569470	84490912-84569470	overdominant	NA	4.69 	4.51 
gnl.UG.Ssc.S14900094	7	111370919	111370919-111370919	overdominant	NA	4.69 	4.68 
UTR01_0042_A11	5	18902490	18409558-52856492	overdominant	trans	4.69 	4.96 
gnl.UG.Ssc.S23213573	7	113292023	80430327-128937235	overdominant	NA	4.69 	4.68 
gnl.UG.Ssc.S35164281	2	42074499	42074499-50415007	overdominant	NA	4.69 	4.81 
gnl.UG.Ssc.S34509910	1	291400562	290857964-293272853	dominant	NA	4.69 	4.95 
ADR01_0086_D08	2	28713745	28571145-28713745	overdominant	trans	4.69 	4.82 
gnl.UG.Ssc.S23697404	13	15500663	15500663-199273808	overdominant	trans	4.69 	4.90 
gnl.UG.Ssc.S14891126	17	28221039	25488627-28567362	overdominant	trans	4.69 	4.55 
gnl.UG.Ssc.S39841622	3	106737381	104622734-113469226	overdominant	NA	4.69 	4.90 
gnl.UG.Ssc.S50197282	12	31875247	21896755-39046315	dominant	trans	4.68 	4.70 
LNG01_0017_C04	13	217671803	217671803-217671803	additive	cis	4.68 	117.90 
gnl.UG.Ssc.S35165614	12	3594090	3594090-62729730	overdominant	NA	4.68 	5.16 
LVRM1_0075_E09	11	73175540	70322964-85891795	overdominant	NA	4.68 	4.68 
gnl.UG.Ssc.S35165618	1	105048146	92710322-289904452	overdominant	trans	4.68 	4.66 
gnl.UG.Ssc.S40284620	9	24284058	16617975-51590563	dominant	NA	4.68 	5.93 
gnl.UG.Ssc.S35169593	2	153493990	6582123-155409076	overdominant	trans	4.68 	4.57 
gnl.UG.Ssc.S35170308	1	281797631	63749748-281797631	overdominant	trans	4.68 	4.53 
gnl.UG.Ssc.S18549759	2	50971105	50971105-148611135	overdominant	NA	4.68 	4.90 
gnl.UG.Ssc.S35170141	9	30614423	30614423-47176716	overdominant	NA	4.68 	4.92 
gnl.UG.Ssc.S46876555	12	9778938	9778938-29157697	overdominant	trans	4.68 	4.56 
gnl.UG.Ssc.S35166632	5	13481761	13481761-61354749	overdominant	NA	4.67 	5.43 
gnl.UG.Ssc.S35168692	15	28020404	21179542-57611855	dominant	NA	4.67 	4.68 
OVRM1_0061_G09	1	3216075	3216075-3216075	overdominant	NA	4.67 	5.37 
gnl.UG.Ssc.S17513304	3	3811821	3811821-142329763	overdominant	NA	4.67 	4.65 
UTR01_0096_F02	10	60177682	56046401-77120742	overdominant	NA	4.67 	4.68 
THY01_0039_B06	2	1505302	1021191-34778097	overdominant	trans	4.67 	4.63 
gnl.UG.Ssc.S35167428	10	28569308	28569308-28569308	overdominant	NA	4.67 	4.80 
gnl.UG.Ssc.S18557861	5	80646433	79064523-83081218	overdominant	NA	4.66 	4.93 
gnl.UG.Ssc.S35167219	6	12460412	12460412-12460412	overdominant	NA	4.66 	5.27 
gnl.UG.Ssc.S35167292	18	56101278	56101278-56119114	overdominant	NA	4.66 	4.86 
gnl.UG.Ssc.S35165622	10	2231975	2231975-2231975	overdominant	NA	4.66 	5.00 
gnl.UG.Ssc.S40476580	3	92555079	55748615-103236882	overdominant	NA	4.65 	4.61 
gnl.UG.Ssc.S35174096	17	34118525	34118525-36816974	overdominant	NA	4.65 	5.13 
gnl.UG.Ssc.S17524900	16	40150018	40150018-43534471	overdominant	trans	4.65 	4.71 
gnl.UG.Ssc.S35172356	13	177999254	3729579-188878205	overdominant	NA	4.65 	4.77 
gnl.UG.Ssc.S27599570	1	267266435	98564209-279545606	overdominant	NA	4.65 	4.56 
gnl.UG.Ssc.S39854409	9	12292138	12292138-35612194	overdominant	NA	4.65 	4.90 
DCI01_0003_C08	13	195762111	195762111-195762111	dominant	NA	4.65 	5.62 
gnl.UG.Ssc.S31110058	15	145678030	143123441-145806210	overdominant	trans	4.65 	4.72 
gnl.UG.Ssc.S35169875	13	213735386	213735386-216046101	overdominant	cis	4.65 	9.30 
gnl.UG.Ssc.S19545040	2	8200317	8200317-8200317	overdominant	trans	4.64 	4.69 
gnl.UG.Ssc.S18305860	13	8472303	6919266-211361839	overdominant	NA	4.64 	4.67 
gnl.UG.Ssc.S35171335	7	120617327	114859209-126098685	overdominant	NA	4.64 	5.08 
gnl.UG.Ssc.S35169611	1	284973302	281969962-284973302	overdominant	NA	4.64 	5.14 
gnl.UG.Ssc.S35174017	3	116419066	79981209-135558142	dominant	NA	4.64 	4.89 
SPL01_0054_A01	17	41391727	12278338-45729229	overdominant	trans	4.64 	4.72 
gnl.UG.Ssc.S40324264	9	16865632	12303255-50875549	overdominant	NA	4.64 	4.50 
gnl.UG.Ssc.S46877934	17	34118525	31034493-36816974	overdominant	trans	4.64 	5.05 
ADR01_0033_H05	11	48355571	29125223-48355571	overdominant	NA	4.64 	4.74 
gnl.UG.Ssc.S16762308	13	192149198	32792383-192149198	overdominant	NA	4.64 	4.93 
gnl.UG.Ssc.S23213273	2	28713745	16395959-157270386	overdominant	trans	4.64 	4.49 
gnl.UG.Ssc.S19550828	12	8894982	3308664-43506714	dominant	NA	4.64 	5.29 
gnl.UG.Ssc.S35167143	14	132269369	127182101-132269369	dominant	NA	4.64 	4.73 
gnl.UG.Ssc.S17525149	5	487425	487425-487425	overdominant	trans	4.64 	4.87 
gnl.UG.Ssc.S23700781	6	68341975	30621397-69817729	overdominant	trans	4.64 	4.96 
gnl.UG.Ssc.S26389428	14	46313456	46313456-46768746	overdominant	trans	4.63 	5.30 
gnl.UG.Ssc.S35171518	17	24295294	20101568-53856831	overdominant	trans	4.63 	4.91 
gnl.UG.Ssc.S23249675	12	62502314	62339210-62502314	partial-dominant	NA	4.63 	38.17 
gnl.UG.Ssc.S35167987	1	281129371	23102015-309786519	dominant	trans	4.63 	4.61 
gnl.UG.Ssc.S17513836	1	143058269	128743563-147970359	overdominant	NA	4.63 	5.06 
SMG01_0086_F05	1	12782568	10830305-298715665	overdominant	trans	4.63 	5.00 
gnl.UG.Ssc.S39796443	18	617438	617438-617438	overdominant	NA	4.63 	4.63 
gnl.UG.Ssc.S35167460	17	41205097	41205097-41226447	overdominant	NA	4.63 	4.80 
TCH01_0086_H09	2	6331738	920370-19206291	overdominant	NA	4.63 	4.54 
gnl.UG.Ssc.S35166099	2	4161164	2789076-4161164	overdominant	trans	4.62 	4.77 
gnl.UG.Ssc.S35170316	10	45437677	45254735-77434780	overdominant	trans	4.62 	4.58 
gnl.UG.Ssc.S39984579	11	71728833	22583826-71728833	overdominant	trans	4.62 	5.07 
OVRM1_0081_D05	6	53001243	42414764-60687583	partial-dominant	NA	4.62 	14.14 
gnl.UG.Ssc.S35164115	13	6211135	2676033-14696851	overdominant	trans	4.62 	4.58 
gnl.UG.Ssc.S18386711	3	24152790	18088863-119819676	overdominant	trans	4.62 	4.65 
gnl.UG.Ssc.S35171261	9	97314182	95390105-116511381	dominant	NA	4.62 	5.77 
gnl.UG.Ssc.S35164028	10	66752876	66752876-66752876	overdominant	trans	4.61 	4.77 
LNG01_0031_H04	3	117195474	65094505-121597942	overdominant	NA	4.61 	5.82 
gnl.UG.Ssc.S40219489	16	82556056	79769765-82556056	dominant	NA	4.61 	5.66 
OVRM1_0212_D11	12	62529391	62529391-62529391	overdominant	NA	4.61 	6.12 
gnl.UG.Ssc.S39858087	12	49609581	49609581-58105269	overdominant	NA	4.61 	4.60 
gnl.UG.Ssc.S35168339	13	61014675	27800313-187855747	overdominant	NA	4.61 	4.55 
gnl.UG.Ssc.S35172418	10	26270391	26270391-31417111	overdominant	trans	4.60 	4.62 
gnl.UG.Ssc.S42528204	15	89112686	87079315-91795690	overdominant	trans	4.60 	4.62 
gnl.UG.Ssc.S6053884	4	148835	148835-134471031	overdominant	trans	4.60 	4.51 
gnl.UG.Ssc.S19537868	16	1401267	342954-1401267	overdominant	trans	4.60 	4.51 
gnl.UG.Ssc.S46876166	18	47104200	44927369-50741383	overdominant	trans	4.60 	5.20 
gnl.UG.Ssc.S40446128	4	9649533	5693803-42037215	dominant	NA	4.60 	4.52 
THY01_0104_H08	4	10763544	10763544-130022371	overdominant	NA	4.60 	4.83 
gnl.UG.Ssc.S40318805	3	15503429	15503429-137184942	overdominant	NA	4.59 	4.54 
gnl.UG.Ssc.S18354767	14	109109863	97163655-114587543	overdominant	NA	4.59 	5.85 
gnl.UG.Ssc.S19544038	7	16239090	10097485-20097822	overdominant	NA	4.59 	4.52 
gnl.UG.Ssc.S40553187	12	57032666	57032666-57195654	overdominant	NA	4.59 	4.59 
gnl.UG.Ssc.S35166596	7	1571651	1150480-4064048	overdominant	trans	4.59 	4.78 
gnl.UG.Ssc.S23213324	9	47176716	30405861-65755734	overdominant	trans	4.59 	4.78 
gnl.UG.Ssc.S26724721	12	29022063	24726068-40544362	overdominant	trans	4.59 	5.24 
gnl.UG.Ssc.S46876973	6	137218917	137218917-137219509	overdominant	trans	4.59 	5.12 
gnl.UG.Ssc.S17510318	14	148044844	147003080-148044844	overdominant	trans	4.59 	4.81 
gnl.UG.Ssc.S23769952	14	84208879	22271780-86483819	dominant	trans	4.59 	5.04 
gnl.UG.Ssc.S35165708	9	20498194	20498194-20498194	overdominant	NA	4.59 	5.49 
UTR01_0100_F06	16	621496	621496-621496	overdominant	NA	4.58 	4.54 
AMP01_0079_H04	2	157957344	157817513-157957344	overdominant	NA	4.58 	5.41 
gnl.UG.Ssc.S35169131	11	83901933	307678-86425847	overdominant	trans	4.58 	4.79 
gnl.UG.Ssc.S18360778	8	116042287	16143537-123812146	overdominant	trans	4.58 	4.82 
gnl.UG.Ssc.S35171445	9	148644618	148644618-148644618	overdominant	trans	4.58 	5.24 
gnl.UG.Ssc.S35166605	2	9198141	6896015-162298086	overdominant	NA	4.58 	5.96 
gnl.UG.Ssc.S35165637	3	109964781	70853260-134900362	overdominant	trans	4.58 	5.53 
gnl.UG.Ssc.S35167468	4	44196530	18287290-44196530	overdominant	NA	4.58 	4.56 
gnl.UG.Ssc.S23692193	6	34371177	34371177-37289180	overdominant	NA	4.58 	4.73 
gnl.UG.Ssc.S35171116	13	207798270	153778991-210026312	overdominant	trans	4.57 	4.71 
gnl.UG.Ssc.S31105828	2	155057873	149883920-155057873	overdominant	trans	4.57 	5.49 
gnl.UG.Ssc.S18356588	1	268152598	259729060-268152598	overdominant	trans	4.57 	4.92 
gnl.UG.Ssc.S40171664	1	107489096	70371796-304694455	dominant	NA	4.57 	4.77 
gnl.UG.Ssc.S35169067	9	66826741	66826741-67814275	overdominant	trans	4.57 	4.69 
gnl.UG.Ssc.S23690967	1	133553022	133553022-279033020	overdominant	NA	4.57 	4.62 
gnl.UG.Ssc.S6064960	15	93955844	74154650-147706387	overdominant	NA	4.57 	4.81 
gnl.UG.Ssc.S46879514	3	123626599	29336741-124818275	overdominant	trans	4.57 	4.78 
gnl.UG.Ssc.S18384522	18	26004852	12218768-41863317	overdominant	NA	4.57 	4.66 
gnl.UG.Ssc.S35173348	12	57195654	5481852-58042164	overdominant	trans	4.57 	4.61 
gnl.UG.Ssc.S39935005	17	68421820	62154426-68421820	overdominant	trans	4.56 	4.66 
gnl.UG.Ssc.S18356106	8	36658394	31525187-113664311	overdominant	NA	4.56 	4.97 
gnl.UG.Ssc.S20946568	12	60451707	59449674-60451707	overdominant	trans	4.56 	5.00 
gnl.UG.Ssc.S40042631	3	109333048	28894017-109964781	overdominant	trans	4.56 	4.63 
gnl.UG.Ssc.S23701211	5	18267798	18267798-18267798	dominant	NA	4.56 	4.99 
gnl.UG.Ssc.S46877338	10	3210462	3210462-64277149	overdominant	trans	4.56 	4.60 
gnl.UG.Ssc.S31132573	16	73168167	73168167-79354841	overdominant	NA	4.56 	4.80 
gnl.UG.Ssc.S23690561	14	4274705	4274705-4274705	dominant	NA	4.56 	5.01 
OVRM1_0101_C10	14	90236780	83799407-142212763	overdominant	NA	4.56 	4.61 
PTG01_0106_D05	1	284998024	283570739-288218255	overdominant	trans	4.56 	5.31 
gnl.UG.Ssc.S40185749	3	107985092	10645407-107985092	overdominant	NA	4.56 	5.25 
gnl.UG.Ssc.S46879305	13	30523655	29906620-142131038	dominant	trans	4.55 	4.61 
gnl.UG.Ssc.S35169248	4	129603046	43109853-129603046	overdominant	trans	4.55 	4.61 
gnl.UG.Ssc.S35169828	12	22051275	14679312-22051275	overdominant	NA	4.55 	4.69 
SPL01_0043_B12	6	131833539	16236765-131833539	overdominant	trans	4.55 	4.59 
SMG01_0091_C12	15	92217111	92217111-92217111	overdominant	NA	4.55 	5.32 
gnl.UG.Ssc.S35165143	11	80067207	79256053-84250088	overdominant	NA	4.54 	5.32 
gnl.UG.Ssc.S20947517	17	39626987	37552167-40081486	overdominant	NA	4.54 	4.72 
gnl.UG.Ssc.S35165318	7	119600471	56152593-120094480	overdominant	NA	4.54 	4.53 
gnl.UG.Ssc.S31107988	7	119600471	81705596-120094480	overdominant	NA	4.54 	4.86 
gnl.UG.Ssc.S23213507	3	136526480	61904013-137184942	overdominant	trans	4.54 	5.03 
ITT01_0038_G07	13	106430757	104765146-118853260	partial-dominant	NA	4.54 	32.79 
DCI01_0005_C10	3	98831462	16029880-98831462	overdominant	trans	4.54 	4.74 
gnl.UG.Ssc.S46880389	16	20774580	20774580-20774580	overdominant	trans	4.54 	5.42 
gnl.UG.Ssc.S18550222	7	22626219	22626219-22626219	overdominant	NA	4.53 	5.34 
gnl.UG.Ssc.S35166907	14	127492992	27617348-142316297	overdominant	trans	4.53 	4.52 
gnl.UG.Ssc.S19540934	8	110734621	106443466-111375106	dominant	trans	4.53 	5.10 
LNG01_0023_D11	12	37778827	27494574-47292193	overdominant	trans	4.53 	4.67 
OVRM1_0218_A12	6	44231753	44231753-44231753	partial-dominant	NA	4.53 	36.91 
gnl.UG.Ssc.S31124556	6	117926852	9727128-117926852	overdominant	NA	4.53 	4.50 
gnl.UG.Ssc.S35174058	10	48960017	48960017-48960017	overdominant	NA	4.53 	4.67 
gnl.UG.Ssc.S6089998	3	133714877	133714877-133714877	overdominant	trans	4.53 	5.24 
gnl.UG.Ssc.S34521853	17	28147853	8767360-29290752	overdominant	NA	4.53 	4.52 
OVRM1_0116_F03	15	35770550	4535-156497770	overdominant	NA	4.53 	4.59 
gnl.UG.Ssc.S40191747	10	56610659	54614416-57113775	overdominant	NA	4.53 	4.51 
LVRM1_0033_H06	18	59520434	59520434-59520434	partial-dominant	trans	4.53 	53.57 
gnl.UG.Ssc.S35170278	14	131291591	22020545-131291591	overdominant	NA	4.53 	4.79 
gnl.UG.Ssc.S40210998	10	65380777	65380777-65380777	overdominant	NA	4.52 	4.77 
gnl.UG.Ssc.S46876628	14	44167271	40660903-57497488	partial-dominant	cis	4.52 	14.34 
gnl.UG.Ssc.S17518251	13	210516458	210516458-210516458	overdominant	trans	4.52 	4.86 
gnl.UG.Ssc.S40492423	15	32168704	29845111-106796146	overdominant	NA	4.52 	4.55 
SPL01_0086_B09	16	40783785	6769482-74560093	overdominant	trans	4.52 	4.65 
gnl.UG.Ssc.S23213324	6	107414338	104368128-152237845	dominant	trans	4.52 	4.69 
gnl.UG.Ssc.S35172988	7	6303321	4668767-47873970	overdominant	trans	4.52 	4.72 
LVR01_0102_H03	14	140071841	136135961-144789935	overdominant	NA	4.52 	5.27 
gnl.UG.Ssc.S52128947	15	50917748	50917748-50917748	overdominant	trans	4.51 	4.51 
gnl.UG.Ssc.S6075661	17	10536973	10536973-19732665	overdominant	NA	4.51 	5.06 
gnl.UG.Ssc.S46880565	4	97323684	78088504-104097585	overdominant	NA	4.51 	5.27 
gnl.UG.Ssc.S6073089	6	60680828	40183749-60687583	overdominant	NA	4.51 	5.46 
gnl.UG.Ssc.S40158301	5	8534753	4368271-8534753	overdominant	NA	4.51 	4.72 
gnl.UG.Ssc.S35166510	15	143186399	120284494-144847280	overdominant	trans	4.51 	5.09 
gnl.UG.Ssc.S35169715	8	128463447	17732491-142347846	overdominant	NA	4.51 	5.19 
gnl.UG.Ssc.S40429630	8	20124776	11675951-20124776	overdominant	trans	4.51 	5.60 
gnl.UG.Ssc.S50156823	8	76812838	17563851-117485685	overdominant	NA	4.51 	4.67 
gnl.UG.Ssc.S46877589	3	135131974	114269775-135131974	overdominant	NA	4.51 	4.93 
gnl.UG.Ssc.S46877020	1	14444305	12924473-14444305	dominant	trans	4.50 	5.60 
gnl.UG.Ssc.S35168677	2	11449934	11449934-150907623	overdominant	trans	4.50 	4.59 
OVRM1_0001_G04	3	110438180	23110050-114058299	overdominant	NA	4.50 	4.94 
gnl.UG.Ssc.S6082931	8	1129887	1129887-1129887	overdominant	trans	4.50 	4.75 
LVRM1_0024_C11	12	51328132	45921271-62529391	overdominant	trans	4.50 	4.53 
MLN01_0081_H04	6	102799770	74932883-138525779	overdominant	trans	4.50 	4.57 
gnl.UG.Ssc.S18384200	16	24523831	18977976-24615470	overdominant	NA	4.50 	4.49 
gnl.UG.Ssc.S40270259	8	138557156	18065026-139283538	overdominant	NA	4.50 	5.12 
gnl.UG.Ssc.S35164284	14	10742979	9291120-10742979	dominant	NA	4.49 	5.25 
gnl.UG.Ssc.S39809461	16	71676371	29604893-73168167	overdominant	NA	4.49 	4.90 
gnl.UG.Ssc.S40439142	5	103826114	16567880-104937103	overdominant	NA	4.49 	4.58 
gnl.UG.Ssc.S35170994	1	137456594	31545655-259019570	overdominant	trans	4.49 	4.58 
gnl.UG.Ssc.S6091781	4	100576819	94916276-107959349	overdominant	trans	4.49 	4.64 
gnl.UG.Ssc.S40283789	15	148849949	145832254-152270826	overdominant	NA	4.49 	5.33 
gnl.UG.Ssc.S46878887	11	46664097	12663327-48770759	overdominant	trans	4.48 	4.72 
gnl.UG.Ssc.S40556117	15	10618018	418338-35905041	overdominant	NA	4.48 	4.76 
gnl.UG.Ssc.S31117272	3	127121184	121379081-144009549	overdominant	NA	4.48 	5.69 
ADR01_0046_F03	13	217950272	217950272-217950272	overdominant	trans	4.48 	5.34 
gnl.UG.Ssc.S39975298	4	109651091	6590164-113633442	dominant	NA	4.48 	4.60 
gnl.UG.Ssc.S35165742	5	46295477	46295477-46295477	partial-dominant	trans	4.48 	29.00 
gnl.UG.Ssc.S35165368	7	12710295	12306184-12871039	dominant	trans	4.48 	5.31 
gnl.UG.Ssc.S18358205	1	262967147	260319920-267252155	overdominant	NA	4.47 	4.80 
gnl.UG.Ssc.S35168326	3	97947203	97882199-114499593	overdominant	trans	4.47 	4.74 
gnl.UG.Ssc.S35165742	9	70459949	65150033-71439437	partial-dominant	cis	4.47 	29.38 
gnl.UG.Ssc.S17513098	8	6406557	6009251-7050948	dominant	trans	4.47 	6.02 
gnl.UG.Ssc.S46877728	12	54699212	32562569-61495603	overdominant	NA	4.47 	4.63 
gnl.UG.Ssc.S23771364	4	98319540	93802039-98959246	overdominant	trans	4.47 	5.26 
gnl.UG.Ssc.S26712679	15	122166717	4289004-144847280	overdominant	NA	4.46 	4.79 
gnl.UG.Ssc.S6088229	14	28412152	28412152-28412152	overdominant	NA	4.46 	24.67 
gnl.UG.Ssc.S40008013	17	40440257	152884-64218322	overdominant	trans	4.46 	4.52 
gnl.UG.Ssc.S35173931	6	75138271	28115104-95390956	overdominant	trans	4.46 	4.74 
gnl.UG.Ssc.S20116708	6	30900258	27517161-137822853	overdominant	trans	4.46 	4.69 
gnl.UG.Ssc.S31134214	13	19305630	17143657-19397685	overdominant	trans	4.46 	4.53 
THY01_0056_C04	15	70646420	58253716-119716768	overdominant	trans	4.46 	5.60 
OVRM1_0047_B12	8	15464960	15464960-17428374	overdominant	trans	4.45 	4.68 
gnl.UG.Ssc.S35164571	13	203924002	99663977-203924002	overdominant	NA	4.45 	4.67 
gnl.UG.Ssc.S35173814	1	105922025	105922025-105922025	dominant	trans	4.45 	4.51 
gnl.UG.Ssc.S35169239	15	112575218	112516930-112575218	dominant	trans	4.45 	4.90 
gnl.UG.Ssc.S6057941	6	75507418	75507418-141482906	dominant	NA	4.45 	4.49 
gnl.UG.Ssc.S19542618	8	20142178	13438895-20142178	overdominant	NA	4.45 	4.50 
gnl.UG.Ssc.S50173078	6	8800073	8687181-91640556	dominant	trans	4.45 	5.05 
gnl.UG.Ssc.S17501352	1	22440579	22131174-310281163	overdominant	NA	4.45 	4.67 
gnl.UG.Ssc.S19550828	3	120344603	113469226-129444327	overdominant	NA	4.45 	4.60 
ADR01_0044_F08	9	32393418	32393418-32393418	overdominant	trans	4.44 	4.93 
gnl.UG.Ssc.S39846163	10	150115	6354-202837	overdominant	NA	4.44 	5.49 
gnl.UG.Ssc.S40049710	5	46295477	46295477-46295477	partial-dominant	NA	4.44 	19.54 
MLN01_0002_C04	12	2424907	1289850-37778827	overdominant	trans	4.44 	4.54 
gnl.UG.Ssc.S23691153	6	19847047	17800807-25166885	overdominant	trans	4.44 	5.45 
gnl.UG.Ssc.S26715781	17	20690224	20690224-25894376	dominant	NA	4.43 	6.43 
gnl.UG.Ssc.S35164230	8	135608217	9800284-137800899	overdominant	NA	4.43 	4.53 
gnl.UG.Ssc.S46876768	10	10793568	8270861-11563519	overdominant	NA	4.43 	4.55 
gnl.UG.Ssc.S40578409	5	18335262	18335262-18335262	overdominant	NA	4.43 	5.63 
gnl.UG.Ssc.S35173426	15	84693207	75395656-86511974	overdominant	NA	4.43 	4.62 
gnl.UG.Ssc.S19540989	5	12383091	12383091-12383091	overdominant	NA	4.43 	5.19 
THY01_0104_F03	1	82249107	51527752-144256484	overdominant	NA	4.43 	5.06 
gnl.UG.Ssc.S31125136	8	96651246	64688245-96651246	overdominant	NA	4.43 	5.13 
